Município;Dose;Total Doses Aplicadas
PRESIDENTE PRUDENTE;2° DOSE;178682
PRESIDENTE EPITÁCIO;2° DOSE;29974
PRESIDENTE BERNARDES;2° DOSE;12446
PRESIDENTE ALVES;2° DOSE;3135
PRATÂNIA;2° DOSE;4156
PRAIA GRANDE;2° DOSE;232116
PRADÓPOLIS;2° DOSE;13792
PRACINHA;2° DOSE;2753
POTIRENDABA;2° DOSE;13669
POTIM;2° DOSE;17253
PORTO FERREIRA;2° DOSE;41345
PORTO FELIZ;2° DOSE;41882
PORANGABA;2° DOSE;7483
POPULINA;2° DOSE;3524
PONTES GESTAL;2° DOSE;2058
PONTALINDA;2° DOSE;3256
PONTAL;2° DOSE;29799
PONGAÍ;2° DOSE;2791
POMPÉIA;2° DOSE;15714
POLONI;2° DOSE;4898
POÁ;2° DOSE;78900
PLATINA;2° DOSE;2597
PLANALTO;2° DOSE;3588
PITANGUEIRAS;2° DOSE;25654
PIRATININGA;2° DOSE;11136
PIRASSUNUNGA;2° DOSE;55320
PIRAPOZINHO;2° DOSE;18896
PIRAPORA DO BOM JESUS;2° DOSE;12733
PIRANGI;2° DOSE;8790
PIRAJUÍ;2° DOSE;17593
PIRAJU;2° DOSE;23110
PIRACICABA;2° DOSE;322401
PIRACAIA;2° DOSE;22351
PIQUETE;2° DOSE;9974
PIQUEROBI;2° DOSE;2526
PINHALZINHO;2° DOSE;12367
PINDORAMA;2° DOSE;11598
PINDAMONHANGABA;2° DOSE;118814
PILAR DO SUL;2° DOSE;22572
PIEDADE;2° DOSE;42481
PIACATU;2° DOSE;4455
PERUÍBE;2° DOSE;52589
PEREIRAS;2° DOSE;6228
PEREIRA BARRETO;2° DOSE;19002
PENÁPOLIS;2° DOSE;46815
PEDRO DE TOLEDO;2° DOSE;7488
PEDRINHAS PAULISTA;2° DOSE;2479
PEDREIRA;2° DOSE;34741
PEDREGULHO;2° DOSE;12454
PEDRANÓPOLIS;2° DOSE;2374
PEDRA BELA;2° DOSE;5327
PEDERNEIRAS;2° DOSE;32749
PAULO DE FARIA;2° DOSE;6776
PAULISTÂNIA;2° DOSE;1613
PAULÍNIA;2° DOSE;80461
PAULICÉIA;2° DOSE;5787
PATROCÍNIO PAULISTA;2° DOSE;11315
PARISI;2° DOSE;2127
PARIQUERA-AÇU;2° DOSE;15259
PARDINHO;2° DOSE;5211
PARAPUÃ;2° DOSE;8065
PARANAPUÃ;2° DOSE;3403
PARANAPANEMA;2° DOSE;15074
PARAÍSO;2° DOSE;4676
PARAIBUNA;2° DOSE;13628
PARAGUAÇU PAULISTA;2° DOSE;33289
PANORAMA;2° DOSE;10899
PALMITAL;2° DOSE;17026
PALMEIRA D'OESTE;2° DOSE;7657
PALMARES PAULISTA;2° DOSE;7440
PALESTINA;2° DOSE;8886
PACAEMBU;2° DOSE;12980
OUROESTE;2° DOSE;8166
OURO VERDE;2° DOSE;5816
OURINHOS;2° DOSE;78592
OSVALDO CRUZ;2° DOSE;25551
OSCAR BRESSANE;2° DOSE;2107
OSASCO;2° DOSE;519574
ORLÂNDIA;2° DOSE;30221
ORINDIÚVA;2° DOSE;5034
ORIENTE;2° DOSE;4941
ONDA VERDE;2° DOSE;3698
OLÍMPIA;2° DOSE;43143
ÓLEO;2° DOSE;2384
OCAUÇU;2° DOSE;3532
NUPORANGA;2° DOSE;5784
NOVO HORIZONTE;2° DOSE;30550
NOVAIS;2° DOSE;3264
NOVA ODESSA;2° DOSE;41974
NOVA LUZITÂNIA;2° DOSE;2354
NOVA INDEPENDÊNCIA;2° DOSE;4466
NOVA GUATAPORANGA;2° DOSE;1875
NOVA GRANADA;2° DOSE;15860
NOVA EUROPA;2° DOSE;7389
NOVA CASTILHO;2° DOSE;929
NOVA CANAÃ PAULISTA;2° DOSE;1670
NOVA CAMPINA;2° DOSE;7082
NOVA ALIANÇA;2° DOSE;5602
NIPOÃ;2° DOSE;3722
NHANDEARA;2° DOSE;8313
NEVES PAULISTA;2° DOSE;7555
NAZARÉ PAULISTA;2° DOSE;13997
NATIVIDADE DA SERRA;2° DOSE;5072
NARANDIBA;2° DOSE;4142
NANTES;2° DOSE;2157
MURUTINGA DO SUL;2° DOSE;3187
MOTUCA;2° DOSE;3401
MORUNGABA;2° DOSE;10978
MORRO AGUDO;2° DOSE;21651
MONTEIRO LOBATO;2° DOSE;3313
MONTE MOR;2° DOSE;45629
MONTE CASTELO;2° DOSE;3313
MONTE AZUL PAULISTA;2° DOSE;14710
MONTE APRAZÍVEL;2° DOSE;17809
MONTE ALTO;2° DOSE;37949
MONTE ALEGRE DO SUL;2° DOSE;5964
MONGAGUÁ;2° DOSE;39670
MONÇÕES;2° DOSE;1711
MOMBUCA;2° DOSE;2916
MOGI MIRIM;2° DOSE;72456
MOGI GUAÇU;2° DOSE;114231
MOGI DAS CRUZES;2° DOSE;320224
MOCOCA;2° DOSE;53691
MIRASSOLÂNDIA;2° DOSE;4043
MIRASSOL;2° DOSE;46969
MIRANTE DO PARANAPANEMA;2° DOSE;12181
MIRANDÓPOLIS;2° DOSE;22848
MIRACATU;2° DOSE;14100
MIRA ESTRELA;2° DOSE;2483
MINEIROS DO TIETÊ;2° DOSE;8929
MIGUELÓPOLIS;2° DOSE;15313
MESÓPOLIS;2° DOSE;1733
MERIDIANO;2° DOSE;3303
MENDONÇA;2° DOSE;4998
MAUÁ;2° DOSE;300261
MATÃO;2° DOSE;64660
MARTINÓPOLIS;2° DOSE;20395
MARINÓPOLIS;2° DOSE;1615
MARÍLIA;2° DOSE;173409
MARIÁPOLIS;2° DOSE;2886
MARAPOAMA;2° DOSE;2576
MARACAÍ;2° DOSE;10280
MARABÁ PAULISTA;2° DOSE;4030
MANDURI;2° DOSE;7969
MAIRIPORÃ;2° DOSE;66124
MAIRINQUE;2° DOSE;39152
MAGDA;2° DOSE;2625
MACEDÔNIA;2° DOSE;3143
MACAUBAL;2° DOSE;5954
MACATUBA;2° DOSE;13282
LUTÉCIA;2° DOSE;2176
LUPÉRCIO;2° DOSE;3240
LUIZIÂNIA;2° DOSE;3889
LUÍS ANTÔNIO;2° DOSE;9499
LUCIANÓPOLIS;2° DOSE;2078
LUCÉLIA;2° DOSE;16437
LOUVEIRA;2° DOSE;38662
LOURDES;2° DOSE;1847
LORENA;2° DOSE;60871
LINS;2° DOSE;56620
LINDÓIA;2° DOSE;5658
LIMEIRA;2° DOSE;212440
LENÇÓIS PAULISTA;2° DOSE;49636
LEME;2° DOSE;74267
LAVRINHAS;2° DOSE;4577
LAVÍNIA;2° DOSE;9930
LARANJAL PAULISTA;2° DOSE;21523
LAGOINHA;2° DOSE;4522
JUQUITIBA;2° DOSE;23054
JUQUIÁ;2° DOSE;13069
JUNQUEIRÓPOLIS;2° DOSE;16476
JUNDIAÍ;2° DOSE;333875
JUMIRIM;2° DOSE;2704
JÚLIO MESQUITA;2° DOSE;3479
JOSÉ BONIFÁCIO;2° DOSE;28444
JOÃO RAMALHO;2° DOSE;3335
JOANÓPOLIS;2° DOSE;10380
JERIQUARA;2° DOSE;2733
JAÚ;2° DOSE;101173
JARINU;2° DOSE;24239
JARDINÓPOLIS;2° DOSE;31202
JANDIRA;2° DOSE;81885
JAMBEIRO;2° DOSE;4576
JALES;2° DOSE;38081
JAGUARIÚNA;2° DOSE;45789
JACUPIRANGA;2° DOSE;11551
JACI;2° DOSE;6208
JACAREÍ;2° DOSE;165401
JABOTICABAL;2° DOSE;56534
JABORANDI;2° DOSE;5003
ITUVERAVA;2° DOSE;29440
ITUPEVA;2° DOSE;49077
ITU;2° DOSE;133821
ITOBI;2° DOSE;5530
ITIRAPUÃ;2° DOSE;4677
ITIRAPINA;2° DOSE;13483
ITATINGA;2° DOSE;14840
ITATIBA;2° DOSE;87984
ITARIRI;2° DOSE;10574
ITARARÉ;2° DOSE;35973
ITAQUAQUECETUBA;2° DOSE;234468
ITAPURA;2° DOSE;3168
ITAPUÍ;2° DOSE;9851
ITAPORANGA;2° DOSE;11486
ITÁPOLIS;2° DOSE;30865
ITAPIRAPUÃ PAULISTA;2° DOSE;3499
ITAPIRA;2° DOSE;58291
ITAPEVI;2° DOSE;152073
ITAPEVA;2° DOSE;71516
ITAPETININGA;2° DOSE;117838
ITAPECERICA DA SERRA;2° DOSE;115179
ITAOCA;2° DOSE;2781
ITANHAÉM;2° DOSE;82047
ITAJU;2° DOSE;2674
ITAJOBI;2° DOSE;13178
ITAÍ;2° DOSE;20609
ITABERÁ;2° DOSE;14715
IRAPURU;2° DOSE;6473
IRAPUÃ;2° DOSE;5429
IRACEMÁPOLIS;2° DOSE;17291
IPUÃ;2° DOSE;11415
IPORANGA;2° DOSE;3097
IPIGUÁ;2° DOSE;4483
IPEÚNA;2° DOSE;4789
IPERÓ;2° DOSE;24713
IPAUSSU;2° DOSE;10603
INÚBIA PAULISTA;2° DOSE;3033
INDIAPORÃ;2° DOSE;3368
INDIANA;2° DOSE;3794
INDAIATUBA;2° DOSE;205838
ILHABELA;2° DOSE;30687
ILHA SOLTEIRA;2° DOSE;21089
ILHA COMPRIDA;2° DOSE;10152
IGUAPE;2° DOSE;22067
IGARATÁ;2° DOSE;8469
IGARAPAVA;2° DOSE;20293
IGARAÇU DO TIETÊ;2° DOSE;17884
IEPÊ;2° DOSE;6364
ICÉM;2° DOSE;6256
IBIÚNA;2° DOSE;54169
IBITINGA;2° DOSE;44072
IBIRAREMA;2° DOSE;5277
IBIRÁ;2° DOSE;9383
IBATÉ;2° DOSE;25066
IARAS;2° DOSE;7209
IACRI;2° DOSE;5096
IACANGA;2° DOSE;8817
HORTOLÂNDIA;2° DOSE;169794
HOLAMBRA;2° DOSE;12532
HERCULÂNDIA;2° DOSE;6345
GUZOLÂNDIA;2° DOSE;3643
GUATAPARÁ;2° DOSE;5975
GUARULHOS;2° DOSE;942824
GUARUJÁ;2° DOSE;205158
GUARIBA;2° DOSE;29187
GUAREÍ;2° DOSE;12256
GUARATINGUETÁ;2° DOSE;88945
GUARAREMA;2° DOSE;24453
GUARARAPES;2° DOSE;24377
GUARANTÃ;2° DOSE;4831
GUARANI D'OESTE;2° DOSE;1687
GUARACI;2° DOSE;8113
GUARAÇAÍ;2° DOSE;6311
GUARÁ;2° DOSE;14925
GUAPIARA;2° DOSE;13721
GUAPIAÇU;2° DOSE;15931
GUAÍRA;2° DOSE;31153
GUAIMBÊ;2° DOSE;4304
GUAIÇARA;2° DOSE;8557
GLICÉRIO;2° DOSE;3472
GETULINA;2° DOSE;8483
GENERAL SALGADO;2° DOSE;8278
GAVIÃO PEIXOTO;2° DOSE;3761
GASTÃO VIDIGAL;2° DOSE;2798
GARÇA;2° DOSE;32581
GÁLIA;2° DOSE;5411
GABRIEL MONTEIRO;2° DOSE;2300
FRANCO DA ROCHA;2° DOSE;109014
FRANCISCO MORATO;2° DOSE;119022
FRANCA;2° DOSE;253306
FLORÍNEA;2° DOSE;3822
FLÓRIDA PAULISTA;2° DOSE;9942
FLOREAL;2° DOSE;2445
FLORA RICA;2° DOSE;1295
FERRAZ DE VASCONCELOS;2° DOSE;116345
FERNÃO;2° DOSE;1424
FERNANDÓPOLIS;2° DOSE;56531
FERNANDO PRESTES;2° DOSE;4928
FARTURA;2° DOSE;12225
EUCLIDES DA CUNHA PAULISTA;2° DOSE;5750
ESTRELA DO NORTE;2° DOSE;2205
ESTRELA D'OESTE;2° DOSE;7044
ESTIVA GERBI;2° DOSE;7630
ESPÍRITO SANTO DO TURVO;2° DOSE;3889
ESPÍRITO SANTO DO PINHAL;2° DOSE;32484
ENGENHEIRO COELHO;2° DOSE;14699
EMILIANÓPOLIS;2° DOSE;2541
EMBU-GUAÇU;2° DOSE;47981
EMBU DAS ARTES;2° DOSE;185638
EMBAÚBA;2° DOSE;1838
ELISIÁRIO;2° DOSE;2630
ELIAS FAUSTO;2° DOSE;13561
ELDORADO;2° DOSE;9904
ECHAPORÃ;2° DOSE;4964
DUMONT;2° DOSE;7718
DUARTINA;2° DOSE;10303
DRACENA;2° DOSE;36052
DOURADO;2° DOSE;7103
DOLCINÓPOLIS;2° DOSE;1989
DOIS CÓRREGOS;2° DOSE;18978
DOBRADA;2° DOSE;6169
DIVINOLÂNDIA;2° DOSE;9824
DIRCE REIS;2° DOSE;1464
DIADEMA;2° DOSE;299862
DESCALVADO;2° DOSE;26203
CUNHA;2° DOSE;17223
CUBATÃO;2° DOSE;80234
CRUZEIRO;2° DOSE;58713
CRUZÁLIA;2° DOSE;1779
CRISTAIS PAULISTA;2° DOSE;6672
CRAVINHOS;2° DOSE;25915
COTIA;2° DOSE;175615
COSMORAMA;2° DOSE;6869
COSMÓPOLIS;2° DOSE;41160
CORUMBATAÍ;2° DOSE;3172
CORONEL MACEDO;2° DOSE;3833
COROADOS;2° DOSE;4225
CORDEIRÓPOLIS;2° DOSE;18849
CONCHAS;2° DOSE;12296
CONCHAL;2° DOSE;21629
COLÔMBIA;2° DOSE;5256
COLINA;2° DOSE;13395
CLEMENTINA;2° DOSE;5664
CHAVANTES;2° DOSE;9345
CHARQUEADA;2° DOSE;12624
CESÁRIO LANGE;2° DOSE;13807
CERQUILHO;2° DOSE;36653
CERQUEIRA CÉSAR;2° DOSE;18088
CEDRAL;2° DOSE;8049
CATIGUÁ;2° DOSE;5833
CATANDUVA;2° DOSE;91331
CASTILHO;2° DOSE;15188
CÁSSIA DOS COQUEIROS;2° DOSE;2233
CASA BRANCA;2° DOSE;21278
CARDOSO;2° DOSE;9562
CARAPICUÍBA;2° DOSE;284510
CARAGUATATUBA;2° DOSE;90901
CAPIVARI;2° DOSE;39261
CAPELA DO ALTO;2° DOSE;17688
CAPÃO BONITO;2° DOSE;35202
CANITAR;2° DOSE;3957
CÂNDIDO RODRIGUES;2° DOSE;2424
CÂNDIDO MOTA;2° DOSE;23152
CANAS;2° DOSE;3557
CANANÉIA;2° DOSE;9794
CAMPOS NOVOS PAULISTA;2° DOSE;3781
CAMPOS DO JORDÃO;2° DOSE;40576
CAMPO LIMPO PAULISTA;2° DOSE;57843
CAMPINAS;2° DOSE;881441
CAMPINA DO MONTE ALEGRE;2° DOSE;4993
CAJURU;2° DOSE;17738
CAJOBI;2° DOSE;7536
CAJATI;2° DOSE;21942
CAJAMAR;2° DOSE;69776
CAIUÁ;2° DOSE;5950
CAIEIRAS;2° DOSE;70563
CAIABU;2° DOSE;2942
CAFELÂNDIA;2° DOSE;12312
CACONDE;2° DOSE;13971
CACHOEIRA PAULISTA;2° DOSE;22243
CAÇAPAVA;2° DOSE;69787
CABREÚVA;2° DOSE;38796
CABRÁLIA PAULISTA;2° DOSE;3451
BURITIZAL;2° DOSE;3179
BURITAMA;2° DOSE;13440
BURI;2° DOSE;14966
BROTAS;2° DOSE;18611
BRODOWSKI;2° DOSE;18769
BREJO ALEGRE;2° DOSE;2059
BRAÚNA;2° DOSE;4184
BRAGANÇA PAULISTA;2° DOSE;138401
BOTUCATU;2° DOSE;131331
BOREBI;2° DOSE;2030
BORBOREMA;2° DOSE;12069
BORACÉIA;2° DOSE;3655
BORÁ;2° DOSE;795
BOM SUCESSO DE ITARARÉ;2° DOSE;2911
BOM JESUS DOS PERDÕES;2° DOSE;17980
BOITUVA;2° DOSE;44372
BOFETE;2° DOSE;8006
BOCAINA;2° DOSE;9050
BOA ESPERANÇA DO SUL;2° DOSE;10366
BIRITIBA MIRIM;2° DOSE;22174
BIRIGUI;2° DOSE;86478
BILAC;2° DOSE;6057
BERTIOGA;2° DOSE;47652
BERNARDINO DE CAMPOS;2° DOSE;9884
BENTO DE ABREU;2° DOSE;2051
BEBEDOURO;2° DOSE;59396
BAURU;2° DOSE;279672
BATATAIS;2° DOSE;47013
BASTOS;2° DOSE;17411
BARUERI;2° DOSE;211233
BARRINHA;2° DOSE;21988
BARRETOS;2° DOSE;95995
BARRA DO TURVO;2° DOSE;5385
BARRA DO CHAPÉU;2° DOSE;4230
BARRA BONITA;2° DOSE;28838
BARIRI;2° DOSE;23825
BARBOSA;2° DOSE;4763
BARÃO DE ANTONINA;2° DOSE;2880
BANANAL;2° DOSE;7850
BÁLSAMO;2° DOSE;7393
BALBINOS;2° DOSE;4421
BADY BASSITT;2° DOSE;15928
AVARÉ;2° DOSE;70317
AVANHANDAVA;2° DOSE;9209
AVAÍ;2° DOSE;4138
AURIFLAMA;2° DOSE;10758
ATIBAIA;2° DOSE;112446
ASSIS;2° DOSE;75922
ASPÁSIA;2° DOSE;1582
ARUJÁ;2° DOSE;64739
ARTUR NOGUEIRA;2° DOSE;39589
ARIRANHA;2° DOSE;6576
AREIÓPOLIS;2° DOSE;7322
AREIAS;2° DOSE;2945
AREALVA;2° DOSE;6673
ARCO-ÍRIS;2° DOSE;1681
ARARAS;2° DOSE;102597
ARARAQUARA;2° DOSE;183676
ARAPEÍ;2° DOSE;1993
ARANDU;2° DOSE;5092
ARAMINA;2° DOSE;4347
ARAÇOIABA DA SERRA;2° DOSE;24324
ARAÇATUBA;2° DOSE;147858
ARAÇARIGUAMA;2° DOSE;15505
APIAÍ;2° DOSE;18357
APARECIDA D'OESTE;2° DOSE;3688
APARECIDA;2° DOSE;25265
ANHUMAS;2° DOSE;3227
ANHEMBI;2° DOSE;4789
ANGATUBA;2° DOSE;17396
ANDRADINA;2° DOSE;43928
ANALÂNDIA;2° DOSE;3425
AMPARO;2° DOSE;56690
AMÉRICO DE CAMPOS;2° DOSE;4758
AMÉRICO BRASILIENSE;2° DOSE;26032
AMERICANA;2° DOSE;171169
ALVINLÂNDIA;2° DOSE;2447
ÁLVARO DE CARVALHO;2° DOSE;5198
ÁLVARES MACHADO;2° DOSE;18509
ÁLVARES FLORENCE;2° DOSE;3255
ALUMÍNIO;2° DOSE;13349
ALTO ALEGRE;2° DOSE;3284
ALTINÓPOLIS;2° DOSE;13261
ALTAIR;2° DOSE;2841
ALFREDO MARCONDES;2° DOSE;3815
ALAMBARI;2° DOSE;4439
AGUDOS;2° DOSE;29320
ÁGUAS DE SÃO PEDRO;2° DOSE;3411
ÁGUAS DE SANTA BÁRBARA;2° DOSE;4809
ÁGUAS DE LINDÓIA;2° DOSE;15502
ÁGUAS DA PRATA;2° DOSE;6387
AGUAÍ;2° DOSE;25856
ADOLFO;2° DOSE;3655
ADAMANTINA;2° DOSE;27967
ZACARIAS;1° DOSE;2130
VOTUPORANGA;1° DOSE;81386
VOTORANTIM;1° DOSE;87687
VITÓRIA BRASIL;1° DOSE;1606
VISTA ALEGRE DO ALTO;1° DOSE;6524
VIRADOURO;1° DOSE;14895
VINHEDO;1° DOSE;63597
VERA CRUZ;1° DOSE;8445
VÁRZEA PAULISTA;1° DOSE;91902
VARGEM GRANDE PAULISTA;1° DOSE;40048
VARGEM GRANDE DO SUL;1° DOSE;34404
VARGEM;1° DOSE;8262
VALPARAÍSO;1° DOSE;20422
VALINHOS;1° DOSE;103750
VALENTIM GENTIL;1° DOSE;11407
URUPÊS;1° DOSE;11507
URU;1° DOSE;1154
URÂNIA;1° DOSE;7369
UNIÃO PAULISTA;1° DOSE;1406
UCHOA;1° DOSE;8203
UBIRAJARA;1° DOSE;4434
UBATUBA;1° DOSE;80026
UBARANA;1° DOSE;4535
TURMALINA;1° DOSE;1716
TURIÚBA;1° DOSE;1613
TUPI PAULISTA;1° DOSE;14119
TUPÃ;1° DOSE;53986
TUIUTI;1° DOSE;5514
TRÊS FRONTEIRAS;1° DOSE;5391
TREMEMBÉ;1° DOSE;41207
TRABIJU;1° DOSE;1476
TORRINHA;1° DOSE;7991
TORRE DE PEDRA;1° DOSE;2373
TIMBURI;1° DOSE;2293
TIETÊ;1° DOSE;31844
TERRA ROXA;1° DOSE;6632
TEODORO SAMPAIO;1° DOSE;18240
TEJUPÁ;1° DOSE;3636
TAUBATÉ;1° DOSE;252938
TATUÍ;1° DOSE;100741
TARUMÃ;1° DOSE;11967
TARABAI;1° DOSE;5630
TAQUARIVAÍ;1° DOSE;5010
TAQUARITUBA;1° DOSE;21151
TAQUARITINGA;1° DOSE;44568
TAQUARAL;1° DOSE;2287
TAPIRATIBA;1° DOSE;10565
TAPIRAÍ;1° DOSE;6783
TANABI;1° DOSE;21328
TAMBAÚ;1° DOSE;17494
TAIÚVA;1° DOSE;5578
TAIAÇU;1° DOSE;4807
TAGUAÍ;1° DOSE;10620
TACIBA;1° DOSE;4849
TABOÃO DA SERRA;1° DOSE;220060
TABATINGA;1° DOSE;12066
TABAPUÃ;1° DOSE;9715
SUZANO;1° DOSE;238056
SUZANÁPOLIS;1° DOSE;2944
SUMARÉ;1° DOSE;227842
SUD MENNUCCI;1° DOSE;6226
SOROCABA;1° DOSE;581865
SOCORRO;1° DOSE;34395
SILVEIRAS;1° DOSE;5269
SEVERÍNIA;1° DOSE;12447
SETE BARRAS;1° DOSE;10613
SERTÃOZINHO;1° DOSE;102481
SERRANA;1° DOSE;40286
SERRA NEGRA;1° DOSE;24299
SERRA AZUL;1° DOSE;12161
SEBASTIANÓPOLIS DO SUL;1° DOSE;2894
SARUTAIÁ;1° DOSE;3131
SARAPUÍ;1° DOSE;8455
SÃO VICENTE;1° DOSE;276718
SÃO SIMÃO;1° DOSE;11763
SÃO SEBASTIÃO DA GRAMA;1° DOSE;9036
SÃO SEBASTIÃO;1° DOSE;73952
SÃO ROQUE;1° DOSE;72293
SÃO PEDRO DO TURVO;1° DOSE;6131
SÃO PEDRO;1° DOSE;30497
SÃO PAULO;1° DOSE;10621155
SÃO MIGUEL ARCANJO;1° DOSE;26798
SÃO MANUEL;1° DOSE;29920
SÃO LUIZ DO PARAITINGA;1° DOSE;9360
SÃO LOURENÇO DA SERRA;1° DOSE;12445
SÃO JOSÉ DOS CAMPOS;1° DOSE;587774
SÃO JOSÉ DO RIO PRETO;1° DOSE;399462
SÃO JOSÉ DO RIO PARDO;1° DOSE;45285
SÃO JOSÉ DO BARREIRO;1° DOSE;3423
SÃO JOSÉ DA BELA VISTA;1° DOSE;6253
SÃO JOAQUIM DA BARRA;1° DOSE;39699
SÃO JOÃO DO PAU D'ALHO;1° DOSE;1919
SÃO JOÃO DE IRACEMA;1° DOSE;1567
SÃO JOÃO DAS DUAS PONTES;1° DOSE;2139
SÃO JOÃO DA BOA VISTA;1° DOSE;78286
SÃO FRANCISCO;1° DOSE;2390
SÃO CARLOS;1° DOSE;212535
SÃO CAETANO DO SUL;1° DOSE;134602
SÃO BERNARDO DO CAMPO;1° DOSE;657988
SÃO BENTO DO SAPUCAÍ;1° DOSE;9949
SANTOS;1° DOSE;378420
SANTÓPOLIS DO AGUAPEÍ;1° DOSE;3235
SANTO EXPEDITO;1° DOSE;2560
SANTO ANTÔNIO DO PINHAL;1° DOSE;6132
SANTO ANTÔNIO DO JARDIM;1° DOSE;5142
SANTO ANTÔNIO DO ARACANGUÁ;1° DOSE;6484
SANTO ANTÔNIO DE POSSE;1° DOSE;19327
SANTO ANTÔNIO DA ALEGRIA;1° DOSE;6042
SANTO ANDRÉ;1° DOSE;587161
SANTO ANASTÁCIO;1° DOSE;15500
SANTANA DE PARNAÍBA;1° DOSE;121537
SANTANA DA PONTE PENSA;1° DOSE;1341
SANTA SALETE;1° DOSE;1438
SANTA ROSA DE VITERBO;1° DOSE;20227
SANTA RITA DO PASSA QUATRO;1° DOSE;22433
SANTA RITA D'OESTE;1° DOSE;2293
SANTA MERCEDES;1° DOSE;2630
SANTA MARIA DA SERRA;1° DOSE;4610
SANTA LÚCIA;1° DOSE;6146
SANTA ISABEL;1° DOSE;45101
SANTA GERTRUDES;1° DOSE;19584
SANTA FÉ DO SUL;1° DOSE;29645
SANTA ERNESTINA;1° DOSE;4842
SANTA CRUZ DO RIO PARDO;1° DOSE;39532
SANTA CRUZ DAS PALMEIRAS;1° DOSE;24327
SANTA CRUZ DA ESPERANÇA;1° DOSE;1777
SANTA CRUZ DA CONCEIÇÃO;1° DOSE;3698
SANTA CLARA D'OESTE;1° DOSE;2057
SANTA BRANCA;1° DOSE;11334
SANTA BÁRBARA D'OESTE;1° DOSE;149107
SANTA ALBERTINA;1° DOSE;5247
SANTA ADÉLIA;1° DOSE;11829
SANDOVALINA;1° DOSE;3071
SALTO GRANDE;1° DOSE;7222
SALTO DE PIRAPORA;1° DOSE;35776
SALTO;1° DOSE;100430
SALTINHO;1° DOSE;7102
SALMOURÃO;1° DOSE;4026
SALESÓPOLIS;1° DOSE;14410
SALES OLIVEIRA;1° DOSE;9405
SALES;1° DOSE;5287
SAGRES;1° DOSE;1996
SABINO;1° DOSE;4520
RUBINÉIA;1° DOSE;2959
RUBIÁCEA;1° DOSE;2418
ROSEIRA;1° DOSE;8468
ROSANA;1° DOSE;14134
RIVERSUL;1° DOSE;4830
RIOLÂNDIA;1° DOSE;9942
RIO GRANDE DA SERRA;1° DOSE;32297
RIO DAS PEDRAS;1° DOSE;25952
RIO CLARO;1° DOSE;168875
RINÓPOLIS;1° DOSE;7675
RINCÃO;1° DOSE;7720
RIFAINA;1° DOSE;3563
RIBEIRÃO PRETO;1° DOSE;554588
RIBEIRÃO PIRES;1° DOSE;95480
RIBEIRÃO GRANDE;1° DOSE;6594
RIBEIRÃO DOS ÍNDIOS;1° DOSE;1834
RIBEIRÃO DO SUL;1° DOSE;3949
RIBEIRÃO CORRENTE;1° DOSE;4027
RIBEIRÃO BRANCO;1° DOSE;14634
RIBEIRÃO BONITO;1° DOSE;9523
RIBEIRA;1° DOSE;2849
RESTINGA;1° DOSE;5810
REGISTRO;1° DOSE;49535
REGINÓPOLIS;1° DOSE;8217
REGENTE FEIJÓ;1° DOSE;16312
REDENÇÃO DA SERRA;1° DOSE;3442
RANCHARIA;1° DOSE;24295
RAFARD;1° DOSE;7720
QUINTANA;1° DOSE;5497
QUELUZ;1° DOSE;8169
QUEIROZ;1° DOSE;2809
QUATÁ;1° DOSE;10898
QUADRA;1° DOSE;3096
PROMISSÃO;1° DOSE;28724
PRESIDENTE VENCESLAU;1° DOSE;29713
PRESIDENTE PRUDENTE;1° DOSE;192106
PRESIDENTE EPITÁCIO;1° DOSE;32104
PRESIDENTE BERNARDES;1° DOSE;13462
PRESIDENTE ALVES;1° DOSE;3326
PRATÂNIA;1° DOSE;4528
PRAIA GRANDE;1° DOSE;274298
PRADÓPOLIS;1° DOSE;14758
PRACINHA;1° DOSE;2820
POTIRENDABA;1° DOSE;14815
POTIM;1° DOSE;18865
PORTO FERREIRA;1° DOSE;44598
PORTO FELIZ;1° DOSE;44541
PORANGABA;1° DOSE;8015
POPULINA;1° DOSE;3643
PONTES GESTAL;1° DOSE;2107
PONTALINDA;1° DOSE;3369
PONTAL;1° DOSE;32440
PONGAÍ;1° DOSE;2912
POMPÉIA;1° DOSE;17247
POLONI;1° DOSE;5068
POÁ;1° DOSE;92093
PLATINA;1° DOSE;2664
PLANALTO;1° DOSE;3766
PITANGUEIRAS;1° DOSE;27720
PIRATININGA;1° DOSE;11944
PIRASSUNUNGA;1° DOSE;60840
PIRAPOZINHO;1° DOSE;20576
PIRAPORA DO BOM JESUS;1° DOSE;15409
PIRANGI;1° DOSE;9162
PIRAJUÍ;1° DOSE;19185
PIRAJU;1° DOSE;25261
PIRACICABA;1° DOSE;342241
PIRACAIA;1° DOSE;23786
PIQUETE;1° DOSE;10623
PIQUEROBI;1° DOSE;2791
PINHALZINHO;1° DOSE;12826
PINDORAMA;1° DOSE;12237
PINDAMONHANGABA;1° DOSE;132452
PILAR DO SUL;1° DOSE;23881
PIEDADE;1° DOSE;45550
PIACATU;1° DOSE;4650
PERUÍBE;1° DOSE;59759
PEREIRAS;1° DOSE;6639
PEREIRA BARRETO;1° DOSE;20404
PENÁPOLIS;1° DOSE;51098
PEDRO DE TOLEDO;1° DOSE;8265
PEDRINHAS PAULISTA;1° DOSE;2522
PEDREIRA;1° DOSE;37536
