Município;Dose;Total Doses Aplicadas
PRACINHA;2° DOSE;2674
POTIRENDABA;2° DOSE;12040
POTIM;2° DOSE;14485
PORTO FERREIRA;2° DOSE;35776
PORTO FELIZ;2° DOSE;36689
PORANGABA;2° DOSE;6800
POPULINA;2° DOSE;3224
PONTES GESTAL;2° DOSE;1873
PONTALINDA;2° DOSE;2886
PONTAL;2° DOSE;25804
PONGAÍ;2° DOSE;2625
POMPÉIA;2° DOSE;13480
POLONI;2° DOSE;4600
POÁ;2° DOSE;68905
PLATINA;2° DOSE;2437
PLANALTO;2° DOSE;3341
PITANGUEIRAS;2° DOSE;22977
PIRATININGA;2° DOSE;10359
PIRASSUNUNGA;2° DOSE;49220
PIRAPOZINHO;2° DOSE;17640
PIRAPORA DO BOM JESUS;2° DOSE;10189
PIRANGI;2° DOSE;8054
PIRAJUÍ;2° DOSE;13236
PIRAJU;2° DOSE;20592
PIRACICABA;2° DOSE;290066
PIRACAIA;2° DOSE;20002
PIQUETE;2° DOSE;8920
PIQUEROBI;2° DOSE;2160
PINHALZINHO;2° DOSE;11267
PINDORAMA;2° DOSE;10898
PINDAMONHANGABA;2° DOSE;105513
PILAR DO SUL;2° DOSE;20497
PIEDADE;2° DOSE;34491
PIACATU;2° DOSE;3936
PERUÍBE;2° DOSE;45416
PEREIRAS;2° DOSE;5551
PEREIRA BARRETO;2° DOSE;17042
PENÁPOLIS;2° DOSE;41751
PEDRO DE TOLEDO;2° DOSE;6729
PEDRINHAS PAULISTA;2° DOSE;2383
PEDREIRA;2° DOSE;31076
PEDREGULHO;2° DOSE;10722
PEDRANÓPOLIS;2° DOSE;1998
PEDRA BELA;2° DOSE;4894
PEDERNEIRAS;2° DOSE;28699
PAULO DE FARIA;2° DOSE;6117
PAULISTÂNIA;2° DOSE;1501
PAULÍNIA;2° DOSE;71727
PAULICÉIA;2° DOSE;5129
PATROCÍNIO PAULISTA;2° DOSE;10304
PARISI;2° DOSE;1971
PARIQUERA-AÇU;2° DOSE;13567
PARDINHO;2° DOSE;4469
PARAPUÃ;2° DOSE;7267
PARANAPUÃ;2° DOSE;3096
PARANAPANEMA;2° DOSE;13467
PARAÍSO;2° DOSE;4235
PARAIBUNA;2° DOSE;11975
PARAGUAÇU PAULISTA;2° DOSE;30943
PANORAMA;2° DOSE;9891
PALMITAL;2° DOSE;15439
PALMEIRA D'OESTE;2° DOSE;7047
PALMARES PAULISTA;2° DOSE;6804
PALESTINA;2° DOSE;8386
PACAEMBU;2° DOSE;9649
OUROESTE;2° DOSE;7288
OURO VERDE;2° DOSE;5320
OURINHOS;2° DOSE;68835
OSVALDO CRUZ;2° DOSE;23660
OSCAR BRESSANE;2° DOSE;1894
OSASCO;2° DOSE;434488
ORLÂNDIA;2° DOSE;26531
ORINDIÚVA;2° DOSE;4718
ORIENTE;2° DOSE;4461
ONDA VERDE;2° DOSE;3294
OLÍMPIA;2° DOSE;38856
ÓLEO;2° DOSE;1982
OCAUÇU;2° DOSE;3366
NUPORANGA;2° DOSE;5044
NOVO HORIZONTE;2° DOSE;28331
NOVAIS;2° DOSE;2920
NOVA ODESSA;2° DOSE;36983
NOVA LUZITÂNIA;2° DOSE;2178
NOVA INDEPENDÊNCIA;2° DOSE;2974
NOVA GUATAPORANGA;2° DOSE;1754
NOVA GRANADA;2° DOSE;14540
NOVA EUROPA;2° DOSE;6608
NOVA CASTILHO;2° DOSE;881
NOVA CANAÃ PAULISTA;2° DOSE;1616
NOVA CAMPINA;2° DOSE;6842
NOVA ALIANÇA;2° DOSE;5099
NIPOÃ;2° DOSE;3211
NHANDEARA;2° DOSE;7547
NEVES PAULISTA;2° DOSE;6928
NAZARÉ PAULISTA;2° DOSE;12082
NATIVIDADE DA SERRA;2° DOSE;4457
NARANDIBA;2° DOSE;3713
NANTES;2° DOSE;1968
MURUTINGA DO SUL;2° DOSE;2883
MOTUCA;2° DOSE;3154
MORUNGABA;2° DOSE;9165
MORRO AGUDO;2° DOSE;19830
MONTEIRO LOBATO;2° DOSE;3036
MONTE MOR;2° DOSE;37767
MONTE CASTELO;2° DOSE;3120
MONTE AZUL PAULISTA;2° DOSE;13179
MONTE APRAZÍVEL;2° DOSE;16311
MONTE ALTO;2° DOSE;35470
MONTE ALEGRE DO SUL;2° DOSE;5733
MONGAGUÁ;2° DOSE;33112
MONÇÕES;2° DOSE;1620
MOMBUCA;2° DOSE;2401
MOGI MIRIM;2° DOSE;64849
MOGI GUAÇU;2° DOSE;100327
MOGI DAS CRUZES;2° DOSE;285600
MOCOCA;2° DOSE;47904
MIRASSOLÂNDIA;2° DOSE;3589
MIRASSOL;2° DOSE;44444
MIRANTE DO PARANAPANEMA;2° DOSE;11047
MIRANDÓPOLIS;2° DOSE;19939
MIRACATU;2° DOSE;12485
MIRA ESTRELA;2° DOSE;2331
MINEIROS DO TIETÊ;2° DOSE;8242
MIGUELÓPOLIS;2° DOSE;13944
MESÓPOLIS;2° DOSE;1464
MERIDIANO;2° DOSE;2955
MENDONÇA;2° DOSE;4375
MAUÁ;2° DOSE;259151
MATÃO;2° DOSE;58158
MARTINÓPOLIS;2° DOSE;18750
MARINÓPOLIS;2° DOSE;1489
MARÍLIA;2° DOSE;157235
MARIÁPOLIS;2° DOSE;2729
MARAPOAMA;2° DOSE;2396
MARACAÍ;2° DOSE;9212
MARABÁ PAULISTA;2° DOSE;3809
MANDURI;2° DOSE;7119
MAIRIPORÃ;2° DOSE;58525
MAIRINQUE;2° DOSE;31816
MAGDA;2° DOSE;2444
MACEDÔNIA;2° DOSE;2961
MACAUBAL;2° DOSE;5554
MACATUBA;2° DOSE;12094
LUTÉCIA;2° DOSE;1986
LUPÉRCIO;2° DOSE;2966
LUIZIÂNIA;2° DOSE;3520
LUÍS ANTÔNIO;2° DOSE;8643
LUCIANÓPOLIS;2° DOSE;1825
LUCÉLIA;2° DOSE;14828
LOUVEIRA;2° DOSE;33927
LOURDES;2° DOSE;1698
LORENA;2° DOSE;54972
LINS;2° DOSE;51187
LINDÓIA;2° DOSE;5014
LIMEIRA;2° DOSE;184422
LENÇÓIS PAULISTA;2° DOSE;44342
LEME;2° DOSE;66117
LAVRINHAS;2° DOSE;3955
LAVÍNIA;2° DOSE;9387
LARANJAL PAULISTA;2° DOSE;19191
LAGOINHA;2° DOSE;4107
JUQUITIBA;2° DOSE;19981
JUQUIÁ;2° DOSE;11135
JUNQUEIRÓPOLIS;2° DOSE;15308
JUNDIAÍ;2° DOSE;298028
JUMIRIM;2° DOSE;2333
JÚLIO MESQUITA;2° DOSE;3220
JOSÉ BONIFÁCIO;2° DOSE;26438
JOÃO RAMALHO;2° DOSE;3095
JOANÓPOLIS;2° DOSE;9108
JERIQUARA;2° DOSE;2433
JAÚ;2° DOSE;92270
JARINU;2° DOSE;21545
JARDINÓPOLIS;2° DOSE;27520
JANDIRA;2° DOSE;65970
JAMBEIRO;2° DOSE;4181
JALES;2° DOSE;34527
JAGUARIÚNA;2° DOSE;41315
JACUPIRANGA;2° DOSE;9999
JACI;2° DOSE;5719
JACAREÍ;2° DOSE;134456
JABOTICABAL;2° DOSE;49917
JABORANDI;2° DOSE;4543
ITUVERAVA;2° DOSE;27514
ITUPEVA;2° DOSE;41780
ITU;2° DOSE;119053
ITOBI;2° DOSE;4669
ITIRAPUÃ;2° DOSE;4158
ITIRAPINA;2° DOSE;10725
ITATINGA;2° DOSE;12751
ITATIBA;2° DOSE;79253
ITARIRI;2° DOSE;9552
ITARARÉ;2° DOSE;33050
ITAQUAQUECETUBA;2° DOSE;192444
ITAPURA;2° DOSE;2971
ITAPUÍ;2° DOSE;8637
ITAPORANGA;2° DOSE;10211
ITÁPOLIS;2° DOSE;28044
ITAPIRAPUÃ PAULISTA;2° DOSE;3115
ITAPIRA;2° DOSE;53405
ITAPEVI;2° DOSE;128679
ITAPEVA;2° DOSE;64680
ITAPETININGA;2° DOSE;106956
ITAPECERICA DA SERRA;2° DOSE;101359
ITAOCA;2° DOSE;2600
ITANHAÉM;2° DOSE;71710
ITAJU;2° DOSE;2377
ITAJOBI;2° DOSE;12120
ITAÍ;2° DOSE;18432
ITABERÁ;2° DOSE;13884
IRAPURU;2° DOSE;5832
IRAPUÃ;2° DOSE;4822
IRACEMÁPOLIS;2° DOSE;14991
IPUÃ;2° DOSE;10329
IPORANGA;2° DOSE;2790
IPIGUÁ;2° DOSE;3952
IPEÚNA;2° DOSE;4281
IPERÓ;2° DOSE;22107
IPAUSSU;2° DOSE;9907
INÚBIA PAULISTA;2° DOSE;2875
INDIAPORÃ;2° DOSE;3172
INDIANA;2° DOSE;3592
INDAIATUBA;2° DOSE;189595
ILHABELA;2° DOSE;26361
ILHA SOLTEIRA;2° DOSE;19300
ILHA COMPRIDA;2° DOSE;8633
IGUAPE;2° DOSE;19623
IGARATÁ;2° DOSE;7312
IGARAPAVA;2° DOSE;17808
IGARAÇU DO TIETÊ;2° DOSE;16521
IEPÊ;2° DOSE;6074
ICÉM;2° DOSE;5502
IBIÚNA;2° DOSE;39342
IBITINGA;2° DOSE;39713
IBIRAREMA;2° DOSE;4857
IBIRÁ;2° DOSE;8308
IBATÉ;2° DOSE;22363
IARAS;2° DOSE;6617
IACRI;2° DOSE;4644
IACANGA;2° DOSE;8076
HORTOLÂNDIA;2° DOSE;145941
HOLAMBRA;2° DOSE;10934
HERCULÂNDIA;2° DOSE;5519
GUZOLÂNDIA;2° DOSE;3304
GUATAPARÁ;2° DOSE;5220
GUARULHOS;2° DOSE;812182
GUARUJÁ;2° DOSE;178339
GUARIBA;2° DOSE;26040
GUAREÍ;2° DOSE;11758
GUARATINGUETÁ;2° DOSE;80716
GUARAREMA;2° DOSE;22014
GUARARAPES;2° DOSE;22075
GUARANTÃ;2° DOSE;4182
GUARANI D'OESTE;2° DOSE;1571
GUARACI;2° DOSE;7230
GUARAÇAÍ;2° DOSE;5628
GUARÁ;2° DOSE;13467
GUAPIARA;2° DOSE;11290
GUAPIAÇU;2° DOSE;13842
GUAÍRA;2° DOSE;28220
GUAIMBÊ;2° DOSE;3768
GUAIÇARA;2° DOSE;7695
GLICÉRIO;2° DOSE;3120
GETULINA;2° DOSE;7666
GENERAL SALGADO;2° DOSE;7517
GAVIÃO PEIXOTO;2° DOSE;3375
GASTÃO VIDIGAL;2° DOSE;2626
GARÇA;2° DOSE;29199
GÁLIA;2° DOSE;4939
GABRIEL MONTEIRO;2° DOSE;2107
FRANCO DA ROCHA;2° DOSE;97645
FRANCISCO MORATO;2° DOSE;101364
FRANCA;2° DOSE;226936
FLORÍNEA;2° DOSE;2913
FLÓRIDA PAULISTA;2° DOSE;9415
FLOREAL;2° DOSE;2343
FLORA RICA;2° DOSE;1238
FERRAZ DE VASCONCELOS;2° DOSE;102938
FERNÃO;2° DOSE;1310
FERNANDÓPOLIS;2° DOSE;51708
FERNANDO PRESTES;2° DOSE;4437
FARTURA;2° DOSE;10986
EUCLIDES DA CUNHA PAULISTA;2° DOSE;5014
ESTRELA DO NORTE;2° DOSE;2144
ESTRELA D'OESTE;2° DOSE;6274
ESTIVA GERBI;2° DOSE;6827
ESPÍRITO SANTO DO TURVO;2° DOSE;3356
ESPÍRITO SANTO DO PINHAL;2° DOSE;29162
ENGENHEIRO COELHO;2° DOSE;12417
EMILIANÓPOLIS;2° DOSE;2386
EMBU-GUAÇU;2° DOSE;42437
EMBU DAS ARTES;2° DOSE;162155
EMBAÚBA;2° DOSE;1727
ELISIÁRIO;2° DOSE;2402
ELIAS FAUSTO;2° DOSE;12197
ELDORADO;2° DOSE;8552
ECHAPORÃ;2° DOSE;4365
DUMONT;2° DOSE;6438
DUARTINA;2° DOSE;9453
DRACENA;2° DOSE;32751
DOURADO;2° DOSE;6550
DOLCINÓPOLIS;2° DOSE;1912
DOIS CÓRREGOS;2° DOSE;17522
DOBRADA;2° DOSE;5329
DIVINOLÂNDIA;2° DOSE;9113
DIRCE REIS;2° DOSE;1418
DIADEMA;2° DOSE;261532
DESCALVADO;2° DOSE;25071
CUNHA;2° DOSE;15411
CUBATÃO;2° DOSE;70266
CRUZEIRO;2° DOSE;53886
CRUZÁLIA;2° DOSE;1635
CRISTAIS PAULISTA;2° DOSE;5895
CRAVINHOS;2° DOSE;22867
COTIA;2° DOSE;148855
COSMORAMA;2° DOSE;6114
COSMÓPOLIS;2° DOSE;37326
CORUMBATAÍ;2° DOSE;2842
CORONEL MACEDO;2° DOSE;3539
COROADOS;2° DOSE;3817
CORDEIRÓPOLIS;2° DOSE;16570
CONCHAS;2° DOSE;11152
CONCHAL;2° DOSE;18065
COLÔMBIA;2° DOSE;4578
COLINA;2° DOSE;11818
CLEMENTINA;2° DOSE;5175
CHAVANTES;2° DOSE;8266
CHARQUEADA;2° DOSE;11109
CESÁRIO LANGE;2° DOSE;12406
CERQUILHO;2° DOSE;33571
CERQUEIRA CÉSAR;2° DOSE;15061
CEDRAL;2° DOSE;7202
CATIGUÁ;2° DOSE;5321
CATANDUVA;2° DOSE;84106
CASTILHO;2° DOSE;13201
CÁSSIA DOS COQUEIROS;2° DOSE;2130
CASA BRANCA;2° DOSE;18468
CARDOSO;2° DOSE;8639
CARAPICUÍBA;2° DOSE;242619
CARAGUATATUBA;2° DOSE;77321
CAPIVARI;2° DOSE;34459
CAPELA DO ALTO;2° DOSE;15044
CAPÃO BONITO;2° DOSE;30865
CANITAR;2° DOSE;3400
CÂNDIDO RODRIGUES;2° DOSE;2298
CÂNDIDO MOTA;2° DOSE;21050
CANAS;2° DOSE;3371
CANANÉIA;2° DOSE;8180
CAMPOS NOVOS PAULISTA;2° DOSE;3332
CAMPOS DO JORDÃO;2° DOSE;35863
CAMPO LIMPO PAULISTA;2° DOSE;50152
CAMPINAS;2° DOSE;791788
CAMPINA DO MONTE ALEGRE;2° DOSE;4482
CAJURU;2° DOSE;16122
CAJOBI;2° DOSE;7098
CAJATI;2° DOSE;18609
CAJAMAR;2° DOSE;59680
CAIUÁ;2° DOSE;4850
CAIEIRAS;2° DOSE;63339
CAIABU;2° DOSE;2697
CAFELÂNDIA;2° DOSE;11146
CACONDE;2° DOSE;12333
CACHOEIRA PAULISTA;2° DOSE;19163
CAÇAPAVA;2° DOSE;61240
CABREÚVA;2° DOSE;34091
CABRÁLIA PAULISTA;2° DOSE;3120
BURITIZAL;2° DOSE;2750
BURITAMA;2° DOSE;12262
BURI;2° DOSE;12300
BROTAS;2° DOSE;16795
BRODOWSKI;2° DOSE;16863
BREJO ALEGRE;2° DOSE;1807
BRAÚNA;2° DOSE;3727
BRAGANÇA PAULISTA;2° DOSE;123809
BOTUCATU;2° DOSE;124179
BOREBI;2° DOSE;1898
BORBOREMA;2° DOSE;11363
BORACÉIA;2° DOSE;3311
BORÁ;2° DOSE;715
BOM SUCESSO DE ITARARÉ;2° DOSE;2527
BOM JESUS DOS PERDÕES;2° DOSE;16024
BOITUVA;2° DOSE;38723
BOFETE;2° DOSE;7013
BOCAINA;2° DOSE;8539
BOA ESPERANÇA DO SUL;2° DOSE;9553
BIRITIBA MIRIM;2° DOSE;19203
BIRIGUI;2° DOSE;78201
BILAC;2° DOSE;5560
BERTIOGA;2° DOSE;41188
BERNARDINO DE CAMPOS;2° DOSE;8632
BENTO DE ABREU;2° DOSE;1914
BEBEDOURO;2° DOSE;51907
BAURU;2° DOSE;253197
BATATAIS;2° DOSE;42905
BASTOS;2° DOSE;15723
BARUERI;2° DOSE;182487
BARRINHA;2° DOSE;18653
BARRETOS;2° DOSE;87347
BARRA DO TURVO;2° DOSE;4615
BARRA DO CHAPÉU;2° DOSE;3898
BARRA BONITA;2° DOSE;26850
BARIRI;2° DOSE;21481
BARBOSA;2° DOSE;4372
BARÃO DE ANTONINA;2° DOSE;2609
BANANAL;2° DOSE;6643
BÁLSAMO;2° DOSE;7011
BALBINOS;2° DOSE;4319
BADY BASSITT;2° DOSE;14479
AVARÉ;2° DOSE;62305
AVANHANDAVA;2° DOSE;8211
AVAÍ;2° DOSE;3696
AURIFLAMA;2° DOSE;9794
ATIBAIA;2° DOSE;97168
ASSIS;2° DOSE;68615
ASPÁSIA;2° DOSE;1431
ARUJÁ;2° DOSE;57790
ARTUR NOGUEIRA;2° DOSE;34710
ARIRANHA;2° DOSE;6005
AREIÓPOLIS;2° DOSE;6402
AREIAS;2° DOSE;2570
AREALVA;2° DOSE;6229
ARCO-ÍRIS;2° DOSE;1518
ARARAS;2° DOSE;87769
ARARAQUARA;2° DOSE;166231
ARAPEÍ;2° DOSE;1846
ARANDU;2° DOSE;4583
ARAMINA;2° DOSE;3865
ARAÇOIABA DA SERRA;2° DOSE;21851
ARAÇATUBA;2° DOSE;133994
ARAÇARIGUAMA;2° DOSE;13229
APIAÍ;2° DOSE;16065
APARECIDA D'OESTE;2° DOSE;3395
APARECIDA;2° DOSE;22320
ANHUMAS;2° DOSE;2991
ANHEMBI;2° DOSE;4130
ANGATUBA;2° DOSE;15478
ANDRADINA;2° DOSE;38743
ANALÂNDIA;2° DOSE;3033
AMPARO;2° DOSE;50414
AMÉRICO DE CAMPOS;2° DOSE;4439
AMÉRICO BRASILIENSE;2° DOSE;23184
AMERICANA;2° DOSE;158853
ALVINLÂNDIA;2° DOSE;1965
ÁLVARO DE CARVALHO;2° DOSE;4112
ÁLVARES MACHADO;2° DOSE;16418
ÁLVARES FLORENCE;2° DOSE;3044
ALUMÍNIO;2° DOSE;11396
ALTO ALEGRE;2° DOSE;2962
ALTINÓPOLIS;2° DOSE;12535
ALTAIR;2° DOSE;2558
ALFREDO MARCONDES;2° DOSE;3453
ALAMBARI;2° DOSE;3896
AGUDOS;2° DOSE;25879
ÁGUAS DE SÃO PEDRO;2° DOSE;3067
ÁGUAS DE SANTA BÁRBARA;2° DOSE;4378
ÁGUAS DE LINDÓIA;2° DOSE;14279
ÁGUAS DA PRATA;2° DOSE;5881
AGUAÍ;2° DOSE;23962
ADOLFO;2° DOSE;3372
ADAMANTINA;2° DOSE;24941
ZACARIAS;1° DOSE;2115
VOTUPORANGA;1° DOSE;80575
VOTORANTIM;1° DOSE;86256
VITÓRIA BRASIL;1° DOSE;1583
VISTA ALEGRE DO ALTO;1° DOSE;6455
VIRADOURO;1° DOSE;14660
VINHEDO;1° DOSE;62656
VERA CRUZ;1° DOSE;8401
VÁRZEA PAULISTA;1° DOSE;90510
VARGEM GRANDE PAULISTA;1° DOSE;39433
VARGEM GRANDE DO SUL;1° DOSE;33966
VARGEM;1° DOSE;8181
VALPARAÍSO;1° DOSE;20236
VALINHOS;1° DOSE;102507
VALENTIM GENTIL;1° DOSE;11119
URUPÊS;1° DOSE;11304
URU;1° DOSE;1150
URÂNIA;1° DOSE;7306
UNIÃO PAULISTA;1° DOSE;1391
UCHOA;1° DOSE;8075
UBIRAJARA;1° DOSE;4360
UBATUBA;1° DOSE;78179
UBARANA;1° DOSE;4491
TURMALINA;1° DOSE;1705
TURIÚBA;1° DOSE;1610
TUPI PAULISTA;1° DOSE;13976
TUPÃ;1° DOSE;53713
TUIUTI;1° DOSE;5397
TRÊS FRONTEIRAS;1° DOSE;5322
TREMEMBÉ;1° DOSE;40833
TRABIJU;1° DOSE;1434
TORRINHA;1° DOSE;7939
TORRE DE PEDRA;1° DOSE;2362
TIMBURI;1° DOSE;2273
TIETÊ;1° DOSE;31653
TERRA ROXA;1° DOSE;6597
TEODORO SAMPAIO;1° DOSE;18090
TEJUPÁ;1° DOSE;3616
TAUBATÉ;1° DOSE;248902
TATUÍ;1° DOSE;99767
TARUMÃ;1° DOSE;11886
TARABAI;1° DOSE;5586
TAQUARIVAÍ;1° DOSE;4806
TAQUARITUBA;1° DOSE;20976
TAQUARITINGA;1° DOSE;44163
TAQUARAL;1° DOSE;2266
TAPIRATIBA;1° DOSE;10523
TAPIRAÍ;1° DOSE;6685
TANABI;1° DOSE;21157
TAMBAÚ;1° DOSE;17337
TAIÚVA;1° DOSE;5494
TAIAÇU;1° DOSE;4774
TAGUAÍ;1° DOSE;10493
TACIBA;1° DOSE;4727
TABOÃO DA SERRA;1° DOSE;217731
TABATINGA;1° DOSE;11992
TABAPUÃ;1° DOSE;9615
SUZANO;1° DOSE;231080
SUZANÁPOLIS;1° DOSE;2930
SUMARÉ;1° DOSE;223270
SUD MENNUCCI;1° DOSE;6184
SOROCABA;1° DOSE;560225
SOCORRO;1° DOSE;34004
SILVEIRAS;1° DOSE;5232
SEVERÍNIA;1° DOSE;12338
SETE BARRAS;1° DOSE;10228
SERTÃOZINHO;1° DOSE;101398
SERRANA;1° DOSE;39661
SERRA NEGRA;1° DOSE;24037
SERRA AZUL;1° DOSE;12035
SEBASTIANÓPOLIS DO SUL;1° DOSE;2877
SARUTAIÁ;1° DOSE;3052
SARAPUÍ;1° DOSE;8365
SÃO VICENTE;1° DOSE;272538
SÃO SIMÃO;1° DOSE;11710
SÃO SEBASTIÃO DA GRAMA;1° DOSE;8965
SÃO SEBASTIÃO;1° DOSE;71919
SÃO ROQUE;1° DOSE;70721
SÃO PEDRO DO TURVO;1° DOSE;6038
SÃO PEDRO;1° DOSE;29791
SÃO PAULO;1° DOSE;10507334
SÃO MIGUEL ARCANJO;1° DOSE;26619
SÃO MANUEL;1° DOSE;29624
SÃO LUIZ DO PARAITINGA;1° DOSE;9312
SÃO LOURENÇO DA SERRA;1° DOSE;12215
SÃO JOSÉ DOS CAMPOS;1° DOSE;580206
SÃO JOSÉ DO RIO PRETO;1° DOSE;392523
SÃO JOSÉ DO RIO PARDO;1° DOSE;44894
SÃO JOSÉ DO BARREIRO;1° DOSE;3398
SÃO JOSÉ DA BELA VISTA;1° DOSE;6191
SÃO JOAQUIM DA BARRA;1° DOSE;39533
SÃO JOÃO DO PAU D'ALHO;1° DOSE;1859
SÃO JOÃO DE IRACEMA;1° DOSE;1540
SÃO JOÃO DAS DUAS PONTES;1° DOSE;2093
SÃO JOÃO DA BOA VISTA;1° DOSE;77343
SÃO FRANCISCO;1° DOSE;2384
SÃO CARLOS;1° DOSE;210797
SÃO CAETANO DO SUL;1° DOSE;132706
SÃO BERNARDO DO CAMPO;1° DOSE;651449
SÃO BENTO DO SAPUCAÍ;1° DOSE;9758
SANTOS;1° DOSE;374116
SANTÓPOLIS DO AGUAPEÍ;1° DOSE;3229
SANTO EXPEDITO;1° DOSE;2524
SANTO ANTÔNIO DO PINHAL;1° DOSE;5971
SANTO ANTÔNIO DO JARDIM;1° DOSE;5055
SANTO ANTÔNIO DO ARACANGUÁ;1° DOSE;6384
SANTO ANTÔNIO DE POSSE;1° DOSE;19100
SANTO ANTÔNIO DA ALEGRIA;1° DOSE;5897
SANTO ANDRÉ;1° DOSE;582367
SANTO ANASTÁCIO;1° DOSE;15440
SANTANA DE PARNAÍBA;1° DOSE;119613
SANTANA DA PONTE PENSA;1° DOSE;1326
SANTA SALETE;1° DOSE;1407
SANTA ROSA DE VITERBO;1° DOSE;20145
SANTA RITA DO PASSA QUATRO;1° DOSE;22314
SANTA RITA D'OESTE;1° DOSE;2264
SANTA MERCEDES;1° DOSE;2619
SANTA MARIA DA SERRA;1° DOSE;4562
SANTA LÚCIA;1° DOSE;6120
SANTA ISABEL;1° DOSE;44660
SANTA GERTRUDES;1° DOSE;19375
SANTA FÉ DO SUL;1° DOSE;29391
SANTA ERNESTINA;1° DOSE;4779
SANTA CRUZ DO RIO PARDO;1° DOSE;39264
SANTA CRUZ DAS PALMEIRAS;1° DOSE;24023
SANTA CRUZ DA ESPERANÇA;1° DOSE;1738
SANTA CRUZ DA CONCEIÇÃO;1° DOSE;3675
SANTA CLARA D'OESTE;1° DOSE;2012
SANTA BRANCA;1° DOSE;11222
SANTA BÁRBARA D'OESTE;1° DOSE;147752
SANTA ALBERTINA;1° DOSE;5152
SANTA ADÉLIA;1° DOSE;11707
SANDOVALINA;1° DOSE;3031
SALTO GRANDE;1° DOSE;7166
SALTO DE PIRAPORA;1° DOSE;35427
SALTO;1° DOSE;99266
SALTINHO;1° DOSE;7015
SALMOURÃO;1° DOSE;4013
SALESÓPOLIS;1° DOSE;14278
SALES OLIVEIRA;1° DOSE;9316
SALES;1° DOSE;5239
SAGRES;1° DOSE;1963
SABINO;1° DOSE;4479
RUBINÉIA;1° DOSE;2937
RUBIÁCEA;1° DOSE;2400
ROSEIRA;1° DOSE;8376
ROSANA;1° DOSE;14010
RIVERSUL;1° DOSE;4711
RIOLÂNDIA;1° DOSE;9739
RIO GRANDE DA SERRA;1° DOSE;31256
RIO DAS PEDRAS;1° DOSE;25654
RIO CLARO;1° DOSE;166564
RINÓPOLIS;1° DOSE;7605
RINCÃO;1° DOSE;7667
RIFAINA;1° DOSE;3433
RIBEIRÃO PRETO;1° DOSE;544895
RIBEIRÃO PIRES;1° DOSE;94717
RIBEIRÃO GRANDE;1° DOSE;6433
RIBEIRÃO DOS ÍNDIOS;1° DOSE;1827
RIBEIRÃO DO SUL;1° DOSE;3916
RIBEIRÃO CORRENTE;1° DOSE;3996
RIBEIRÃO BRANCO;1° DOSE;14306
RIBEIRÃO BONITO;1° DOSE;9463
RIBEIRA;1° DOSE;2818
RESTINGA;1° DOSE;5757
REGISTRO;1° DOSE;48547
REGINÓPOLIS;1° DOSE;8190
REGENTE FEIJÓ;1° DOSE;16193
REDENÇÃO DA SERRA;1° DOSE;3367
RANCHARIA;1° DOSE;24170
RAFARD;1° DOSE;7638
QUINTANA;1° DOSE;5354
QUELUZ;1° DOSE;8100
QUEIROZ;1° DOSE;2728
QUATÁ;1° DOSE;10768
QUADRA;1° DOSE;2994
PROMISSÃO;1° DOSE;28524
PRESIDENTE VENCESLAU;1° DOSE;29554
PRESIDENTE PRUDENTE;1° DOSE;190438
PRESIDENTE EPITÁCIO;1° DOSE;31750
PRESIDENTE BERNARDES;1° DOSE;13390
PRESIDENTE ALVES;1° DOSE;3291
PRATÂNIA;1° DOSE;4447
PRAIA GRANDE;1° DOSE;271008
PRADÓPOLIS;1° DOSE;14637
PRACINHA;1° DOSE;2815
POTIRENDABA;1° DOSE;14626
POTIM;1° DOSE;18641
PORTO FERREIRA;1° DOSE;44050
PORTO FELIZ;1° DOSE;43417
PORANGABA;1° DOSE;7981
POPULINA;1° DOSE;3623
PONTES GESTAL;1° DOSE;2088
PONTALINDA;1° DOSE;3329
PONTAL;1° DOSE;32138
PONGAÍ;1° DOSE;2852
POMPÉIA;1° DOSE;17103
POLONI;1° DOSE;5034
POÁ;1° DOSE;91155
PLATINA;1° DOSE;2656
PLANALTO;1° DOSE;3735
PITANGUEIRAS;1° DOSE;27453
PIRATININGA;1° DOSE;11844
PIRASSUNUNGA;1° DOSE;60110
PIRAPOZINHO;1° DOSE;20297
PIRAPORA DO BOM JESUS;1° DOSE;15228
PIRANGI;1° DOSE;9041
PIRAJUÍ;1° DOSE;18090
PIRAJU;1° DOSE;25081
PIRACICABA;1° DOSE;334564
PIRACAIA;1° DOSE;23490
PIQUETE;1° DOSE;10551
PIQUEROBI;1° DOSE;2780
PINHALZINHO;1° DOSE;12595
PINDORAMA;1° DOSE;12155
PINDAMONHANGABA;1° DOSE;130630
PILAR DO SUL;1° DOSE;23639
PIEDADE;1° DOSE;44928
PIACATU;1° DOSE;4620
PERUÍBE;1° DOSE;57684
PEREIRAS;1° DOSE;6574
PEREIRA BARRETO;1° DOSE;20286
PENÁPOLIS;1° DOSE;50711
PEDRO DE TOLEDO;1° DOSE;8158
PEDRINHAS PAULISTA;1° DOSE;2514
PEDREIRA;1° DOSE;37156
PEDREGULHO;1° DOSE;13629
PEDRANÓPOLIS;1° DOSE;2377
PEDRA BELA;1° DOSE;5474
PEDERNEIRAS;1° DOSE;36242
PAULO DE FARIA;1° DOSE;7096
PAULISTÂNIA;1° DOSE;1663
PAULÍNIA;1° DOSE;85496
PAULICÉIA;1° DOSE;5977
