Município;Dose;Total Doses Aplicadas
PRESIDENTE BERNARDES;2° DOSE;12181
PRESIDENTE ALVES;2° DOSE;3085
PRATÂNIA;2° DOSE;4111
PRAIA GRANDE;2° DOSE;221932
PRADÓPOLIS;2° DOSE;13141
PRACINHA;2° DOSE;2743
POTIRENDABA;2° DOSE;13150
POTIM;2° DOSE;16334
PORTO FERREIRA;2° DOSE;40068
PORTO FELIZ;2° DOSE;41220
PORANGABA;2° DOSE;7307
POPULINA;2° DOSE;3482
PONTES GESTAL;2° DOSE;2047
PONTALINDA;2° DOSE;3153
PONTAL;2° DOSE;28629
PONGAÍ;2° DOSE;2763
POMPÉIA;2° DOSE;15210
POLONI;2° DOSE;4810
POÁ;2° DOSE;75370
PLATINA;2° DOSE;2566
PLANALTO;2° DOSE;3535
PITANGUEIRAS;2° DOSE;24544
PIRATININGA;2° DOSE;10900
PIRASSUNUNGA;2° DOSE;52568
PIRAPOZINHO;2° DOSE;18432
PIRAPORA DO BOM JESUS;2° DOSE;11690
PIRANGI;2° DOSE;8649
PIRAJUÍ;2° DOSE;16020
PIRAJU;2° DOSE;22411
PIRACICABA;2° DOSE;311333
PIRACAIA;2° DOSE;21926
PIQUETE;2° DOSE;9657
PIQUEROBI;2° DOSE;2435
PINHALZINHO;2° DOSE;12227
PINDORAMA;2° DOSE;11419
PINDAMONHANGABA;2° DOSE;114232
PILAR DO SUL;2° DOSE;22063
PIEDADE;2° DOSE;40347
PIACATU;2° DOSE;4383
PERUÍBE;2° DOSE;49732
PEREIRAS;2° DOSE;5950
PEREIRA BARRETO;2° DOSE;18433
PENÁPOLIS;2° DOSE;45341
PEDRO DE TOLEDO;2° DOSE;7191
PEDRINHAS PAULISTA;2° DOSE;2476
PEDREIRA;2° DOSE;33099
PEDREGULHO;2° DOSE;11896
PEDRANÓPOLIS;2° DOSE;2298
PEDRA BELA;2° DOSE;5266
PEDERNEIRAS;2° DOSE;31200
PAULO DE FARIA;2° DOSE;6686
PAULISTÂNIA;2° DOSE;1594
PAULÍNIA;2° DOSE;78286
PAULICÉIA;2° DOSE;5665
PATROCÍNIO PAULISTA;2° DOSE;10990
PARISI;2° DOSE;2057
PARIQUERA-AÇU;2° DOSE;14640
PARDINHO;2° DOSE;4957
PARAPUÃ;2° DOSE;7725
PARANAPUÃ;2° DOSE;3373
PARANAPANEMA;2° DOSE;14530
PARAÍSO;2° DOSE;4598
PARAIBUNA;2° DOSE;13149
PARAGUAÇU PAULISTA;2° DOSE;32644
PANORAMA;2° DOSE;10599
PALMITAL;2° DOSE;16371
PALMEIRA D'OESTE;2° DOSE;7633
PALMARES PAULISTA;2° DOSE;7164
PALESTINA;2° DOSE;8709
PACAEMBU;2° DOSE;12864
OUROESTE;2° DOSE;7902
OURO VERDE;2° DOSE;5679
OURINHOS;2° DOSE;75037
OSVALDO CRUZ;2° DOSE;25216
OSCAR BRESSANE;2° DOSE;2053
OSASCO;2° DOSE;484584
ORLÂNDIA;2° DOSE;28976
ORINDIÚVA;2° DOSE;4952
ORIENTE;2° DOSE;4776
ONDA VERDE;2° DOSE;3673
OLÍMPIA;2° DOSE;41717
ÓLEO;2° DOSE;2370
OCAUÇU;2° DOSE;3518
NUPORANGA;2° DOSE;5609
NOVO HORIZONTE;2° DOSE;29991
NOVAIS;2° DOSE;3136
NOVA ODESSA;2° DOSE;40126
NOVA LUZITÂNIA;2° DOSE;2312
NOVA INDEPENDÊNCIA;2° DOSE;4186
NOVA GUATAPORANGA;2° DOSE;1865
NOVA GRANADA;2° DOSE;15480
NOVA EUROPA;2° DOSE;7225
NOVA CASTILHO;2° DOSE;913
NOVA CANAÃ PAULISTA;2° DOSE;1665
NOVA CAMPINA;2° DOSE;7030
NOVA ALIANÇA;2° DOSE;5487
NIPOÃ;2° DOSE;3590
NHANDEARA;2° DOSE;8128
NEVES PAULISTA;2° DOSE;7358
NAZARÉ PAULISTA;2° DOSE;13226
NATIVIDADE DA SERRA;2° DOSE;4850
NARANDIBA;2° DOSE;4043
NANTES;2° DOSE;2124
MURUTINGA DO SUL;2° DOSE;3141
MOTUCA;2° DOSE;3375
MORUNGABA;2° DOSE;10568
MORRO AGUDO;2° DOSE;21237
MONTEIRO LOBATO;2° DOSE;3159
MONTE MOR;2° DOSE;42494
MONTE CASTELO;2° DOSE;3178
MONTE AZUL PAULISTA;2° DOSE;14499
MONTE APRAZÍVEL;2° DOSE;17298
MONTE ALTO;2° DOSE;37437
MONTE ALEGRE DO SUL;2° DOSE;5911
MONGAGUÁ;2° DOSE;36619
MONÇÕES;2° DOSE;1705
MOMBUCA;2° DOSE;2667
MOGI MIRIM;2° DOSE;69297
MOGI GUAÇU;2° DOSE;110365
MOGI DAS CRUZES;2° DOSE;307864
MOCOCA;2° DOSE;51589
MIRASSOLÂNDIA;2° DOSE;3951
MIRASSOL;2° DOSE;46051
MIRANTE DO PARANAPANEMA;2° DOSE;11886
MIRANDÓPOLIS;2° DOSE;22232
MIRACATU;2° DOSE;13517
MIRA ESTRELA;2° DOSE;2443
MINEIROS DO TIETÊ;2° DOSE;8711
MIGUELÓPOLIS;2° DOSE;14801
MESÓPOLIS;2° DOSE;1653
MERIDIANO;2° DOSE;3230
MENDONÇA;2° DOSE;4894
MAUÁ;2° DOSE;283992
MATÃO;2° DOSE;62273
MARTINÓPOLIS;2° DOSE;19565
MARINÓPOLIS;2° DOSE;1607
MARÍLIA;2° DOSE;166185
MARIÁPOLIS;2° DOSE;2873
MARAPOAMA;2° DOSE;2553
MARACAÍ;2° DOSE;9952
MARABÁ PAULISTA;2° DOSE;3936
MANDURI;2° DOSE;7800
MAIRIPORÃ;2° DOSE;63636
MAIRINQUE;2° DOSE;36623
MAGDA;2° DOSE;2587
MACEDÔNIA;2° DOSE;3115
MACAUBAL;2° DOSE;5895
MACATUBA;2° DOSE;13042
LUTÉCIA;2° DOSE;2089
LUPÉRCIO;2° DOSE;3215
LUIZIÂNIA;2° DOSE;3791
LUÍS ANTÔNIO;2° DOSE;9247
LUCIANÓPOLIS;2° DOSE;2040
LUCÉLIA;2° DOSE;16179
LOUVEIRA;2° DOSE;36784
LOURDES;2° DOSE;1833
LORENA;2° DOSE;59268
LINS;2° DOSE;54267
LINDÓIA;2° DOSE;5506
LIMEIRA;2° DOSE;202192
LENÇÓIS PAULISTA;2° DOSE;47743
LEME;2° DOSE;71488
LAVRINHAS;2° DOSE;4366
LAVÍNIA;2° DOSE;9847
LARANJAL PAULISTA;2° DOSE;20541
LAGOINHA;2° DOSE;4480
JUQUITIBA;2° DOSE;22192
JUQUIÁ;2° DOSE;12206
JUNQUEIRÓPOLIS;2° DOSE;16284
JUNDIAÍ;2° DOSE;318327
JUMIRIM;2° DOSE;2599
JÚLIO MESQUITA;2° DOSE;3435
JOSÉ BONIFÁCIO;2° DOSE;27509
JOÃO RAMALHO;2° DOSE;3285
JOANÓPOLIS;2° DOSE;9918
JERIQUARA;2° DOSE;2643
JAÚ;2° DOSE;97933
JARINU;2° DOSE;22764
JARDINÓPOLIS;2° DOSE;30359
JANDIRA;2° DOSE;74998
JAMBEIRO;2° DOSE;4530
JALES;2° DOSE;36918
JAGUARIÚNA;2° DOSE;43497
JACUPIRANGA;2° DOSE;10982
JACI;2° DOSE;6129
JACAREÍ;2° DOSE;144865
JABOTICABAL;2° DOSE;55005
JABORANDI;2° DOSE;4936
ITUVERAVA;2° DOSE;29083
ITUPEVA;2° DOSE;47116
ITU;2° DOSE;129120
ITOBI;2° DOSE;5198
ITIRAPUÃ;2° DOSE;4523
ITIRAPINA;2° DOSE;13174
ITATINGA;2° DOSE;14581
ITATIBA;2° DOSE;85003
ITARIRI;2° DOSE;10243
ITARARÉ;2° DOSE;35407
ITAQUAQUECETUBA;2° DOSE;217008
ITAPURA;2° DOSE;3151
ITAPUÍ;2° DOSE;9533
ITAPORANGA;2° DOSE;11096
ITÁPOLIS;2° DOSE;29854
ITAPIRAPUÃ PAULISTA;2° DOSE;3470
ITAPIRA;2° DOSE;57151
ITAPEVI;2° DOSE;142276
ITAPEVA;2° DOSE;70497
ITAPETININGA;2° DOSE;115090
ITAPECERICA DA SERRA;2° DOSE;109449
ITAOCA;2° DOSE;2776
ITANHAÉM;2° DOSE;78919
ITAJU;2° DOSE;2629
ITAJOBI;2° DOSE;12978
ITAÍ;2° DOSE;20144
ITABERÁ;2° DOSE;14623
IRAPURU;2° DOSE;6361
IRAPUÃ;2° DOSE;5200
IRACEMÁPOLIS;2° DOSE;16592
IPUÃ;2° DOSE;11068
IPORANGA;2° DOSE;3051
IPIGUÁ;2° DOSE;4256
IPEÚNA;2° DOSE;4603
IPERÓ;2° DOSE;23194
IPAUSSU;2° DOSE;10449
INÚBIA PAULISTA;2° DOSE;3016
INDIAPORÃ;2° DOSE;3313
INDIANA;2° DOSE;3680
INDAIATUBA;2° DOSE;203564
ILHABELA;2° DOSE;29834
ILHA SOLTEIRA;2° DOSE;20597
ILHA COMPRIDA;2° DOSE;9616
IGUAPE;2° DOSE;21212
IGARATÁ;2° DOSE;8164
IGARAPAVA;2° DOSE;19765
IGARAÇU DO TIETÊ;2° DOSE;17465
IEPÊ;2° DOSE;6325
ICÉM;2° DOSE;6150
IBIÚNA;2° DOSE;52292
IBITINGA;2° DOSE;42440
IBIRAREMA;2° DOSE;5206
IBIRÁ;2° DOSE;8918
IBATÉ;2° DOSE;23909
IARAS;2° DOSE;7002
IACRI;2° DOSE;4930
IACANGA;2° DOSE;8782
HORTOLÂNDIA;2° DOSE;160347
HOLAMBRA;2° DOSE;12021
HERCULÂNDIA;2° DOSE;6146
GUZOLÂNDIA;2° DOSE;3581
GUATAPARÁ;2° DOSE;5855
GUARULHOS;2° DOSE;893228
GUARUJÁ;2° DOSE;193535
GUARIBA;2° DOSE;28717
GUAREÍ;2° DOSE;12113
GUARATINGUETÁ;2° DOSE;85500
GUARAREMA;2° DOSE;23700
GUARARAPES;2° DOSE;23959
GUARANTÃ;2° DOSE;4646
GUARANI D'OESTE;2° DOSE;1678
GUARACI;2° DOSE;7906
GUARAÇAÍ;2° DOSE;6244
GUARÁ;2° DOSE;14596
GUAPIARA;2° DOSE;12627
GUAPIAÇU;2° DOSE;15130
GUAÍRA;2° DOSE;30465
GUAIMBÊ;2° DOSE;4163
GUAIÇARA;2° DOSE;8257
GLICÉRIO;2° DOSE;3335
GETULINA;2° DOSE;8256
GENERAL SALGADO;2° DOSE;8026
GAVIÃO PEIXOTO;2° DOSE;3666
GASTÃO VIDIGAL;2° DOSE;2770
GARÇA;2° DOSE;31528
GÁLIA;2° DOSE;5348
GABRIEL MONTEIRO;2° DOSE;2277
FRANCO DA ROCHA;2° DOSE;103514
FRANCISCO MORATO;2° DOSE;112316
FRANCA;2° DOSE;242220
FLORÍNEA;2° DOSE;3763
FLÓRIDA PAULISTA;2° DOSE;9826
FLOREAL;2° DOSE;2434
FLORA RICA;2° DOSE;1292
FERRAZ DE VASCONCELOS;2° DOSE;110042
FERNÃO;2° DOSE;1407
FERNANDÓPOLIS;2° DOSE;54986
FERNANDO PRESTES;2° DOSE;4885
FARTURA;2° DOSE;11967
EUCLIDES DA CUNHA PAULISTA;2° DOSE;5627
ESTRELA DO NORTE;2° DOSE;2201
ESTRELA D'OESTE;2° DOSE;6862
ESTIVA GERBI;2° DOSE;7242
ESPÍRITO SANTO DO TURVO;2° DOSE;3577
ESPÍRITO SANTO DO PINHAL;2° DOSE;30953
ENGENHEIRO COELHO;2° DOSE;13942
EMILIANÓPOLIS;2° DOSE;2526
EMBU-GUAÇU;2° DOSE;46017
EMBU DAS ARTES;2° DOSE;175663
EMBAÚBA;2° DOSE;1818
ELISIÁRIO;2° DOSE;2600
ELIAS FAUSTO;2° DOSE;13191
ELDORADO;2° DOSE;9208
ECHAPORÃ;2° DOSE;4767
DUMONT;2° DOSE;7350
DUARTINA;2° DOSE;10196
DRACENA;2° DOSE;35213
DOURADO;2° DOSE;6987
DOLCINÓPOLIS;2° DOSE;1980
DOIS CÓRREGOS;2° DOSE;18595
DOBRADA;2° DOSE;5872
DIVINOLÂNDIA;2° DOSE;9633
DIRCE REIS;2° DOSE;1455
DIADEMA;2° DOSE;284082
DESCALVADO;2° DOSE;25768
CUNHA;2° DOSE;16591
CUBATÃO;2° DOSE;75690
CRUZEIRO;2° DOSE;55931
CRUZÁLIA;2° DOSE;1778
CRISTAIS PAULISTA;2° DOSE;6393
CRAVINHOS;2° DOSE;24680
COTIA;2° DOSE;164428
COSMORAMA;2° DOSE;6704
COSMÓPOLIS;2° DOSE;40025
CORUMBATAÍ;2° DOSE;3052
CORONEL MACEDO;2° DOSE;3785
COROADOS;2° DOSE;4123
CORDEIRÓPOLIS;2° DOSE;18176
CONCHAS;2° DOSE;11820
CONCHAL;2° DOSE;20628
COLÔMBIA;2° DOSE;5136
COLINA;2° DOSE;12941
CLEMENTINA;2° DOSE;5593
CHAVANTES;2° DOSE;9094
CHARQUEADA;2° DOSE;12025
CESÁRIO LANGE;2° DOSE;13352
CERQUILHO;2° DOSE;35955
CERQUEIRA CÉSAR;2° DOSE;17595
CEDRAL;2° DOSE;7691
CATIGUÁ;2° DOSE;5668
CATANDUVA;2° DOSE;88386
CASTILHO;2° DOSE;14590
CÁSSIA DOS COQUEIROS;2° DOSE;2209
CASA BRANCA;2° DOSE;19603
CARDOSO;2° DOSE;9344
CARAPICUÍBA;2° DOSE;265477
CARAGUATATUBA;2° DOSE;85784
CAPIVARI;2° DOSE;37596
CAPELA DO ALTO;2° DOSE;16935
CAPÃO BONITO;2° DOSE;33781
CANITAR;2° DOSE;3737
CÂNDIDO RODRIGUES;2° DOSE;2420
CÂNDIDO MOTA;2° DOSE;22555
CANAS;2° DOSE;3490
CANANÉIA;2° DOSE;9502
CAMPOS NOVOS PAULISTA;2° DOSE;3667
CAMPOS DO JORDÃO;2° DOSE;39517
CAMPO LIMPO PAULISTA;2° DOSE;54600
CAMPINAS;2° DOSE;845777
CAMPINA DO MONTE ALEGRE;2° DOSE;4878
CAJURU;2° DOSE;17355
CAJOBI;2° DOSE;7462
CAJATI;2° DOSE;21054
CAJAMAR;2° DOSE;66432
CAIUÁ;2° DOSE;5827
CAIEIRAS;2° DOSE;67749
CAIABU;2° DOSE;2912
CAFELÂNDIA;2° DOSE;12053
CACONDE;2° DOSE;13688
CACHOEIRA PAULISTA;2° DOSE;21290
CAÇAPAVA;2° DOSE;68017
CABREÚVA;2° DOSE;37518
CABRÁLIA PAULISTA;2° DOSE;3365
BURITIZAL;2° DOSE;3079
BURITAMA;2° DOSE;13099
BURI;2° DOSE;13723
BROTAS;2° DOSE;18203
BRODOWSKI;2° DOSE;17969
BREJO ALEGRE;2° DOSE;1999
BRAÚNA;2° DOSE;4071
BRAGANÇA PAULISTA;2° DOSE;132689
BOTUCATU;2° DOSE;128766
BOREBI;2° DOSE;1993
BORBOREMA;2° DOSE;11958
BORACÉIA;2° DOSE;3520
BORÁ;2° DOSE;773
BOM SUCESSO DE ITARARÉ;2° DOSE;2833
BOM JESUS DOS PERDÕES;2° DOSE;17404
BOITUVA;2° DOSE;42059
BOFETE;2° DOSE;7820
BOCAINA;2° DOSE;8945
BOA ESPERANÇA DO SUL;2° DOSE;10029
BIRITIBA MIRIM;2° DOSE;21167
BIRIGUI;2° DOSE;84138
BILAC;2° DOSE;5982
BERTIOGA;2° DOSE;44330
BERNARDINO DE CAMPOS;2° DOSE;9802
BENTO DE ABREU;2° DOSE;2028
BEBEDOURO;2° DOSE;57899
BAURU;2° DOSE;270326
BATATAIS;2° DOSE;46229
BASTOS;2° DOSE;17003
BARUERI;2° DOSE;199181
BARRINHA;2° DOSE;20979
BARRETOS;2° DOSE;93606
BARRA DO TURVO;2° DOSE;5109
BARRA DO CHAPÉU;2° DOSE;4124
BARRA BONITA;2° DOSE;28498
BARIRI;2° DOSE;22746
BARBOSA;2° DOSE;4646
BARÃO DE ANTONINA;2° DOSE;2808
BANANAL;2° DOSE;7326
BÁLSAMO;2° DOSE;7356
BALBINOS;2° DOSE;4407
BADY BASSITT;2° DOSE;15429
AVARÉ;2° DOSE;67273
AVANHANDAVA;2° DOSE;8935
AVAÍ;2° DOSE;4049
AURIFLAMA;2° DOSE;10520
ATIBAIA;2° DOSE;107771
ASSIS;2° DOSE;73976
ASPÁSIA;2° DOSE;1557
ARUJÁ;2° DOSE;62029
ARTUR NOGUEIRA;2° DOSE;37563
ARIRANHA;2° DOSE;6484
AREIÓPOLIS;2° DOSE;6991
AREIAS;2° DOSE;2880
AREALVA;2° DOSE;6577
ARCO-ÍRIS;2° DOSE;1662
ARARAS;2° DOSE;99841
ARARAQUARA;2° DOSE;176562
ARAPEÍ;2° DOSE;1982
ARANDU;2° DOSE;4946
ARAMINA;2° DOSE;4217
ARAÇOIABA DA SERRA;2° DOSE;23486
ARAÇATUBA;2° DOSE;141763
ARAÇARIGUAMA;2° DOSE;14730
APIAÍ;2° DOSE;17700
APARECIDA D'OESTE;2° DOSE;3682
APARECIDA;2° DOSE;24302
ANHUMAS;2° DOSE;3175
ANHEMBI;2° DOSE;4601
ANGATUBA;2° DOSE;16727
ANDRADINA;2° DOSE;42555
ANALÂNDIA;2° DOSE;3296
AMPARO;2° DOSE;53959
AMÉRICO DE CAMPOS;2° DOSE;4731
AMÉRICO BRASILIENSE;2° DOSE;24921
AMERICANA;2° DOSE;166542
ALVINLÂNDIA;2° DOSE;2396
ÁLVARO DE CARVALHO;2° DOSE;5087
ÁLVARES MACHADO;2° DOSE;17907
ÁLVARES FLORENCE;2° DOSE;3220
ALUMÍNIO;2° DOSE;12919
ALTO ALEGRE;2° DOSE;3196
ALTINÓPOLIS;2° DOSE;13153
ALTAIR;2° DOSE;2754
ALFREDO MARCONDES;2° DOSE;3785
ALAMBARI;2° DOSE;4234
AGUDOS;2° DOSE;27949
ÁGUAS DE SÃO PEDRO;2° DOSE;3299
ÁGUAS DE SANTA BÁRBARA;2° DOSE;4689
ÁGUAS DE LINDÓIA;2° DOSE;15238
ÁGUAS DA PRATA;2° DOSE;6263
AGUAÍ;2° DOSE;25122
ADOLFO;2° DOSE;3644
ADAMANTINA;2° DOSE;27296
ZACARIAS;1° DOSE;2127
VOTUPORANGA;1° DOSE;81038
VOTORANTIM;1° DOSE;87176
VITÓRIA BRASIL;1° DOSE;1590
VISTA ALEGRE DO ALTO;1° DOSE;6500
VIRADOURO;1° DOSE;14833
VINHEDO;1° DOSE;63190
VERA CRUZ;1° DOSE;8431
VÁRZEA PAULISTA;1° DOSE;91343
VARGEM GRANDE PAULISTA;1° DOSE;39753
VARGEM GRANDE DO SUL;1° DOSE;34238
VARGEM;1° DOSE;8234
VALPARAÍSO;1° DOSE;20349
VALINHOS;1° DOSE;103270
VALENTIM GENTIL;1° DOSE;11357
URUPÊS;1° DOSE;11441
URU;1° DOSE;1154
URÂNIA;1° DOSE;7336
UNIÃO PAULISTA;1° DOSE;1402
UCHOA;1° DOSE;8189
UBIRAJARA;1° DOSE;4405
UBATUBA;1° DOSE;79291
UBARANA;1° DOSE;4503
TURMALINA;1° DOSE;1716
TURIÚBA;1° DOSE;1612
TUPI PAULISTA;1° DOSE;14056
TUPÃ;1° DOSE;53834
TUIUTI;1° DOSE;5483
TRÊS FRONTEIRAS;1° DOSE;5372
TREMEMBÉ;1° DOSE;41082
TRABIJU;1° DOSE;1474
TORRINHA;1° DOSE;7978
TORRE DE PEDRA;1° DOSE;2368
TIMBURI;1° DOSE;2278
TIETÊ;1° DOSE;31726
TERRA ROXA;1° DOSE;6614
TEODORO SAMPAIO;1° DOSE;18172
TEJUPÁ;1° DOSE;3633
TAUBATÉ;1° DOSE;251839
TATUÍ;1° DOSE;100315
TARUMÃ;1° DOSE;11949
TARABAI;1° DOSE;5611
TAQUARIVAÍ;1° DOSE;4891
TAQUARITUBA;1° DOSE;21097
TAQUARITINGA;1° DOSE;44367
TAQUARAL;1° DOSE;2284
TAPIRATIBA;1° DOSE;10552
TAPIRAÍ;1° DOSE;6768
TANABI;1° DOSE;21263
TAMBAÚ;1° DOSE;17429
TAIÚVA;1° DOSE;5542
TAIAÇU;1° DOSE;4796
TAGUAÍ;1° DOSE;10576
TACIBA;1° DOSE;4825
TABOÃO DA SERRA;1° DOSE;219011
TABATINGA;1° DOSE;12034
TABAPUÃ;1° DOSE;9662
SUZANO;1° DOSE;234830
SUZANÁPOLIS;1° DOSE;2940
SUMARÉ;1° DOSE;225941
SUD MENNUCCI;1° DOSE;6215
SOROCABA;1° DOSE;573539
SOCORRO;1° DOSE;34274
SILVEIRAS;1° DOSE;5263
SEVERÍNIA;1° DOSE;12395
SETE BARRAS;1° DOSE;10477
SERTÃOZINHO;1° DOSE;101911
SERRANA;1° DOSE;39927
SERRA NEGRA;1° DOSE;24214
SERRA AZUL;1° DOSE;12088
SEBASTIANÓPOLIS DO SUL;1° DOSE;2888
SARUTAIÁ;1° DOSE;3114
SARAPUÍ;1° DOSE;8420
SÃO VICENTE;1° DOSE;274708
SÃO SIMÃO;1° DOSE;11747
SÃO SEBASTIÃO DA GRAMA;1° DOSE;9022
SÃO SEBASTIÃO;1° DOSE;73036
SÃO ROQUE;1° DOSE;71584
SÃO PEDRO DO TURVO;1° DOSE;6098
SÃO PEDRO;1° DOSE;30244
SÃO PAULO;1° DOSE;10563979
SÃO MIGUEL ARCANJO;1° DOSE;26730
SÃO MANUEL;1° DOSE;29805
SÃO LUIZ DO PARAITINGA;1° DOSE;9342
SÃO LOURENÇO DA SERRA;1° DOSE;12337
SÃO JOSÉ DOS CAMPOS;1° DOSE;584723
SÃO JOSÉ DO RIO PRETO;1° DOSE;396742
SÃO JOSÉ DO RIO PARDO;1° DOSE;45137
SÃO JOSÉ DO BARREIRO;1° DOSE;3417
SÃO JOSÉ DA BELA VISTA;1° DOSE;6236
SÃO JOAQUIM DA BARRA;1° DOSE;39639
SÃO JOÃO DO PAU D'ALHO;1° DOSE;1913
SÃO JOÃO DE IRACEMA;1° DOSE;1562
SÃO JOÃO DAS DUAS PONTES;1° DOSE;2136
SÃO JOÃO DA BOA VISTA;1° DOSE;77872
SÃO FRANCISCO;1° DOSE;2390
SÃO CARLOS;1° DOSE;211752
SÃO CAETANO DO SUL;1° DOSE;133465
SÃO BERNARDO DO CAMPO;1° DOSE;655295
SÃO BENTO DO SAPUCAÍ;1° DOSE;9938
SANTOS;1° DOSE;376430
SANTÓPOLIS DO AGUAPEÍ;1° DOSE;3235
SANTO EXPEDITO;1° DOSE;2558
SANTO ANTÔNIO DO PINHAL;1° DOSE;6112
SANTO ANTÔNIO DO JARDIM;1° DOSE;5118
SANTO ANTÔNIO DO ARACANGUÁ;1° DOSE;6431
SANTO ANTÔNIO DE POSSE;1° DOSE;19215
SANTO ANTÔNIO DA ALEGRIA;1° DOSE;6040
SANTO ANDRÉ;1° DOSE;584075
SANTO ANASTÁCIO;1° DOSE;15485
SANTANA DE PARNAÍBA;1° DOSE;120694
SANTANA DA PONTE PENSA;1° DOSE;1340
SANTA SALETE;1° DOSE;1431
SANTA ROSA DE VITERBO;1° DOSE;20195
SANTA RITA DO PASSA QUATRO;1° DOSE;22390
SANTA RITA D'OESTE;1° DOSE;2285
SANTA MERCEDES;1° DOSE;2624
SANTA MARIA DA SERRA;1° DOSE;4586
SANTA LÚCIA;1° DOSE;6137
SANTA ISABEL;1° DOSE;44923
SANTA GERTRUDES;1° DOSE;19474
SANTA FÉ DO SUL;1° DOSE;29511
SANTA ERNESTINA;1° DOSE;4832
SANTA CRUZ DO RIO PARDO;1° DOSE;39422
SANTA CRUZ DAS PALMEIRAS;1° DOSE;24188
SANTA CRUZ DA ESPERANÇA;1° DOSE;1777
SANTA CRUZ DA CONCEIÇÃO;1° DOSE;3690
SANTA CLARA D'OESTE;1° DOSE;2054
SANTA BRANCA;1° DOSE;11288
SANTA BÁRBARA D'OESTE;1° DOSE;148506
SANTA ALBERTINA;1° DOSE;5217
SANTA ADÉLIA;1° DOSE;11784
SANDOVALINA;1° DOSE;3064
SALTO GRANDE;1° DOSE;7180
SALTO DE PIRAPORA;1° DOSE;35602
SALTO;1° DOSE;99877
SALTINHO;1° DOSE;7058
SALMOURÃO;1° DOSE;4020
SALESÓPOLIS;1° DOSE;14373
SALES OLIVEIRA;1° DOSE;9370
SALES;1° DOSE;5261
SAGRES;1° DOSE;1991
SABINO;1° DOSE;4499
RUBINÉIA;1° DOSE;2952
RUBIÁCEA;1° DOSE;2414
ROSEIRA;1° DOSE;8450
ROSANA;1° DOSE;14089
RIVERSUL;1° DOSE;4809
RIOLÂNDIA;1° DOSE;9902
RIO GRANDE DA SERRA;1° DOSE;31921
RIO DAS PEDRAS;1° DOSE;25779
RIO CLARO;1° DOSE;167843
RINÓPOLIS;1° DOSE;7654
RINCÃO;1° DOSE;7695
RIFAINA;1° DOSE;3527
RIBEIRÃO PRETO;1° DOSE;551699
RIBEIRÃO PIRES;1° DOSE;95275
RIBEIRÃO GRANDE;1° DOSE;6545
RIBEIRÃO DOS ÍNDIOS;1° DOSE;1834
RIBEIRÃO DO SUL;1° DOSE;3947
RIBEIRÃO CORRENTE;1° DOSE;4025
RIBEIRÃO BRANCO;1° DOSE;14546
RIBEIRÃO BONITO;1° DOSE;9502
RIBEIRA;1° DOSE;2837
RESTINGA;1° DOSE;5766
REGISTRO;1° DOSE;49152
REGINÓPOLIS;1° DOSE;8207
REGENTE FEIJÓ;1° DOSE;16264
REDENÇÃO DA SERRA;1° DOSE;3408
RANCHARIA;1° DOSE;24243
RAFARD;1° DOSE;7682
QUINTANA;1° DOSE;5451
QUELUZ;1° DOSE;8133
QUEIROZ;1° DOSE;2796
QUATÁ;1° DOSE;10820
QUADRA;1° DOSE;3066
PROMISSÃO;1° DOSE;28648
PRESIDENTE VENCESLAU;1° DOSE;29647
PRESIDENTE PRUDENTE;1° DOSE;191529
PRESIDENTE EPITÁCIO;1° DOSE;31910
PRESIDENTE BERNARDES;1° DOSE;13449
PRESIDENTE ALVES;1° DOSE;3312
PRATÂNIA;1° DOSE;4516
PRAIA GRANDE;1° DOSE;272757
PRADÓPOLIS;1° DOSE;14703
PRACINHA;1° DOSE;2817
POTIRENDABA;1° DOSE;14754
POTIM;1° DOSE;18764
PORTO FERREIRA;1° DOSE;44371
PORTO FELIZ;1° DOSE;44234
PORANGABA;1° DOSE;8013
POPULINA;1° DOSE;3631
PONTES GESTAL;1° DOSE;2103
PONTALINDA;1° DOSE;3357
PONTAL;1° DOSE;32305
PONGAÍ;1° DOSE;2901
POMPÉIA;1° DOSE;17162
POLONI;1° DOSE;5056
POÁ;1° DOSE;91725
PLATINA;1° DOSE;2661
PLANALTO;1° DOSE;3752
PITANGUEIRAS;1° DOSE;27620
PIRATININGA;1° DOSE;11902
PIRASSUNUNGA;1° DOSE;60509
PIRAPOZINHO;1° DOSE;20435
PIRAPORA DO BOM JESUS;1° DOSE;15334
PIRANGI;1° DOSE;9142
PIRAJUÍ;1° DOSE;18822
PIRAJU;1° DOSE;25171
PIRACICABA;1° DOSE;339798
PIRACAIA;1° DOSE;23701
PIQUETE;1° DOSE;10603
PIQUEROBI;1° DOSE;2785
PINHALZINHO;1° DOSE;12802
PINDORAMA;1° DOSE;12213
PINDAMONHANGABA;1° DOSE;131738
PILAR DO SUL;1° DOSE;23793
PIEDADE;1° DOSE;45280
PIACATU;1° DOSE;4641
PERUÍBE;1° DOSE;59086
PEREIRAS;1° DOSE;6615
PEREIRA BARRETO;1° DOSE;20354
PENÁPOLIS;1° DOSE;50955
PEDRO DE TOLEDO;1° DOSE;8208
PEDRINHAS PAULISTA;1° DOSE;2517
PEDREIRA;1° DOSE;37356
PEDREGULHO;1° DOSE;13740
PEDRANÓPOLIS;1° DOSE;2391
PEDRA BELA;1° DOSE;5516
