Município;Dose;Total Doses Aplicadas
PEDREIRA;2° DOSE;24213
PEDREGULHO;2° DOSE;9081
PEDRANÓPOLIS;2° DOSE;1674
PEDRA BELA;2° DOSE;3829
PEDERNEIRAS;2° DOSE;23010
PAULO DE FARIA;2° DOSE;4745
PAULISTÂNIA;2° DOSE;1164
PAULÍNIA;2° DOSE;54861
PAULICÉIA;2° DOSE;4043
PATROCÍNIO PAULISTA;2° DOSE;8183
PARISI;2° DOSE;1582
PARIQUERA-AÇU;2° DOSE;11160
PARDINHO;2° DOSE;3515
PARAPUÃ;2° DOSE;6124
PARANAPUÃ;2° DOSE;2591
PARANAPANEMA;2° DOSE;10544
PARAÍSO;2° DOSE;3596
PARAIBUNA;2° DOSE;9880
PARAGUAÇU PAULISTA;2° DOSE;24984
PANORAMA;2° DOSE;7981
PALMITAL;2° DOSE;12666
PALMEIRA D'OESTE;2° DOSE;5797
PALMARES PAULISTA;2° DOSE;5332
PALESTINA;2° DOSE;6278
PACAEMBU;2° DOSE;6249
OUROESTE;2° DOSE;6207
OURO VERDE;2° DOSE;3987
OURINHOS;2° DOSE;56901
OSVALDO CRUZ;2° DOSE;20035
OSCAR BRESSANE;2° DOSE;1661
OSASCO;2° DOSE;333625
ORLÂNDIA;2° DOSE;20377
ORINDIÚVA;2° DOSE;3681
ORIENTE;2° DOSE;3575
ONDA VERDE;2° DOSE;2681
OLÍMPIA;2° DOSE;32622
ÓLEO;2° DOSE;1571
OCAUÇU;2° DOSE;2702
NUPORANGA;2° DOSE;3951
NOVO HORIZONTE;2° DOSE;23737
NOVAIS;2° DOSE;2254
NOVA ODESSA;2° DOSE;27808
NOVA LUZITÂNIA;2° DOSE;1584
NOVA INDEPENDÊNCIA;2° DOSE;2476
NOVA GUATAPORANGA;2° DOSE;1499
NOVA GRANADA;2° DOSE;11601
NOVA EUROPA;2° DOSE;5541
NOVA CASTILHO;2° DOSE;693
NOVA CANAÃ PAULISTA;2° DOSE;1345
NOVA CAMPINA;2° DOSE;4918
NOVA ALIANÇA;2° DOSE;4180
NIPOÃ;2° DOSE;2589
NHANDEARA;2° DOSE;6377
NEVES PAULISTA;2° DOSE;6094
NAZARÉ PAULISTA;2° DOSE;10199
NATIVIDADE DA SERRA;2° DOSE;3637
NARANDIBA;2° DOSE;2947
NANTES;2° DOSE;1582
MURUTINGA DO SUL;2° DOSE;2484
MOTUCA;2° DOSE;2411
MORUNGABA;2° DOSE;7138
MORRO AGUDO;2° DOSE;16015
MONTEIRO LOBATO;2° DOSE;2436
MONTE MOR;2° DOSE;30874
MONTE CASTELO;2° DOSE;2562
MONTE AZUL PAULISTA;2° DOSE;10712
MONTE APRAZÍVEL;2° DOSE;13663
MONTE ALTO;2° DOSE;29215
MONTE ALEGRE DO SUL;2° DOSE;4723
MONGAGUÁ;2° DOSE;28268
MONÇÕES;2° DOSE;1361
MOMBUCA;2° DOSE;1670
MOGI MIRIM;2° DOSE;53313
MOGI GUAÇU;2° DOSE;74006
MOGI DAS CRUZES;2° DOSE;221020
MOCOCA;2° DOSE;40916
MIRASSOLÂNDIA;2° DOSE;2900
MIRASSOL;2° DOSE;35545
MIRANTE DO PARANAPANEMA;2° DOSE;8868
MIRANDÓPOLIS;2° DOSE;15497
MIRACATU;2° DOSE;10334
MIRA ESTRELA;2° DOSE;2079
MINEIROS DO TIETÊ;2° DOSE;6772
MIGUELÓPOLIS;2° DOSE;11550
MESÓPOLIS;2° DOSE;1185
MERIDIANO;2° DOSE;2493
MENDONÇA;2° DOSE;3497
MAUÁ;2° DOSE;204951
MATÃO;2° DOSE;46615
MARTINÓPOLIS;2° DOSE;15794
MARINÓPOLIS;2° DOSE;1356
MARÍLIA;2° DOSE;127974
MARIÁPOLIS;2° DOSE;2191
MARAPOAMA;2° DOSE;1891
MARACAÍ;2° DOSE;7436
MARABÁ PAULISTA;2° DOSE;2816
MANDURI;2° DOSE;5793
MAIRIPORÃ;2° DOSE;45138
MAIRINQUE;2° DOSE;25855
MAGDA;2° DOSE;2063
MACEDÔNIA;2° DOSE;2426
MACAUBAL;2° DOSE;4073
MACATUBA;2° DOSE;9776
LUTÉCIA;2° DOSE;1591
LUPÉRCIO;2° DOSE;2218
LUIZIÂNIA;2° DOSE;2908
LUÍS ANTÔNIO;2° DOSE;6785
LUCIANÓPOLIS;2° DOSE;1507
LUCÉLIA;2° DOSE;11513
LOUVEIRA;2° DOSE;24759
LOURDES;2° DOSE;1433
LORENA;2° DOSE;40639
LINS;2° DOSE;43919
LINDÓIA;2° DOSE;4127
LIMEIRA;2° DOSE;137860
LENÇÓIS PAULISTA;2° DOSE;34751
LEME;2° DOSE;54581
LAVRINHAS;2° DOSE;3092
LAVÍNIA;2° DOSE;6304
LARANJAL PAULISTA;2° DOSE;15979
LAGOINHA;2° DOSE;3579
JUQUITIBA;2° DOSE;15834
JUQUIÁ;2° DOSE;8519
JUNQUEIRÓPOLIS;2° DOSE;12219
JUNDIAÍ;2° DOSE;235974
JUMIRIM;2° DOSE;1847
JÚLIO MESQUITA;2° DOSE;2480
JOSÉ BONIFÁCIO;2° DOSE;21163
JOÃO RAMALHO;2° DOSE;2308
JOANÓPOLIS;2° DOSE;7423
JERIQUARA;2° DOSE;1864
JAÚ;2° DOSE;67720
JARINU;2° DOSE;16940
JARDINÓPOLIS;2° DOSE;21157
JANDIRA;2° DOSE;52075
JAMBEIRO;2° DOSE;3130
JALES;2° DOSE;28402
JAGUARIÚNA;2° DOSE;31912
JACUPIRANGA;2° DOSE;8242
JACI;2° DOSE;4175
JACAREÍ;2° DOSE;113967
JABOTICABAL;2° DOSE;41846
JABORANDI;2° DOSE;3719
ITUVERAVA;2° DOSE;21500
ITUPEVA;2° DOSE;30026
ITU;2° DOSE;92451
ITOBI;2° DOSE;3847
ITIRAPUÃ;2° DOSE;3385
ITIRAPINA;2° DOSE;8354
ITATINGA;2° DOSE;10309
ITATIBA;2° DOSE;64502
ITARIRI;2° DOSE;7567
ITARARÉ;2° DOSE;26530
ITAQUAQUECETUBA;2° DOSE;133645
ITAPURA;2° DOSE;2394
ITAPUÍ;2° DOSE;7046
ITAPORANGA;2° DOSE;8269
ITÁPOLIS;2° DOSE;22163
ITAPIRAPUÃ PAULISTA;2° DOSE;2327
ITAPIRA;2° DOSE;41953
ITAPEVI;2° DOSE;87776
ITAPEVA;2° DOSE;48984
ITAPETININGA;2° DOSE;83470
ITAPECERICA DA SERRA;2° DOSE;80132
ITAOCA;2° DOSE;2177
ITANHAÉM;2° DOSE;58285
ITAJU;2° DOSE;1842
ITAJOBI;2° DOSE;9787
ITAÍ;2° DOSE;14785
ITABERÁ;2° DOSE;10855
IRAPURU;2° DOSE;4678
IRAPUÃ;2° DOSE;4150
IRACEMÁPOLIS;2° DOSE;11739
IPUÃ;2° DOSE;8342
IPORANGA;2° DOSE;2337
IPIGUÁ;2° DOSE;3260
IPEÚNA;2° DOSE;3351
IPERÓ;2° DOSE;16265
IPAUSSU;2° DOSE;7340
INÚBIA PAULISTA;2° DOSE;2324
INDIAPORÃ;2° DOSE;2609
INDIANA;2° DOSE;2978
INDAIATUBA;2° DOSE;145019
ILHABELA;2° DOSE;18987
ILHA SOLTEIRA;2° DOSE;16580
ILHA COMPRIDA;2° DOSE;6348
IGUAPE;2° DOSE;16292
IGARATÁ;2° DOSE;5527
IGARAPAVA;2° DOSE;15214
IGARAÇU DO TIETÊ;2° DOSE;13544
IEPÊ;2° DOSE;4961
ICÉM;2° DOSE;3951
IBIÚNA;2° DOSE;24827
IBITINGA;2° DOSE;32795
IBIRAREMA;2° DOSE;3733
IBIRÁ;2° DOSE;6983
IBATÉ;2° DOSE;17975
IARAS;2° DOSE;4332
IACRI;2° DOSE;3776
IACANGA;2° DOSE;6267
HORTOLÂNDIA;2° DOSE;108231
HOLAMBRA;2° DOSE;8597
HERCULÂNDIA;2° DOSE;4313
GUZOLÂNDIA;2° DOSE;2847
GUATAPARÁ;2° DOSE;4034
GUARULHOS;2° DOSE;663685
GUARUJÁ;2° DOSE;132074
GUARIBA;2° DOSE;18639
GUAREÍ;2° DOSE;8162
GUARATINGUETÁ;2° DOSE;68383
GUARAREMA;2° DOSE;17600
GUARARAPES;2° DOSE;18109
GUARANTÃ;2° DOSE;2924
GUARANI D'OESTE;2° DOSE;1374
GUARACI;2° DOSE;5369
GUARAÇAÍ;2° DOSE;4862
GUARÁ;2° DOSE;10633
GUAPIARA;2° DOSE;8963
GUAPIAÇU;2° DOSE;10877
GUAÍRA;2° DOSE;21127
GUAIMBÊ;2° DOSE;2990
GUAIÇARA;2° DOSE;6036
GLICÉRIO;2° DOSE;2608
GETULINA;2° DOSE;5616
GENERAL SALGADO;2° DOSE;6510
GAVIÃO PEIXOTO;2° DOSE;2763
GASTÃO VIDIGAL;2° DOSE;2142
GARÇA;2° DOSE;22382
GÁLIA;2° DOSE;4001
GABRIEL MONTEIRO;2° DOSE;1769
FRANCO DA ROCHA;2° DOSE;79947
FRANCISCO MORATO;2° DOSE;83390
FRANCA;2° DOSE;185200
FLORÍNEA;2° DOSE;1902
FLÓRIDA PAULISTA;2° DOSE;7241
FLOREAL;2° DOSE;2072
FLORA RICA;2° DOSE;1115
FERRAZ DE VASCONCELOS;2° DOSE;80944
FERNÃO;2° DOSE;995
FERNANDÓPOLIS;2° DOSE;44115
FERNANDO PRESTES;2° DOSE;3653
FARTURA;2° DOSE;7304
EUCLIDES DA CUNHA PAULISTA;2° DOSE;3822
ESTRELA DO NORTE;2° DOSE;1678
ESTRELA D'OESTE;2° DOSE;5363
ESTIVA GERBI;2° DOSE;5117
ESPÍRITO SANTO DO TURVO;2° DOSE;2551
ESPÍRITO SANTO DO PINHAL;2° DOSE;24112
ENGENHEIRO COELHO;2° DOSE;9302
EMILIANÓPOLIS;2° DOSE;2007
EMBU-GUAÇU;2° DOSE;31192
EMBU DAS ARTES;2° DOSE;120930
EMBAÚBA;2° DOSE;1430
ELISIÁRIO;2° DOSE;1873
ELIAS FAUSTO;2° DOSE;9145
ELDORADO;2° DOSE;6968
ECHAPORÃ;2° DOSE;3435
DUMONT;2° DOSE;4747
DUARTINA;2° DOSE;7735
DRACENA;2° DOSE;25828
DOURADO;2° DOSE;5278
DOLCINÓPOLIS;2° DOSE;1485
DOIS CÓRREGOS;2° DOSE;14306
DOBRADA;2° DOSE;4134
DIVINOLÂNDIA;2° DOSE;7661
DIRCE REIS;2° DOSE;1191
DIADEMA;2° DOSE;213831
DESCALVADO;2° DOSE;20245
CUNHA;2° DOSE;13181
CUBATÃO;2° DOSE;60785
CRUZEIRO;2° DOSE;41354
CRUZÁLIA;2° DOSE;1433
CRISTAIS PAULISTA;2° DOSE;4632
CRAVINHOS;2° DOSE;16300
COTIA;2° DOSE;117171
COSMORAMA;2° DOSE;4937
COSMÓPOLIS;2° DOSE;27259
CORUMBATAÍ;2° DOSE;2048
CORONEL MACEDO;2° DOSE;3049
COROADOS;2° DOSE;3297
CORDEIRÓPOLIS;2° DOSE;11908
CONCHAS;2° DOSE;9307
CONCHAL;2° DOSE;13804
COLÔMBIA;2° DOSE;3738
COLINA;2° DOSE;8895
CLEMENTINA;2° DOSE;4247
CHAVANTES;2° DOSE;6814
CHARQUEADA;2° DOSE;8752
CESÁRIO LANGE;2° DOSE;9816
CERQUILHO;2° DOSE;26948
CERQUEIRA CÉSAR;2° DOSE;12079
CEDRAL;2° DOSE;5898
CATIGUÁ;2° DOSE;4544
CATANDUVA;2° DOSE;72514
CASTILHO;2° DOSE;9496
CÁSSIA DOS COQUEIROS;2° DOSE;1605
CASA BRANCA;2° DOSE;15256
CARDOSO;2° DOSE;7357
CARAPICUÍBA;2° DOSE;191275
CARAGUATATUBA;2° DOSE;62897
CAPIVARI;2° DOSE;27754
CAPELA DO ALTO;2° DOSE;10963
CAPÃO BONITO;2° DOSE;24983
CANITAR;2° DOSE;2516
CÂNDIDO RODRIGUES;2° DOSE;1939
CÂNDIDO MOTA;2° DOSE;17512
CANAS;2° DOSE;2461
CANANÉIA;2° DOSE;6565
CAMPOS NOVOS PAULISTA;2° DOSE;2607
CAMPOS DO JORDÃO;2° DOSE;26077
CAMPO LIMPO PAULISTA;2° DOSE;37718
CAMPINAS;2° DOSE;639838
CAMPINA DO MONTE ALEGRE;2° DOSE;3516
CAJURU;2° DOSE;13168
CAJOBI;2° DOSE;5337
CAJATI;2° DOSE;13535
CAJAMAR;2° DOSE;41149
CAIUÁ;2° DOSE;3454
CAIEIRAS;2° DOSE;50384
CAIABU;2° DOSE;2304
CAFELÂNDIA;2° DOSE;9205
CACONDE;2° DOSE;8930
CACHOEIRA PAULISTA;2° DOSE;13810
CAÇAPAVA;2° DOSE;45380
CABREÚVA;2° DOSE;24285
CABRÁLIA PAULISTA;2° DOSE;2407
BURITIZAL;2° DOSE;2228
BURITAMA;2° DOSE;10358
BURI;2° DOSE;9801
BROTAS;2° DOSE;13405
BRODOWSKI;2° DOSE;13635
BREJO ALEGRE;2° DOSE;1440
BRAÚNA;2° DOSE;3093
BRAGANÇA PAULISTA;2° DOSE;100978
BOTUCATU;2° DOSE;118743
BOREBI;2° DOSE;1384
BORBOREMA;2° DOSE;9370
BORACÉIA;2° DOSE;2733
BORÁ;2° DOSE;576
BOM SUCESSO DE ITARARÉ;2° DOSE;1999
BOM JESUS DOS PERDÕES;2° DOSE;12910
BOITUVA;2° DOSE;28918
BOFETE;2° DOSE;5386
BOCAINA;2° DOSE;6822
BOA ESPERANÇA DO SUL;2° DOSE;7694
BIRITIBA MIRIM;2° DOSE;15772
BIRIGUI;2° DOSE;60801
BILAC;2° DOSE;4594
BERTIOGA;2° DOSE;33510
BERNARDINO DE CAMPOS;2° DOSE;6451
BENTO DE ABREU;2° DOSE;1501
BEBEDOURO;2° DOSE;39438
BAURU;2° DOSE;212600
BATATAIS;2° DOSE;33307
BASTOS;2° DOSE;12968
BARUERI;2° DOSE;146167
BARRINHA;2° DOSE;14085
BARRETOS;2° DOSE;69341
BARRA DO TURVO;2° DOSE;3585
BARRA DO CHAPÉU;2° DOSE;3006
BARRA BONITA;2° DOSE;21718
BARIRI;2° DOSE;18188
BARBOSA;2° DOSE;3246
BARÃO DE ANTONINA;2° DOSE;2161
BANANAL;2° DOSE;5371
BÁLSAMO;2° DOSE;5542
BALBINOS;2° DOSE;3064
BADY BASSITT;2° DOSE;10660
AVARÉ;2° DOSE;53644
AVANHANDAVA;2° DOSE;6510
AVAÍ;2° DOSE;3119
AURIFLAMA;2° DOSE;7629
ATIBAIA;2° DOSE;73599
ASSIS;2° DOSE;58168
ASPÁSIA;2° DOSE;1245
ARUJÁ;2° DOSE;45354
ARTUR NOGUEIRA;2° DOSE;27689
ARIRANHA;2° DOSE;4927
AREIÓPOLIS;2° DOSE;5190
AREIAS;2° DOSE;2019
AREALVA;2° DOSE;5092
ARCO-ÍRIS;2° DOSE;1240
ARARAS;2° DOSE;76144
ARARAQUARA;2° DOSE;135626
ARAPEÍ;2° DOSE;1490
ARANDU;2° DOSE;3786
ARAMINA;2° DOSE;3192
ARAÇOIABA DA SERRA;2° DOSE;16485
ARAÇATUBA;2° DOSE;111973
ARAÇARIGUAMA;2° DOSE;9068
APIAÍ;2° DOSE;13176
APARECIDA D'OESTE;2° DOSE;2959
APARECIDA;2° DOSE;17699
ANHUMAS;2° DOSE;2419
ANHEMBI;2° DOSE;3343
ANGATUBA;2° DOSE;13096
ANDRADINA;2° DOSE;31870
ANALÂNDIA;2° DOSE;2489
AMPARO;2° DOSE;42924
AMÉRICO DE CAMPOS;2° DOSE;3548
AMÉRICO BRASILIENSE;2° DOSE;18824
AMERICANA;2° DOSE;132250
ALVINLÂNDIA;2° DOSE;1648
ÁLVARO DE CARVALHO;2° DOSE;2674
ÁLVARES MACHADO;2° DOSE;13444
ÁLVARES FLORENCE;2° DOSE;2552
ALUMÍNIO;2° DOSE;7276
ALTO ALEGRE;2° DOSE;2507
ALTINÓPOLIS;2° DOSE;9355
ALTAIR;2° DOSE;1900
ALFREDO MARCONDES;2° DOSE;2823
ALAMBARI;2° DOSE;3161
AGUDOS;2° DOSE;21281
ÁGUAS DE SÃO PEDRO;2° DOSE;2578
ÁGUAS DE SANTA BÁRBARA;2° DOSE;3621
ÁGUAS DE LINDÓIA;2° DOSE;11454
ÁGUAS DA PRATA;2° DOSE;4629
AGUAÍ;2° DOSE;18640
ADOLFO;2° DOSE;2813
ADAMANTINA;2° DOSE;20782
ZACARIAS;1° DOSE;2106
VOTUPORANGA;1° DOSE;79403
VOTORANTIM;1° DOSE;84202
VITÓRIA BRASIL;1° DOSE;1523
VISTA ALEGRE DO ALTO;1° DOSE;6358
VIRADOURO;1° DOSE;14655
VINHEDO;1° DOSE;60917
VERA CRUZ;1° DOSE;8310
VÁRZEA PAULISTA;1° DOSE;86843
VARGEM GRANDE PAULISTA;1° DOSE;38216
VARGEM GRANDE DO SUL;1° DOSE;33577
VARGEM;1° DOSE;7991
VALPARAÍSO;1° DOSE;20031
VALINHOS;1° DOSE;100885
VALENTIM GENTIL;1° DOSE;10862
URUPÊS;1° DOSE;11164
URU;1° DOSE;1150
URÂNIA;1° DOSE;7241
UNIÃO PAULISTA;1° DOSE;1382
UCHOA;1° DOSE;7926
UBIRAJARA;1° DOSE;4228
UBATUBA;1° DOSE;72986
UBARANA;1° DOSE;4442
TURMALINA;1° DOSE;1701
TURIÚBA;1° DOSE;1596
TUPI PAULISTA;1° DOSE;13913
TUPÃ;1° DOSE;53397
TUIUTI;1° DOSE;5338
TRÊS FRONTEIRAS;1° DOSE;5270
TREMEMBÉ;1° DOSE;40019
TRABIJU;1° DOSE;1434
TORRINHA;1° DOSE;7878
TORRE DE PEDRA;1° DOSE;2132
TIMBURI;1° DOSE;2262
TIETÊ;1° DOSE;31423
TERRA ROXA;1° DOSE;6550
TEODORO SAMPAIO;1° DOSE;17918
TEJUPÁ;1° DOSE;3566
TAUBATÉ;1° DOSE;237056
TATUÍ;1° DOSE;98014
TARUMÃ;1° DOSE;11790
TARABAI;1° DOSE;5527
TAQUARIVAÍ;1° DOSE;4653
TAQUARITUBA;1° DOSE;20813
TAQUARITINGA;1° DOSE;43860
TAQUARAL;1° DOSE;2257
TAPIRATIBA;1° DOSE;10430
TAPIRAÍ;1° DOSE;6393
TANABI;1° DOSE;20831
TAMBAÚ;1° DOSE;17177
TAIÚVA;1° DOSE;5420
TAIAÇU;1° DOSE;4740
TAGUAÍ;1° DOSE;10135
TACIBA;1° DOSE;4567
TABOÃO DA SERRA;1° DOSE;213764
TABATINGA;1° DOSE;11866
TABAPUÃ;1° DOSE;9496
SUZANO;1° DOSE;220235
SUZANÁPOLIS;1° DOSE;2902
SUMARÉ;1° DOSE;216098
SUD MENNUCCI;1° DOSE;6113
SOROCABA;1° DOSE;508207
SOCORRO;1° DOSE;33705
SILVEIRAS;1° DOSE;5176
SEVERÍNIA;1° DOSE;12127
SETE BARRAS;1° DOSE;9500
SERTÃOZINHO;1° DOSE;100007
SERRANA;1° DOSE;38189
SERRA NEGRA;1° DOSE;23838
SERRA AZUL;1° DOSE;11913
SEBASTIANÓPOLIS DO SUL;1° DOSE;2856
SARUTAIÁ;1° DOSE;2980
SARAPUÍ;1° DOSE;8094
SÃO VICENTE;1° DOSE;266288
SÃO SIMÃO;1° DOSE;11603
SÃO SEBASTIÃO DA GRAMA;1° DOSE;8835
SÃO SEBASTIÃO;1° DOSE;68039
SÃO ROQUE;1° DOSE;66874
SÃO PEDRO DO TURVO;1° DOSE;5945
SÃO PEDRO;1° DOSE;26854
SÃO PAULO;1° DOSE;10328601
SÃO MIGUEL ARCANJO;1° DOSE;25759
SÃO MANUEL;1° DOSE;29351
SÃO LUIZ DO PARAITINGA;1° DOSE;9063
SÃO LOURENÇO DA SERRA;1° DOSE;11932
SÃO JOSÉ DOS CAMPOS;1° DOSE;563789
SÃO JOSÉ DO RIO PRETO;1° DOSE;376351
SÃO JOSÉ DO RIO PARDO;1° DOSE;44380
SÃO JOSÉ DO BARREIRO;1° DOSE;3332
SÃO JOSÉ DA BELA VISTA;1° DOSE;6018
SÃO JOAQUIM DA BARRA;1° DOSE;39161
SÃO JOÃO DO PAU D'ALHO;1° DOSE;1852
SÃO JOÃO DE IRACEMA;1° DOSE;1524
SÃO JOÃO DAS DUAS PONTES;1° DOSE;2042
SÃO JOÃO DA BOA VISTA;1° DOSE;75495
SÃO FRANCISCO;1° DOSE;2376
SÃO CARLOS;1° DOSE;207904
SÃO CAETANO DO SUL;1° DOSE;130807
SÃO BERNARDO DO CAMPO;1° DOSE;642070
SÃO BENTO DO SAPUCAÍ;1° DOSE;9231
SANTOS;1° DOSE;367470
SANTÓPOLIS DO AGUAPEÍ;1° DOSE;3212
SANTO EXPEDITO;1° DOSE;2510
SANTO ANTÔNIO DO PINHAL;1° DOSE;5493
SANTO ANTÔNIO DO JARDIM;1° DOSE;5002
SANTO ANTÔNIO DO ARACANGUÁ;1° DOSE;6302
SANTO ANTÔNIO DE POSSE;1° DOSE;18777
SANTO ANTÔNIO DA ALEGRIA;1° DOSE;5696
SANTO ANDRÉ;1° DOSE;566576
SANTO ANASTÁCIO;1° DOSE;15297
SANTANA DE PARNAÍBA;1° DOSE;116032
SANTANA DA PONTE PENSA;1° DOSE;1307
SANTA SALETE;1° DOSE;1380
SANTA ROSA DE VITERBO;1° DOSE;19989
SANTA RITA DO PASSA QUATRO;1° DOSE;22104
SANTA RITA D'OESTE;1° DOSE;2255
SANTA MERCEDES;1° DOSE;2588
SANTA MARIA DA SERRA;1° DOSE;4466
SANTA LÚCIA;1° DOSE;6074
SANTA ISABEL;1° DOSE;43298
SANTA GERTRUDES;1° DOSE;19015
SANTA FÉ DO SUL;1° DOSE;28952
SANTA ERNESTINA;1° DOSE;4451
SANTA CRUZ DO RIO PARDO;1° DOSE;38795
SANTA CRUZ DAS PALMEIRAS;1° DOSE;23612
SANTA CRUZ DA ESPERANÇA;1° DOSE;1725
SANTA CRUZ DA CONCEIÇÃO;1° DOSE;3636
SANTA CLARA D'OESTE;1° DOSE;1955
SANTA BRANCA;1° DOSE;11094
SANTA BÁRBARA D'OESTE;1° DOSE;145585
SANTA ALBERTINA;1° DOSE;5098
SANTA ADÉLIA;1° DOSE;11576
SANDOVALINA;1° DOSE;2990
SALTO GRANDE;1° DOSE;7052
SALTO DE PIRAPORA;1° DOSE;34744
SALTO;1° DOSE;97037
SALTINHO;1° DOSE;6726
SALMOURÃO;1° DOSE;3975
SALESÓPOLIS;1° DOSE;14110
SALES OLIVEIRA;1° DOSE;9242
SALES;1° DOSE;5152
SAGRES;1° DOSE;1935
SABINO;1° DOSE;4388
RUBINÉIA;1° DOSE;2892
RUBIÁCEA;1° DOSE;2368
ROSEIRA;1° DOSE;8296
ROSANA;1° DOSE;13875
RIVERSUL;1° DOSE;4679
RIOLÂNDIA;1° DOSE;9272
RIO GRANDE DA SERRA;1° DOSE;26767
RIO DAS PEDRAS;1° DOSE;25172
RIO CLARO;1° DOSE;161317
RINÓPOLIS;1° DOSE;7524
RINCÃO;1° DOSE;7575
RIFAINA;1° DOSE;3181
RIBEIRÃO PRETO;1° DOSE;535593
RIBEIRÃO PIRES;1° DOSE;93560
RIBEIRÃO GRANDE;1° DOSE;6360
RIBEIRÃO DOS ÍNDIOS;1° DOSE;1825
RIBEIRÃO DO SUL;1° DOSE;3795
RIBEIRÃO CORRENTE;1° DOSE;3898
RIBEIRÃO BRANCO;1° DOSE;13461
RIBEIRÃO BONITO;1° DOSE;9352
RIBEIRA;1° DOSE;2784
RESTINGA;1° DOSE;5575
REGISTRO;1° DOSE;46501
REGINÓPOLIS;1° DOSE;8164
REGENTE FEIJÓ;1° DOSE;16034
REDENÇÃO DA SERRA;1° DOSE;3193
RANCHARIA;1° DOSE;23961
RAFARD;1° DOSE;7531
QUINTANA;1° DOSE;5265
QUELUZ;1° DOSE;7938
QUEIROZ;1° DOSE;2670
QUATÁ;1° DOSE;10564
QUADRA;1° DOSE;2975
PROMISSÃO;1° DOSE;28201
PRESIDENTE VENCESLAU;1° DOSE;29361
PRESIDENTE PRUDENTE;1° DOSE;187807
PRESIDENTE EPITÁCIO;1° DOSE;31299
PRESIDENTE BERNARDES;1° DOSE;13335
PRESIDENTE ALVES;1° DOSE;3238
PRATÂNIA;1° DOSE;3863
PRAIA GRANDE;1° DOSE;265642
PRADÓPOLIS;1° DOSE;14475
PRACINHA;1° DOSE;2805
POTIRENDABA;1° DOSE;14128
POTIM;1° DOSE;18308
PORTO FERREIRA;1° DOSE;43318
PORTO FELIZ;1° DOSE;42021
PORANGABA;1° DOSE;7887
POPULINA;1° DOSE;3587
PONTES GESTAL;1° DOSE;2082
PONTALINDA;1° DOSE;3279
PONTAL;1° DOSE;31764
PONGAÍ;1° DOSE;2788
POMPÉIA;1° DOSE;16679
POLONI;1° DOSE;4821
POÁ;1° DOSE;84672
PLATINA;1° DOSE;2627
PLANALTO;1° DOSE;3646
PITANGUEIRAS;1° DOSE;26960
PIRATININGA;1° DOSE;11716
PIRASSUNUNGA;1° DOSE;59381
PIRAPOZINHO;1° DOSE;20016
PIRAPORA DO BOM JESUS;1° DOSE;14905
PIRANGI;1° DOSE;8946
PIRAJUÍ;1° DOSE;17498
PIRAJU;1° DOSE;24786
PIRACICABA;1° DOSE;321566
PIRACAIA;1° DOSE;22900
PIQUETE;1° DOSE;10478
PIQUEROBI;1° DOSE;2776
PINHALZINHO;1° DOSE;12495
PINDORAMA;1° DOSE;12027
PINDAMONHANGABA;1° DOSE;128138
PILAR DO SUL;1° DOSE;23401
PIEDADE;1° DOSE;42359
PIACATU;1° DOSE;4565
PERUÍBE;1° DOSE;54140
PEREIRAS;1° DOSE;6455
PEREIRA BARRETO;1° DOSE;20144
PENÁPOLIS;1° DOSE;50202
PEDRO DE TOLEDO;1° DOSE;7869
PEDRINHAS PAULISTA;1° DOSE;2506
PEDREIRA;1° DOSE;36388
PEDREGULHO;1° DOSE;13464
PEDRANÓPOLIS;1° DOSE;2327
PEDRA BELA;1° DOSE;5269
PEDERNEIRAS;1° DOSE;35608
PAULO DE FARIA;1° DOSE;6926
PAULISTÂNIA;1° DOSE;1619
PAULÍNIA;1° DOSE;83675
PAULICÉIA;1° DOSE;5862
PATROCÍNIO PAULISTA;1° DOSE;11476
PARISI;1° DOSE;2066
PARIQUERA-AÇU;1° DOSE;15752
PARDINHO;1° DOSE;5425
PARAPUÃ;1° DOSE;8518
PARANAPUÃ;1° DOSE;3381
PARANAPANEMA;1° DOSE;15681
PARAÍSO;1° DOSE;4785
PARAIBUNA;1° DOSE;14036
PARAGUAÇU PAULISTA;1° DOSE;34480
PANORAMA;1° DOSE;11316
PALMITAL;1° DOSE;17507
PALMEIRA D'OESTE;1° DOSE;7694
PALMARES PAULISTA;1° DOSE;7465
PALESTINA;1° DOSE;9171
PACAEMBU;1° DOSE;13575
OUROESTE;1° DOSE;8444
OURO VERDE;1° DOSE;6135
OURINHOS;1° DOSE;85333
OSVALDO CRUZ;1° DOSE;25824
OSCAR BRESSANE;1° DOSE;2093
OSASCO;1° DOSE;583553
ORLÂNDIA;1° DOSE;31243
ORINDIÚVA;1° DOSE;4983
ORIENTE;1° DOSE;4900
ONDA VERDE;1° DOSE;3730
OLÍMPIA;1° DOSE;45718
ÓLEO;1° DOSE;2179
OCAUÇU;1° DOSE;3534
NUPORANGA;1° DOSE;6069
NOVO HORIZONTE;1° DOSE;32155
NOVAIS;1° DOSE;3575
NOVA ODESSA;1° DOSE;45606
NOVA LUZITÂNIA;1° DOSE;2470
NOVA INDEPENDÊNCIA;1° DOSE;4454
NOVA GUATAPORANGA;1° DOSE;1876
NOVA GRANADA;1° DOSE;16039
NOVA EUROPA;1° DOSE;7662
