Município;Dose;Total Doses Aplicadas
RANCHARIA;2° DOSE;23592
RAFARD;2° DOSE;7329
QUINTANA;2° DOSE;5458
QUELUZ;2° DOSE;7342
QUEIROZ;2° DOSE;2742
QUATÁ;2° DOSE;10556
QUADRA;2° DOSE;2849
PROMISSÃO;2° DOSE;27759
PRESIDENTE VENCESLAU;2° DOSE;28205
PRESIDENTE PRUDENTE;2° DOSE;183730
PRESIDENTE EPITÁCIO;2° DOSE;30901
PRESIDENTE BERNARDES;2° DOSE;12727
PRESIDENTE ALVES;2° DOSE;3211
PRATÂNIA;2° DOSE;4409
PRAIA GRANDE;2° DOSE;239014
PRADÓPOLIS;2° DOSE;14233
PRACINHA;2° DOSE;2769
POTIRENDABA;2° DOSE;14218
POTIM;2° DOSE;17709
PORTO FERREIRA;2° DOSE;42457
PORTO FELIZ;2° DOSE;43223
PORANGABA;2° DOSE;7627
POPULINA;2° DOSE;3585
PONTES GESTAL;2° DOSE;2088
PONTALINDA;2° DOSE;3314
PONTAL;2° DOSE;30617
PONGAÍ;2° DOSE;2849
POMPÉIA;2° DOSE;16405
POLONI;2° DOSE;4958
POÁ;2° DOSE;83726
PLATINA;2° DOSE;2619
PLANALTO;2° DOSE;3638
PITANGUEIRAS;2° DOSE;26478
PIRATININGA;2° DOSE;11512
PIRASSUNUNGA;2° DOSE;57346
PIRAPOZINHO;2° DOSE;19502
PIRAPORA DO BOM JESUS;2° DOSE;13827
PIRANGI;2° DOSE;8898
PIRAJUÍ;2° DOSE;17918
PIRAJU;2° DOSE;23666
PIRACICABA;2° DOSE;329367
PIRACAIA;2° DOSE;22857
PIQUETE;2° DOSE;10161
PIQUEROBI;2° DOSE;2586
PINHALZINHO;2° DOSE;12591
PINDORAMA;2° DOSE;11894
PINDAMONHANGABA;2° DOSE;122646
PILAR DO SUL;2° DOSE;23133
PIEDADE;2° DOSE;43159
PIACATU;2° DOSE;4537
PERUÍBE;2° DOSE;56207
PEREIRAS;2° DOSE;6414
PEREIRA BARRETO;2° DOSE;19484
PENÁPOLIS;2° DOSE;48334
PEDRO DE TOLEDO;2° DOSE;8202
PEDRINHAS PAULISTA;2° DOSE;2483
PEDREIRA;2° DOSE;35873
PEDREGULHO;2° DOSE;12875
PEDRANÓPOLIS;2° DOSE;2381
PEDRA BELA;2° DOSE;5446
PEDERNEIRAS;2° DOSE;34416
PAULO DE FARIA;2° DOSE;6856
PAULISTÂNIA;2° DOSE;1670
PAULÍNIA;2° DOSE;82739
PAULICÉIA;2° DOSE;5821
PATROCÍNIO PAULISTA;2° DOSE;11617
PARISI;2° DOSE;2178
PARIQUERA-AÇU;2° DOSE;15839
PARDINHO;2° DOSE;5481
PARAPUÃ;2° DOSE;8364
PARANAPUÃ;2° DOSE;3468
PARANAPANEMA;2° DOSE;15524
PARAÍSO;2° DOSE;4756
PARAIBUNA;2° DOSE;13847
PARAGUAÇU PAULISTA;2° DOSE;33963
PANORAMA;2° DOSE;11253
PALMITAL;2° DOSE;17375
PALMEIRA D'OESTE;2° DOSE;7733
PALMARES PAULISTA;2° DOSE;7578
PALESTINA;2° DOSE;9121
PACAEMBU;2° DOSE;13130
OUROESTE;2° DOSE;8328
OURO VERDE;2° DOSE;6014
OURINHOS;2° DOSE;82120
OSVALDO CRUZ;2° DOSE;25817
OSCAR BRESSANE;2° DOSE;2129
OSASCO;2° DOSE;559124
ORLÂNDIA;2° DOSE;31014
ORINDIÚVA;2° DOSE;5083
ORIENTE;2° DOSE;5038
ONDA VERDE;2° DOSE;3755
OLÍMPIA;2° DOSE;45063
ÓLEO;2° DOSE;2435
OCAUÇU;2° DOSE;3553
NUPORANGA;2° DOSE;5951
NOVO HORIZONTE;2° DOSE;31391
NOVAIS;2° DOSE;3402
NOVA ODESSA;2° DOSE;43857
NOVA LUZITÂNIA;2° DOSE;2393
NOVA INDEPENDÊNCIA;2° DOSE;4623
NOVA GUATAPORANGA;2° DOSE;1889
NOVA GRANADA;2° DOSE;16169
NOVA EUROPA;2° DOSE;7527
NOVA CASTILHO;2° DOSE;933
NOVA CANAÃ PAULISTA;2° DOSE;1695
NOVA CAMPINA;2° DOSE;7163
NOVA ALIANÇA;2° DOSE;5713
NIPOÃ;2° DOSE;3848
NHANDEARA;2° DOSE;8450
NEVES PAULISTA;2° DOSE;7752
NAZARÉ PAULISTA;2° DOSE;14545
NATIVIDADE DA SERRA;2° DOSE;5371
NARANDIBA;2° DOSE;4234
NANTES;2° DOSE;2186
MURUTINGA DO SUL;2° DOSE;3220
MOTUCA;2° DOSE;3433
MORUNGABA;2° DOSE;11350
MORRO AGUDO;2° DOSE;22154
MONTEIRO LOBATO;2° DOSE;3441
MONTE MOR;2° DOSE;48300
MONTE CASTELO;2° DOSE;3330
MONTE AZUL PAULISTA;2° DOSE;15061
MONTE APRAZÍVEL;2° DOSE;18160
MONTE ALTO;2° DOSE;38858
MONTE ALEGRE DO SUL;2° DOSE;6188
MONGAGUÁ;2° DOSE;42997
MONÇÕES;2° DOSE;1732
MOMBUCA;2° DOSE;3025
MOGI MIRIM;2° DOSE;74513
MOGI GUAÇU;2° DOSE;117707
MOGI DAS CRUZES;2° DOSE;331190
MOCOCA;2° DOSE;55315
MIRASSOLÂNDIA;2° DOSE;4111
MIRASSOL;2° DOSE;48121
MIRANTE DO PARANAPANEMA;2° DOSE;12521
MIRANDÓPOLIS;2° DOSE;23372
MIRACATU;2° DOSE;14980
MIRA ESTRELA;2° DOSE;2518
MINEIROS DO TIETÊ;2° DOSE;9132
MIGUELÓPOLIS;2° DOSE;15737
MESÓPOLIS;2° DOSE;1770
MERIDIANO;2° DOSE;3440
MENDONÇA;2° DOSE;5131
MAUÁ;2° DOSE;311823
MATÃO;2° DOSE;66848
MARTINÓPOLIS;2° DOSE;20793
MARINÓPOLIS;2° DOSE;1628
MARÍLIA;2° DOSE;181722
MARIÁPOLIS;2° DOSE;2903
MARAPOAMA;2° DOSE;2631
MARACAÍ;2° DOSE;10517
MARABÁ PAULISTA;2° DOSE;4185
MANDURI;2° DOSE;8078
MAIRIPORÃ;2° DOSE;68646
MAIRINQUE;2° DOSE;41361
MAGDA;2° DOSE;2660
MACEDÔNIA;2° DOSE;3210
MACAUBAL;2° DOSE;6077
MACATUBA;2° DOSE;13620
LUTÉCIA;2° DOSE;2185
LUPÉRCIO;2° DOSE;3290
LUIZIÂNIA;2° DOSE;3992
LUÍS ANTÔNIO;2° DOSE;9787
LUCIANÓPOLIS;2° DOSE;2142
LUCÉLIA;2° DOSE;16657
LOUVEIRA;2° DOSE;40121
LOURDES;2° DOSE;1865
LORENA;2° DOSE;63243
LINS;2° DOSE;59017
LINDÓIA;2° DOSE;5786
LIMEIRA;2° DOSE;225561
LENÇÓIS PAULISTA;2° DOSE;52132
LEME;2° DOSE;77197
LAVRINHAS;2° DOSE;4745
LAVÍNIA;2° DOSE;10018
LARANJAL PAULISTA;2° DOSE;22510
LAGOINHA;2° DOSE;4597
JUQUITIBA;2° DOSE;23778
JUQUIÁ;2° DOSE;13601
JUNQUEIRÓPOLIS;2° DOSE;16722
JUNDIAÍ;2° DOSE;345517
JUMIRIM;2° DOSE;2800
JÚLIO MESQUITA;2° DOSE;3486
JOSÉ BONIFÁCIO;2° DOSE;28981
JOÃO RAMALHO;2° DOSE;3379
JOANÓPOLIS;2° DOSE;10653
JERIQUARA;2° DOSE;2836
JAÚ;2° DOSE;104316
JARINU;2° DOSE;26242
JARDINÓPOLIS;2° DOSE;33592
JANDIRA;2° DOSE;86811
JAMBEIRO;2° DOSE;4633
JALES;2° DOSE;39176
JAGUARIÚNA;2° DOSE;47290
JACUPIRANGA;2° DOSE;12129
JACI;2° DOSE;6336
JACAREÍ;2° DOSE;171852
JABOTICABAL;2° DOSE;58671
JABORANDI;2° DOSE;5078
ITUVERAVA;2° DOSE;30124
ITUPEVA;2° DOSE;50497
ITU;2° DOSE;138399
ITOBI;2° DOSE;5937
ITIRAPUÃ;2° DOSE;4796
ITIRAPINA;2° DOSE;13882
ITATINGA;2° DOSE;15228
ITATIBA;2° DOSE;91765
ITARIRI;2° DOSE;11075
ITARARÉ;2° DOSE;36470
ITAQUAQUECETUBA;2° DOSE;251236
ITAPURA;2° DOSE;3240
ITAPUÍ;2° DOSE;10388
ITAPORANGA;2° DOSE;11658
ITÁPOLIS;2° DOSE;31600
ITAPIRAPUÃ PAULISTA;2° DOSE;3565
ITAPIRA;2° DOSE;59426
ITAPEVI;2° DOSE;163225
ITAPEVA;2° DOSE;73573
ITAPETININGA;2° DOSE;121417
ITAPECERICA DA SERRA;2° DOSE;120018
ITAOCA;2° DOSE;2863
ITANHAÉM;2° DOSE;86348
ITAJU;2° DOSE;2725
ITAJOBI;2° DOSE;13438
ITAÍ;2° DOSE;21109
ITABERÁ;2° DOSE;14900
IRAPURU;2° DOSE;6589
IRAPUÃ;2° DOSE;5649
IRACEMÁPOLIS;2° DOSE;17661
IPUÃ;2° DOSE;11664
IPORANGA;2° DOSE;3142
IPIGUÁ;2° DOSE;4646
IPEÚNA;2° DOSE;5086
IPERÓ;2° DOSE;25460
IPAUSSU;2° DOSE;10760
INÚBIA PAULISTA;2° DOSE;3051
INDIAPORÃ;2° DOSE;3408
INDIANA;2° DOSE;3896
INDAIATUBA;2° DOSE;207944
ILHABELA;2° DOSE;31328
ILHA SOLTEIRA;2° DOSE;21492
ILHA COMPRIDA;2° DOSE;10425
IGUAPE;2° DOSE;22734
IGARATÁ;2° DOSE;8762
IGARAPAVA;2° DOSE;20916
IGARAÇU DO TIETÊ;2° DOSE;18245
IEPÊ;2° DOSE;6403
ICÉM;2° DOSE;6366
IBIÚNA;2° DOSE;56620
IBITINGA;2° DOSE;45650
IBIRAREMA;2° DOSE;5337
IBIRÁ;2° DOSE;9679
IBATÉ;2° DOSE;25932
IARAS;2° DOSE;7383
IACRI;2° DOSE;5191
IACANGA;2° DOSE;8858
HORTOLÂNDIA;2° DOSE;176729
HOLAMBRA;2° DOSE;12967
HERCULÂNDIA;2° DOSE;6705
GUZOLÂNDIA;2° DOSE;3699
GUATAPARÁ;2° DOSE;6115
GUARULHOS;2° DOSE;991166
GUARUJÁ;2° DOSE;221120
GUARIBA;2° DOSE;29890
GUAREÍ;2° DOSE;12494
GUARATINGUETÁ;2° DOSE;91769
GUARAREMA;2° DOSE;25363
GUARARAPES;2° DOSE;24778
GUARANTÃ;2° DOSE;4950
GUARANI D'OESTE;2° DOSE;1702
GUARACI;2° DOSE;8250
GUARAÇAÍ;2° DOSE;6366
GUARÁ;2° DOSE;15198
GUAPIARA;2° DOSE;14153
GUAPIAÇU;2° DOSE;16909
GUAÍRA;2° DOSE;32113
GUAIMBÊ;2° DOSE;4361
GUAIÇARA;2° DOSE;8894
GLICÉRIO;2° DOSE;3538
GETULINA;2° DOSE;8642
GENERAL SALGADO;2° DOSE;8467
GAVIÃO PEIXOTO;2° DOSE;3875
GASTÃO VIDIGAL;2° DOSE;2826
GARÇA;2° DOSE;33386
GÁLIA;2° DOSE;5484
GABRIEL MONTEIRO;2° DOSE;2318
FRANCO DA ROCHA;2° DOSE;115393
FRANCISCO MORATO;2° DOSE;125774
FRANCA;2° DOSE;266156
FLORÍNEA;2° DOSE;3830
FLÓRIDA PAULISTA;2° DOSE;10069
FLOREAL;2° DOSE;2478
FLORA RICA;2° DOSE;1316
FERRAZ DE VASCONCELOS;2° DOSE;121331
FERNÃO;2° DOSE;1434
FERNANDÓPOLIS;2° DOSE;57903
FERNANDO PRESTES;2° DOSE;4998
FARTURA;2° DOSE;12851
EUCLIDES DA CUNHA PAULISTA;2° DOSE;6036
ESTRELA DO NORTE;2° DOSE;2233
ESTRELA D'OESTE;2° DOSE;7229
ESTIVA GERBI;2° DOSE;8229
ESPÍRITO SANTO DO TURVO;2° DOSE;4000
ESPÍRITO SANTO DO PINHAL;2° DOSE;33517
ENGENHEIRO COELHO;2° DOSE;15377
EMILIANÓPOLIS;2° DOSE;2554
EMBU-GUAÇU;2° DOSE;50334
EMBU DAS ARTES;2° DOSE;193342
EMBAÚBA;2° DOSE;1870
ELISIÁRIO;2° DOSE;2641
ELIAS FAUSTO;2° DOSE;13890
ELDORADO;2° DOSE;10265
ECHAPORÃ;2° DOSE;5161
DUMONT;2° DOSE;8027
DUARTINA;2° DOSE;10371
DRACENA;2° DOSE;36888
DOURADO;2° DOSE;7269
DOLCINÓPOLIS;2° DOSE;2048
DOIS CÓRREGOS;2° DOSE;19599
DOBRADA;2° DOSE;6542
DIVINOLÂNDIA;2° DOSE;10007
DIRCE REIS;2° DOSE;1473
DIADEMA;2° DOSE;310897
DESCALVADO;2° DOSE;26837
CUNHA;2° DOSE;17651
CUBATÃO;2° DOSE;83874
CRUZEIRO;2° DOSE;60498
CRUZÁLIA;2° DOSE;1789
CRISTAIS PAULISTA;2° DOSE;7010
CRAVINHOS;2° DOSE;27126
COTIA;2° DOSE;186740
COSMORAMA;2° DOSE;7054
COSMÓPOLIS;2° DOSE;42984
CORUMBATAÍ;2° DOSE;3241
CORONEL MACEDO;2° DOSE;3857
COROADOS;2° DOSE;4341
CORDEIRÓPOLIS;2° DOSE;19716
CONCHAS;2° DOSE;12779
CONCHAL;2° DOSE;22073
COLÔMBIA;2° DOSE;5389
COLINA;2° DOSE;14063
CLEMENTINA;2° DOSE;5745
CHAVANTES;2° DOSE;9581
CHARQUEADA;2° DOSE;13038
CESÁRIO LANGE;2° DOSE;14201
CERQUILHO;2° DOSE;37268
CERQUEIRA CÉSAR;2° DOSE;18473
CEDRAL;2° DOSE;8370
CATIGUÁ;2° DOSE;5989
CATANDUVA;2° DOSE;94486
CASTILHO;2° DOSE;15603
CÁSSIA DOS COQUEIROS;2° DOSE;2274
CASA BRANCA;2° DOSE;22291
CARDOSO;2° DOSE;9723
CARAPICUÍBA;2° DOSE;298207
CARAGUATATUBA;2° DOSE;96067
CAPIVARI;2° DOSE;40349
CAPELA DO ALTO;2° DOSE;18357
CAPÃO BONITO;2° DOSE;36405
CANITAR;2° DOSE;4086
CÂNDIDO RODRIGUES;2° DOSE;2476
CÂNDIDO MOTA;2° DOSE;23626
CANAS;2° DOSE;3581
CANANÉIA;2° DOSE;10030
CAMPOS NOVOS PAULISTA;2° DOSE;3887
CAMPOS DO JORDÃO;2° DOSE;41330
CAMPO LIMPO PAULISTA;2° DOSE;60599
CAMPINAS;2° DOSE;930218
CAMPINA DO MONTE ALEGRE;2° DOSE;5103
CAJURU;2° DOSE;18141
CAJOBI;2° DOSE;7691
CAJATI;2° DOSE;22715
CAJAMAR;2° DOSE;72301
CAIUÁ;2° DOSE;6141
CAIEIRAS;2° DOSE;72811
CAIABU;2° DOSE;3016
CAFELÂNDIA;2° DOSE;12793
CACONDE;2° DOSE;14281
CACHOEIRA PAULISTA;2° DOSE;23086
CAÇAPAVA;2° DOSE;71418
CABREÚVA;2° DOSE;39808
CABRÁLIA PAULISTA;2° DOSE;3529
BURITIZAL;2° DOSE;3305
BURITAMA;2° DOSE;13704
BURI;2° DOSE;15604
BROTAS;2° DOSE;19035
BRODOWSKI;2° DOSE;19338
BREJO ALEGRE;2° DOSE;2111
BRAÚNA;2° DOSE;4281
BRAGANÇA PAULISTA;2° DOSE;142977
BOTUCATU;2° DOSE;134695
BOREBI;2° DOSE;2058
BORBOREMA;2° DOSE;12277
BORACÉIA;2° DOSE;3810
BORÁ;2° DOSE;799
BOM SUCESSO DE ITARARÉ;2° DOSE;2985
BOM JESUS DOS PERDÕES;2° DOSE;18719
BOITUVA;2° DOSE;46032
BOFETE;2° DOSE;8391
BOCAINA;2° DOSE;9130
BOA ESPERANÇA DO SUL;2° DOSE;10663
BIRITIBA MIRIM;2° DOSE;22980
BIRIGUI;2° DOSE;89808
BILAC;2° DOSE;6150
BERTIOGA;2° DOSE;50547
BERNARDINO DE CAMPOS;2° DOSE;10070
BENTO DE ABREU;2° DOSE;2075
BEBEDOURO;2° DOSE;61108
BAURU;2° DOSE;292219
BATATAIS;2° DOSE;48041
BASTOS;2° DOSE;17905
BARUERI;2° DOSE;222327
BARRINHA;2° DOSE;23114
BARRETOS;2° DOSE;98189
BARRA DO TURVO;2° DOSE;5589
BARRA DO CHAPÉU;2° DOSE;4336
BARRA BONITA;2° DOSE;29107
BARIRI;2° DOSE;24552
BARBOSA;2° DOSE;4957
BARÃO DE ANTONINA;2° DOSE;2943
BANANAL;2° DOSE;8140
BÁLSAMO;2° DOSE;7512
BALBINOS;2° DOSE;4450
BADY BASSITT;2° DOSE;16448
AVARÉ;2° DOSE;72843
AVANHANDAVA;2° DOSE;9302
AVAÍ;2° DOSE;4220
AURIFLAMA;2° DOSE;10908
ATIBAIA;2° DOSE;117738
ASSIS;2° DOSE;78777
ASPÁSIA;2° DOSE;1595
ARUJÁ;2° DOSE;67734
ARTUR NOGUEIRA;2° DOSE;40882
ARIRANHA;2° DOSE;6622
AREIÓPOLIS;2° DOSE;7652
AREIAS;2° DOSE;3020
AREALVA;2° DOSE;6767
ARCO-ÍRIS;2° DOSE;1699
ARARAS;2° DOSE;105326
ARARAQUARA;2° DOSE;191723
ARAPEÍ;2° DOSE;2021
ARANDU;2° DOSE;5221
ARAMINA;2° DOSE;4424
ARAÇOIABA DA SERRA;2° DOSE;25526
ARAÇATUBA;2° DOSE;155252
ARAÇARIGUAMA;2° DOSE;16386
APIAÍ;2° DOSE;18826
APARECIDA D'OESTE;2° DOSE;3735
APARECIDA;2° DOSE;26122
ANHUMAS;2° DOSE;3266
ANHEMBI;2° DOSE;4926
ANGATUBA;2° DOSE;18172
ANDRADINA;2° DOSE;45594
ANALÂNDIA;2° DOSE;3558
AMPARO;2° DOSE;58482
AMÉRICO DE CAMPOS;2° DOSE;4804
AMÉRICO BRASILIENSE;2° DOSE;27234
AMERICANA;2° DOSE;178756
ALVINLÂNDIA;2° DOSE;2467
ÁLVARO DE CARVALHO;2° DOSE;5299
ÁLVARES MACHADO;2° DOSE;19070
ÁLVARES FLORENCE;2° DOSE;3296
ALUMÍNIO;2° DOSE;13694
ALTO ALEGRE;2° DOSE;3316
ALTINÓPOLIS;2° DOSE;13520
ALTAIR;2° DOSE;2862
ALFREDO MARCONDES;2° DOSE;3862
ALAMBARI;2° DOSE;4576
AGUDOS;2° DOSE;30395
ÁGUAS DE SÃO PEDRO;2° DOSE;3455
ÁGUAS DE SANTA BÁRBARA;2° DOSE;4920
ÁGUAS DE LINDÓIA;2° DOSE;15814
ÁGUAS DA PRATA;2° DOSE;6465
AGUAÍ;2° DOSE;26396
ADOLFO;2° DOSE;3727
ADAMANTINA;2° DOSE;28564
ZACARIAS;1° DOSE;2136
VOTUPORANGA;1° DOSE;81914
VOTORANTIM;1° DOSE;88463
VITÓRIA BRASIL;1° DOSE;1610
VISTA ALEGRE DO ALTO;1° DOSE;6556
VIRADOURO;1° DOSE;14979
VINHEDO;1° DOSE;64092
VERA CRUZ;1° DOSE;8468
VÁRZEA PAULISTA;1° DOSE;92595
VARGEM GRANDE PAULISTA;1° DOSE;40512
VARGEM GRANDE DO SUL;1° DOSE;34641
VARGEM;1° DOSE;8332
VALPARAÍSO;1° DOSE;20504
VALINHOS;1° DOSE;104352
VALENTIM GENTIL;1° DOSE;11488
URUPÊS;1° DOSE;11582
URU;1° DOSE;1161
URÂNIA;1° DOSE;7409
UNIÃO PAULISTA;1° DOSE;1410
UCHOA;1° DOSE;8260
UBIRAJARA;1° DOSE;4490
UBATUBA;1° DOSE;80934
UBARANA;1° DOSE;4560
TURMALINA;1° DOSE;1720
TURIÚBA;1° DOSE;1618
TUPI PAULISTA;1° DOSE;14174
TUPÃ;1° DOSE;54283
TUIUTI;1° DOSE;5560
TRÊS FRONTEIRAS;1° DOSE;5415
TREMEMBÉ;1° DOSE;41448
TRABIJU;1° DOSE;1485
TORRINHA;1° DOSE;8024
TORRE DE PEDRA;1° DOSE;2381
TIMBURI;1° DOSE;2294
TIETÊ;1° DOSE;31992
TERRA ROXA;1° DOSE;6660
TEODORO SAMPAIO;1° DOSE;18315
TEJUPÁ;1° DOSE;3645
TAUBATÉ;1° DOSE;254344
TATUÍ;1° DOSE;101480
TARUMÃ;1° DOSE;11983
TARABAI;1° DOSE;5647
TAQUARIVAÍ;1° DOSE;5059
TAQUARITUBA;1° DOSE;21250
TAQUARITINGA;1° DOSE;44769
TAQUARAL;1° DOSE;2296
TAPIRATIBA;1° DOSE;10619
TAPIRAÍ;1° DOSE;6841
TANABI;1° DOSE;21459
TAMBAÚ;1° DOSE;17626
TAIÚVA;1° DOSE;5591
TAIAÇU;1° DOSE;4840
TAGUAÍ;1° DOSE;10692
TACIBA;1° DOSE;4861
TABOÃO DA SERRA;1° DOSE;221862
TABATINGA;1° DOSE;12091
TABAPUÃ;1° DOSE;9784
SUZANO;1° DOSE;241225
SUZANÁPOLIS;1° DOSE;2957
SUMARÉ;1° DOSE;230718
SUD MENNUCCI;1° DOSE;6249
SOROCABA;1° DOSE;591218
SOCORRO;1° DOSE;34566
SILVEIRAS;1° DOSE;5280
SEVERÍNIA;1° DOSE;12524
SETE BARRAS;1° DOSE;10712
SERTÃOZINHO;1° DOSE;103124
SERRANA;1° DOSE;40916
SERRA NEGRA;1° DOSE;24422
SERRA AZUL;1° DOSE;12264
SEBASTIANÓPOLIS DO SUL;1° DOSE;2904
SARUTAIÁ;1° DOSE;3149
SARAPUÍ;1° DOSE;8489
SÃO VICENTE;1° DOSE;279407
SÃO SIMÃO;1° DOSE;11798
SÃO SEBASTIÃO DA GRAMA;1° DOSE;9093
SÃO SEBASTIÃO;1° DOSE;74991
SÃO ROQUE;1° DOSE;72937
SÃO PEDRO DO TURVO;1° DOSE;6175
SÃO PEDRO;1° DOSE;30871
SÃO PAULO;1° DOSE;10701070
SÃO MIGUEL ARCANJO;1° DOSE;26907
SÃO MANUEL;1° DOSE;30085
SÃO LUIZ DO PARAITINGA;1° DOSE;9391
SÃO LOURENÇO DA SERRA;1° DOSE;12579
SÃO JOSÉ DOS CAMPOS;1° DOSE;591938
SÃO JOSÉ DO RIO PRETO;1° DOSE;403723
SÃO JOSÉ DO RIO PARDO;1° DOSE;45571
SÃO JOSÉ DO BARREIRO;1° DOSE;3439
SÃO JOSÉ DA BELA VISTA;1° DOSE;6277
SÃO JOAQUIM DA BARRA;1° DOSE;39859
SÃO JOÃO DO PAU D'ALHO;1° DOSE;1929
SÃO JOÃO DE IRACEMA;1° DOSE;1570
SÃO JOÃO DAS DUAS PONTES;1° DOSE;2144
SÃO JOÃO DA BOA VISTA;1° DOSE;78930
SÃO FRANCISCO;1° DOSE;2390
SÃO CARLOS;1° DOSE;213393
SÃO CAETANO DO SUL;1° DOSE;135516
SÃO BERNARDO DO CAMPO;1° DOSE;662522
SÃO BENTO DO SAPUCAÍ;1° DOSE;9985
SANTOS;1° DOSE;381237
SANTÓPOLIS DO AGUAPEÍ;1° DOSE;3246
SANTO EXPEDITO;1° DOSE;2567
SANTO ANTÔNIO DO PINHAL;1° DOSE;6164
SANTO ANTÔNIO DO JARDIM;1° DOSE;5159
SANTO ANTÔNIO DO ARACANGUÁ;1° DOSE;6574
SANTO ANTÔNIO DE POSSE;1° DOSE;19459
SANTO ANTÔNIO DA ALEGRIA;1° DOSE;6066
SANTO ANDRÉ;1° DOSE;587869
SANTO ANASTÁCIO;1° DOSE;15558
SANTANA DE PARNAÍBA;1° DOSE;122958
SANTANA DA PONTE PENSA;1° DOSE;1345
SANTA SALETE;1° DOSE;1444
SANTA ROSA DE VITERBO;1° DOSE;20305
SANTA RITA DO PASSA QUATRO;1° DOSE;22530
SANTA RITA D'OESTE;1° DOSE;2304
SANTA MERCEDES;1° DOSE;2651
SANTA MARIA DA SERRA;1° DOSE;4655
SANTA LÚCIA;1° DOSE;6165
SANTA ISABEL;1° DOSE;45551
SANTA GERTRUDES;1° DOSE;19688
SANTA FÉ DO SUL;1° DOSE;29821
SANTA ERNESTINA;1° DOSE;4860
SANTA CRUZ DO RIO PARDO;1° DOSE;39730
SANTA CRUZ DAS PALMEIRAS;1° DOSE;24495
SANTA CRUZ DA ESPERANÇA;1° DOSE;1788
SANTA CRUZ DA CONCEIÇÃO;1° DOSE;3712
SANTA CLARA D'OESTE;1° DOSE;2068
SANTA BRANCA;1° DOSE;11397
SANTA BÁRBARA D'OESTE;1° DOSE;150183
SANTA ALBERTINA;1° DOSE;5273
SANTA ADÉLIA;1° DOSE;11886
SANDOVALINA;1° DOSE;3082
SALTO GRANDE;1° DOSE;7270
SALTO DE PIRAPORA;1° DOSE;36063
SALTO;1° DOSE;101207
SALTINHO;1° DOSE;7146
SALMOURÃO;1° DOSE;4038
SALESÓPOLIS;1° DOSE;14464
SALES OLIVEIRA;1° DOSE;9429
SALES;1° DOSE;5314
SAGRES;1° DOSE;2005
SABINO;1° DOSE;4575
RUBINÉIA;1° DOSE;2984
RUBIÁCEA;1° DOSE;2431
ROSEIRA;1° DOSE;8515
ROSANA;1° DOSE;14204
RIVERSUL;1° DOSE;4858
RIOLÂNDIA;1° DOSE;10018
RIO GRANDE DA SERRA;1° DOSE;33239
RIO DAS PEDRAS;1° DOSE;26100
RIO CLARO;1° DOSE;170615
RINÓPOLIS;1° DOSE;7709
RINCÃO;1° DOSE;7746
RIFAINA;1° DOSE;3607
RIBEIRÃO PRETO;1° DOSE;559668
RIBEIRÃO PIRES;1° DOSE;95855
RIBEIRÃO GRANDE;1° DOSE;6639
RIBEIRÃO DOS ÍNDIOS;1° DOSE;1835
RIBEIRÃO DO SUL;1° DOSE;3959
RIBEIRÃO CORRENTE;1° DOSE;4030
RIBEIRÃO BRANCO;1° DOSE;14717
RIBEIRÃO BONITO;1° DOSE;9592
RIBEIRA;1° DOSE;2872
RESTINGA;1° DOSE;5854
REGISTRO;1° DOSE;50156
REGINÓPOLIS;1° DOSE;8238
REGENTE FEIJÓ;1° DOSE;16382
REDENÇÃO DA SERRA;1° DOSE;3460
RANCHARIA;1° DOSE;24389
RAFARD;1° DOSE;7772
QUINTANA;1° DOSE;5515
QUELUZ;1° DOSE;8198
QUEIROZ;1° DOSE;2827
QUATÁ;1° DOSE;10955
QUADRA;1° DOSE;3123
PROMISSÃO;1° DOSE;28902
PRESIDENTE VENCESLAU;1° DOSE;29848
PRESIDENTE PRUDENTE;1° DOSE;193182
PRESIDENTE EPITÁCIO;1° DOSE;32282
PRESIDENTE BERNARDES;1° DOSE;13500
PRESIDENTE ALVES;1° DOSE;3352
PRATÂNIA;1° DOSE;4567
PRAIA GRANDE;1° DOSE;275781
PRADÓPOLIS;1° DOSE;14851
PRACINHA;1° DOSE;2825
POTIRENDABA;1° DOSE;14936
POTIM;1° DOSE;18968
PORTO FERREIRA;1° DOSE;44935
PORTO FELIZ;1° DOSE;45129
PORANGABA;1° DOSE;8039
POPULINA;1° DOSE;3660
PONTES GESTAL;1° DOSE;2118
PONTALINDA;1° DOSE;3398
PONTAL;1° DOSE;32590
PONGAÍ;1° DOSE;2936
POMPÉIA;1° DOSE;17421
POLONI;1° DOSE;5082
POÁ;1° DOSE;92801
PLATINA;1° DOSE;2675
PLANALTO;1° DOSE;3781
PITANGUEIRAS;1° DOSE;27918
PIRATININGA;1° DOSE;12033
PIRASSUNUNGA;1° DOSE;61346
PIRAPOZINHO;1° DOSE;20755
PIRAPORA DO BOM JESUS;1° DOSE;15528
PIRANGI;1° DOSE;9194
PIRAJUÍ;1° DOSE;19262
PIRAJU;1° DOSE;25368
PIRACICABA;1° DOSE;344503
PIRACAIA;1° DOSE;23947
PIQUETE;1° DOSE;10663
PIQUEROBI;1° DOSE;2796
PINHALZINHO;1° DOSE;12879
PINDORAMA;1° DOSE;12294
PINDAMONHANGABA;1° DOSE;133341
PILAR DO SUL;1° DOSE;24015
PIEDADE;1° DOSE;45749
