Município;Dose;Total Doses Aplicadas
PRAIA GRANDE;2° DOSE;215310
PRADÓPOLIS;2° DOSE;12681
PRACINHA;2° DOSE;2726
POTIRENDABA;2° DOSE;12605
POTIM;2° DOSE;15447
PORTO FERREIRA;2° DOSE;36903
PORTO FELIZ;2° DOSE;39337
PORANGABA;2° DOSE;7105
POPULINA;2° DOSE;3377
PONTES GESTAL;2° DOSE;1959
PONTALINDA;2° DOSE;3045
PONTAL;2° DOSE;26818
PONGAÍ;2° DOSE;2712
POMPÉIA;2° DOSE;14597
POLONI;2° DOSE;4738
POÁ;2° DOSE;72330
PLATINA;2° DOSE;2490
PLANALTO;2° DOSE;3377
PITANGUEIRAS;2° DOSE;23478
PIRATININGA;2° DOSE;10638
PIRASSUNUNGA;2° DOSE;50672
PIRAPOZINHO;2° DOSE;18005
PIRAPORA DO BOM JESUS;2° DOSE;10755
PIRANGI;2° DOSE;8220
PIRAJUÍ;2° DOSE;14129
PIRAJU;2° DOSE;21542
PIRACICABA;2° DOSE;298168
PIRACAIA;2° DOSE;20804
PIQUETE;2° DOSE;9256
PIQUEROBI;2° DOSE;2290
PINHALZINHO;2° DOSE;11603
PINDORAMA;2° DOSE;11145
PINDAMONHANGABA;2° DOSE;108348
PILAR DO SUL;2° DOSE;20908
PIEDADE;2° DOSE;35495
PIACATU;2° DOSE;4013
PERUÍBE;2° DOSE;47341
PEREIRAS;2° DOSE;5657
PEREIRA BARRETO;2° DOSE;17781
PENÁPOLIS;2° DOSE;43112
PEDRO DE TOLEDO;2° DOSE;6946
PEDRINHAS PAULISTA;2° DOSE;2447
PEDREIRA;2° DOSE;31906
PEDREGULHO;2° DOSE;11158
PEDRANÓPOLIS;2° DOSE;2012
PEDRA BELA;2° DOSE;5074
PEDERNEIRAS;2° DOSE;29653
PAULO DE FARIA;2° DOSE;6285
PAULISTÂNIA;2° DOSE;1541
PAULÍNIA;2° DOSE;74439
PAULICÉIA;2° DOSE;5386
PATROCÍNIO PAULISTA;2° DOSE;10747
PARISI;2° DOSE;2037
PARIQUERA-AÇU;2° DOSE;13876
PARDINHO;2° DOSE;4670
PARAPUÃ;2° DOSE;7432
PARANAPUÃ;2° DOSE;3289
PARANAPANEMA;2° DOSE;13894
PARAÍSO;2° DOSE;4429
PARAIBUNA;2° DOSE;12703
PARAGUAÇU PAULISTA;2° DOSE;31837
PANORAMA;2° DOSE;10114
PALMITAL;2° DOSE;15885
PALMEIRA D'OESTE;2° DOSE;7280
PALMARES PAULISTA;2° DOSE;7013
PALESTINA;2° DOSE;8520
PACAEMBU;2° DOSE;11059
OUROESTE;2° DOSE;7500
OURO VERDE;2° DOSE;5437
OURINHOS;2° DOSE;71658
OSVALDO CRUZ;2° DOSE;24423
OSCAR BRESSANE;2° DOSE;1921
OSASCO;2° DOSE;451305
ORLÂNDIA;2° DOSE;27401
ORINDIÚVA;2° DOSE;4836
ORIENTE;2° DOSE;4567
ONDA VERDE;2° DOSE;3457
OLÍMPIA;2° DOSE;39519
ÓLEO;2° DOSE;2228
OCAUÇU;2° DOSE;3450
NUPORANGA;2° DOSE;5329
NOVO HORIZONTE;2° DOSE;29237
NOVAIS;2° DOSE;2999
NOVA ODESSA;2° DOSE;38722
NOVA LUZITÂNIA;2° DOSE;2257
NOVA INDEPENDÊNCIA;2° DOSE;3464
NOVA GUATAPORANGA;2° DOSE;1801
NOVA GRANADA;2° DOSE;15023
NOVA EUROPA;2° DOSE;6784
NOVA CASTILHO;2° DOSE;881
NOVA CANAÃ PAULISTA;2° DOSE;1616
NOVA CAMPINA;2° DOSE;6949
NOVA ALIANÇA;2° DOSE;5277
NIPOÃ;2° DOSE;3373
NHANDEARA;2° DOSE;7910
NEVES PAULISTA;2° DOSE;7170
NAZARÉ PAULISTA;2° DOSE;12672
NATIVIDADE DA SERRA;2° DOSE;4642
NARANDIBA;2° DOSE;3853
NANTES;2° DOSE;2031
MURUTINGA DO SUL;2° DOSE;3082
MOTUCA;2° DOSE;3259
MORUNGABA;2° DOSE;9960
MORRO AGUDO;2° DOSE;20318
MONTEIRO LOBATO;2° DOSE;3079
MONTE MOR;2° DOSE;40235
MONTE CASTELO;2° DOSE;3175
MONTE AZUL PAULISTA;2° DOSE;13241
MONTE APRAZÍVEL;2° DOSE;16771
MONTE ALTO;2° DOSE;36613
MONTE ALEGRE DO SUL;2° DOSE;5825
MONGAGUÁ;2° DOSE;34613
MONÇÕES;2° DOSE;1674
MOMBUCA;2° DOSE;2495
MOGI MIRIM;2° DOSE;67114
MOGI GUAÇU;2° DOSE;105036
MOGI DAS CRUZES;2° DOSE;295450
MOCOCA;2° DOSE;49734
MIRASSOLÂNDIA;2° DOSE;3807
MIRASSOL;2° DOSE;45267
MIRANTE DO PARANAPANEMA;2° DOSE;11333
MIRANDÓPOLIS;2° DOSE;21522
MIRACATU;2° DOSE;12930
MIRA ESTRELA;2° DOSE;2394
MINEIROS DO TIETÊ;2° DOSE;8487
MIGUELÓPOLIS;2° DOSE;14403
MESÓPOLIS;2° DOSE;1578
MERIDIANO;2° DOSE;3064
MENDONÇA;2° DOSE;4651
MAUÁ;2° DOSE;270602
MATÃO;2° DOSE;59705
MARTINÓPOLIS;2° DOSE;19006
MARINÓPOLIS;2° DOSE;1559
MARÍLIA;2° DOSE;160733
MARIÁPOLIS;2° DOSE;2802
MARAPOAMA;2° DOSE;2491
MARACAÍ;2° DOSE;9548
MARABÁ PAULISTA;2° DOSE;3851
MANDURI;2° DOSE;7591
MAIRIPORÃ;2° DOSE;60355
MAIRINQUE;2° DOSE;33385
MAGDA;2° DOSE;2508
MACEDÔNIA;2° DOSE;3024
MACAUBAL;2° DOSE;5576
MACATUBA;2° DOSE;12621
LUTÉCIA;2° DOSE;2048
LUPÉRCIO;2° DOSE;3055
LUIZIÂNIA;2° DOSE;3574
LUÍS ANTÔNIO;2° DOSE;8807
LUCIANÓPOLIS;2° DOSE;1927
LUCÉLIA;2° DOSE;15591
LOUVEIRA;2° DOSE;35359
LOURDES;2° DOSE;1804
LORENA;2° DOSE;57792
LINS;2° DOSE;52519
LINDÓIA;2° DOSE;5231
LIMEIRA;2° DOSE;194002
LENÇÓIS PAULISTA;2° DOSE;46448
LEME;2° DOSE;69023
LAVRINHAS;2° DOSE;4210
LAVÍNIA;2° DOSE;9604
LARANJAL PAULISTA;2° DOSE;19773
LAGOINHA;2° DOSE;4305
JUQUITIBA;2° DOSE;20980
JUQUIÁ;2° DOSE;11505
JUNQUEIRÓPOLIS;2° DOSE;15866
JUNDIAÍ;2° DOSE;305324
JUMIRIM;2° DOSE;2459
JÚLIO MESQUITA;2° DOSE;3276
JOSÉ BONIFÁCIO;2° DOSE;27105
JOÃO RAMALHO;2° DOSE;3233
JOANÓPOLIS;2° DOSE;9516
JERIQUARA;2° DOSE;2524
JAÚ;2° DOSE;94268
JARINU;2° DOSE;21822
JARDINÓPOLIS;2° DOSE;28000
JANDIRA;2° DOSE;70245
JAMBEIRO;2° DOSE;4431
JALES;2° DOSE;35571
JAGUARIÚNA;2° DOSE;41937
JACUPIRANGA;2° DOSE;10159
JACI;2° DOSE;5963
JACAREÍ;2° DOSE;139080
JABOTICABAL;2° DOSE;52733
JABORANDI;2° DOSE;4653
ITUVERAVA;2° DOSE;27604
ITUPEVA;2° DOSE;44347
ITU;2° DOSE;124137
ITOBI;2° DOSE;4969
ITIRAPUÃ;2° DOSE;4439
ITIRAPINA;2° DOSE;12294
ITATINGA;2° DOSE;14309
ITATIBA;2° DOSE;82340
ITARIRI;2° DOSE;9768
ITARARÉ;2° DOSE;34184
ITAQUAQUECETUBA;2° DOSE;201142
ITAPURA;2° DOSE;3011
ITAPUÍ;2° DOSE;9266
ITAPORANGA;2° DOSE;10549
ITÁPOLIS;2° DOSE;28893
ITAPIRAPUÃ PAULISTA;2° DOSE;3260
ITAPIRA;2° DOSE;55669
ITAPEVI;2° DOSE;132654
ITAPEVA;2° DOSE;68021
ITAPETININGA;2° DOSE;109485
ITAPECERICA DA SERRA;2° DOSE;105154
ITAOCA;2° DOSE;2699
ITANHAÉM;2° DOSE;74702
ITAJU;2° DOSE;2567
ITAJOBI;2° DOSE;12518
ITAÍ;2° DOSE;19607
ITABERÁ;2° DOSE;14422
IRAPURU;2° DOSE;6055
IRAPUÃ;2° DOSE;5004
IRACEMÁPOLIS;2° DOSE;15567
IPUÃ;2° DOSE;10555
IPORANGA;2° DOSE;2919
IPIGUÁ;2° DOSE;4105
IPEÚNA;2° DOSE;4399
IPERÓ;2° DOSE;22505
IPAUSSU;2° DOSE;10116
INÚBIA PAULISTA;2° DOSE;2979
INDIAPORÃ;2° DOSE;3183
INDIANA;2° DOSE;3626
INDAIATUBA;2° DOSE;190195
ILHABELA;2° DOSE;27233
ILHA SOLTEIRA;2° DOSE;19947
ILHA COMPRIDA;2° DOSE;8879
IGUAPE;2° DOSE;20063
IGARATÁ;2° DOSE;7641
IGARAPAVA;2° DOSE;18480
IGARAÇU DO TIETÊ;2° DOSE;16958
IEPÊ;2° DOSE;6244
ICÉM;2° DOSE;5999
IBIÚNA;2° DOSE;46059
IBITINGA;2° DOSE;41198
IBIRAREMA;2° DOSE;4959
IBIRÁ;2° DOSE;8591
IBATÉ;2° DOSE;23012
IARAS;2° DOSE;6810
IACRI;2° DOSE;4746
IACANGA;2° DOSE;8511
HORTOLÂNDIA;2° DOSE;153615
HOLAMBRA;2° DOSE;11584
HERCULÂNDIA;2° DOSE;5791
GUZOLÂNDIA;2° DOSE;3461
GUATAPARÁ;2° DOSE;5433
GUARULHOS;2° DOSE;848438
GUARUJÁ;2° DOSE;183399
GUARIBA;2° DOSE;26731
GUAREÍ;2° DOSE;11901
GUARATINGUETÁ;2° DOSE;82740
GUARAREMA;2° DOSE;22782
GUARARAPES;2° DOSE;23011
GUARANTÃ;2° DOSE;4347
GUARANI D'OESTE;2° DOSE;1630
GUARACI;2° DOSE;7563
GUARAÇAÍ;2° DOSE;5997
GUARÁ;2° DOSE;14001
GUAPIARA;2° DOSE;11830
GUAPIAÇU;2° DOSE;14487
GUAÍRA;2° DOSE;29467
GUAIMBÊ;2° DOSE;3913
GUAIÇARA;2° DOSE;7915
GLICÉRIO;2° DOSE;3230
GETULINA;2° DOSE;7826
GENERAL SALGADO;2° DOSE;7700
GAVIÃO PEIXOTO;2° DOSE;3556
GASTÃO VIDIGAL;2° DOSE;2714
GARÇA;2° DOSE;30702
GÁLIA;2° DOSE;5069
GABRIEL MONTEIRO;2° DOSE;2124
FRANCO DA ROCHA;2° DOSE;99952
FRANCISCO MORATO;2° DOSE;106444
FRANCA;2° DOSE;234570
FLORÍNEA;2° DOSE;3222
FLÓRIDA PAULISTA;2° DOSE;9657
FLOREAL;2° DOSE;2396
FLORA RICA;2° DOSE;1265
FERRAZ DE VASCONCELOS;2° DOSE;105140
FERNÃO;2° DOSE;1310
FERNANDÓPOLIS;2° DOSE;53121
FERNANDO PRESTES;2° DOSE;4666
FARTURA;2° DOSE;11415
EUCLIDES DA CUNHA PAULISTA;2° DOSE;5235
ESTRELA DO NORTE;2° DOSE;2189
ESTRELA D'OESTE;2° DOSE;6526
ESTIVA GERBI;2° DOSE;6997
ESPÍRITO SANTO DO TURVO;2° DOSE;3458
ESPÍRITO SANTO DO PINHAL;2° DOSE;30005
ENGENHEIRO COELHO;2° DOSE;13015
EMILIANÓPOLIS;2° DOSE;2465
EMBU-GUAÇU;2° DOSE;44030
EMBU DAS ARTES;2° DOSE;168128
EMBAÚBA;2° DOSE;1756
ELISIÁRIO;2° DOSE;2474
ELIAS FAUSTO;2° DOSE;12666
ELDORADO;2° DOSE;8811
ECHAPORÃ;2° DOSE;4365
DUMONT;2° DOSE;6653
DUARTINA;2° DOSE;9572
DRACENA;2° DOSE;33810
DOURADO;2° DOSE;6840
DOLCINÓPOLIS;2° DOSE;1964
DOIS CÓRREGOS;2° DOSE;18222
DOBRADA;2° DOSE;5555
DIVINOLÂNDIA;2° DOSE;9387
DIRCE REIS;2° DOSE;1439
DIADEMA;2° DOSE;272730
DESCALVADO;2° DOSE;25325
CUNHA;2° DOSE;15898
CUBATÃO;2° DOSE;72141
CRUZEIRO;2° DOSE;54809
CRUZÁLIA;2° DOSE;1642
CRISTAIS PAULISTA;2° DOSE;6095
CRAVINHOS;2° DOSE;23536
COTIA;2° DOSE;154585
COSMORAMA;2° DOSE;6409
COSMÓPOLIS;2° DOSE;38158
CORUMBATAÍ;2° DOSE;2842
CORONEL MACEDO;2° DOSE;3706
COROADOS;2° DOSE;3939
CORDEIRÓPOLIS;2° DOSE;16822
CONCHAS;2° DOSE;11468
CONCHAL;2° DOSE;19438
COLÔMBIA;2° DOSE;4760
COLINA;2° DOSE;12208
CLEMENTINA;2° DOSE;5467
CHAVANTES;2° DOSE;8770
CHARQUEADA;2° DOSE;11365
CESÁRIO LANGE;2° DOSE;12765
CERQUILHO;2° DOSE;35218
CERQUEIRA CÉSAR;2° DOSE;17054
CEDRAL;2° DOSE;7352
CATIGUÁ;2° DOSE;5456
CATANDUVA;2° DOSE;86199
CASTILHO;2° DOSE;13606
CÁSSIA DOS COQUEIROS;2° DOSE;2154
CASA BRANCA;2° DOSE;19057
CARDOSO;2° DOSE;8870
CARAPICUÍBA;2° DOSE;254327
CARAGUATATUBA;2° DOSE;81795
CAPIVARI;2° DOSE;35932
CAPELA DO ALTO;2° DOSE;15501
CAPÃO BONITO;2° DOSE;32247
CANITAR;2° DOSE;3547
CÂNDIDO RODRIGUES;2° DOSE;2316
CÂNDIDO MOTA;2° DOSE;21924
CANAS;2° DOSE;3438
CANANÉIA;2° DOSE;8897
CAMPOS NOVOS PAULISTA;2° DOSE;3470
CAMPOS DO JORDÃO;2° DOSE;37111
CAMPO LIMPO PAULISTA;2° DOSE;51665
CAMPINAS;2° DOSE;810152
CAMPINA DO MONTE ALEGRE;2° DOSE;4756
CAJURU;2° DOSE;16799
CAJOBI;2° DOSE;7182
CAJATI;2° DOSE;19437
CAJAMAR;2° DOSE;62450
CAIUÁ;2° DOSE;5294
CAIEIRAS;2° DOSE;65357
CAIABU;2° DOSE;2832
CAFELÂNDIA;2° DOSE;11624
CACONDE;2° DOSE;12644
CACHOEIRA PAULISTA;2° DOSE;19543
CAÇAPAVA;2° DOSE;63633
CABREÚVA;2° DOSE;35714
CABRÁLIA PAULISTA;2° DOSE;3275
BURITIZAL;2° DOSE;2822
BURITAMA;2° DOSE;12530
BURI;2° DOSE;12690
BROTAS;2° DOSE;17660
BRODOWSKI;2° DOSE;17282
BREJO ALEGRE;2° DOSE;1897
BRAÚNA;2° DOSE;3815
BRAGANÇA PAULISTA;2° DOSE;128499
BOTUCATU;2° DOSE;126427
BOREBI;2° DOSE;1969
BORBOREMA;2° DOSE;11761
BORACÉIA;2° DOSE;3409
BORÁ;2° DOSE;741
BOM SUCESSO DE ITARARÉ;2° DOSE;2653
BOM JESUS DOS PERDÕES;2° DOSE;16582
BOITUVA;2° DOSE;39700
BOFETE;2° DOSE;7402
BOCAINA;2° DOSE;8672
BOA ESPERANÇA DO SUL;2° DOSE;9745
BIRITIBA MIRIM;2° DOSE;20036
BIRIGUI;2° DOSE;81179
BILAC;2° DOSE;5738
BERTIOGA;2° DOSE;42553
BERNARDINO DE CAMPOS;2° DOSE;9138
BENTO DE ABREU;2° DOSE;1991
BEBEDOURO;2° DOSE;53879
BAURU;2° DOSE;261424
BATATAIS;2° DOSE;45132
BASTOS;2° DOSE;16258
BARUERI;2° DOSE;189678
BARRINHA;2° DOSE;19416
BARRETOS;2° DOSE;89188
BARRA DO TURVO;2° DOSE;4739
BARRA DO CHAPÉU;2° DOSE;3979
BARRA BONITA;2° DOSE;27898
BARIRI;2° DOSE;22152
BARBOSA;2° DOSE;4460
BARÃO DE ANTONINA;2° DOSE;2690
BANANAL;2° DOSE;6957
BÁLSAMO;2° DOSE;7226
BALBINOS;2° DOSE;4344
BADY BASSITT;2° DOSE;15005
AVARÉ;2° DOSE;64624
AVANHANDAVA;2° DOSE;8637
AVAÍ;2° DOSE;3932
AURIFLAMA;2° DOSE;10052
ATIBAIA;2° DOSE;103227
ASSIS;2° DOSE;71070
ASPÁSIA;2° DOSE;1494
ARUJÁ;2° DOSE;59371
ARTUR NOGUEIRA;2° DOSE;36299
ARIRANHA;2° DOSE;6113
AREIÓPOLIS;2° DOSE;6577
AREIAS;2° DOSE;2740
AREALVA;2° DOSE;6433
ARCO-ÍRIS;2° DOSE;1549
ARARAS;2° DOSE;89489
ARARAQUARA;2° DOSE;169503
ARAPEÍ;2° DOSE;1849
ARANDU;2° DOSE;4760
ARAMINA;2° DOSE;3957
ARAÇOIABA DA SERRA;2° DOSE;22610
ARAÇATUBA;2° DOSE;136578
ARAÇARIGUAMA;2° DOSE;14040
APIAÍ;2° DOSE;16495
APARECIDA D'OESTE;2° DOSE;3517
APARECIDA;2° DOSE;23175
ANHUMAS;2° DOSE;3102
ANHEMBI;2° DOSE;4282
ANGATUBA;2° DOSE;15878
ANDRADINA;2° DOSE;40974
ANALÂNDIA;2° DOSE;3107
AMPARO;2° DOSE;51931
AMÉRICO DE CAMPOS;2° DOSE;4524
AMÉRICO BRASILIENSE;2° DOSE;23918
AMERICANA;2° DOSE;162471
ALVINLÂNDIA;2° DOSE;2266
ÁLVARO DE CARVALHO;2° DOSE;4977
ÁLVARES MACHADO;2° DOSE;17217
ÁLVARES FLORENCE;2° DOSE;3149
ALUMÍNIO;2° DOSE;11982
ALTO ALEGRE;2° DOSE;3053
ALTINÓPOLIS;2° DOSE;12972
ALTAIR;2° DOSE;2569
ALFREDO MARCONDES;2° DOSE;3672
ALAMBARI;2° DOSE;4043
AGUDOS;2° DOSE;27011
ÁGUAS DE SÃO PEDRO;2° DOSE;3148
ÁGUAS DE SANTA BÁRBARA;2° DOSE;4387
ÁGUAS DE LINDÓIA;2° DOSE;14583
ÁGUAS DA PRATA;2° DOSE;6152
AGUAÍ;2° DOSE;24227
ADOLFO;2° DOSE;3493
ADAMANTINA;2° DOSE;26080
ZACARIAS;1° DOSE;2117
VOTUPORANGA;1° DOSE;80777
VOTORANTIM;1° DOSE;86731
VITÓRIA BRASIL;1° DOSE;1590
VISTA ALEGRE DO ALTO;1° DOSE;6470
VIRADOURO;1° DOSE;14789
VINHEDO;1° DOSE;62768
VERA CRUZ;1° DOSE;8401
VÁRZEA PAULISTA;1° DOSE;90925
VARGEM GRANDE PAULISTA;1° DOSE;39498
VARGEM GRANDE DO SUL;1° DOSE;34081
VARGEM;1° DOSE;8205
VALPARAÍSO;1° DOSE;20273
VALINHOS;1° DOSE;102750
VALENTIM GENTIL;1° DOSE;11282
URUPÊS;1° DOSE;11364
URU;1° DOSE;1150
URÂNIA;1° DOSE;7320
UNIÃO PAULISTA;1° DOSE;1392
UCHOA;1° DOSE;8080
UBIRAJARA;1° DOSE;4385
UBATUBA;1° DOSE;78553
UBARANA;1° DOSE;4503
TURMALINA;1° DOSE;1709
TURIÚBA;1° DOSE;1612
TUPI PAULISTA;1° DOSE;13992
TUPÃ;1° DOSE;53740
TUIUTI;1° DOSE;5431
TRÊS FRONTEIRAS;1° DOSE;5352
TREMEMBÉ;1° DOSE;40917
TRABIJU;1° DOSE;1464
TORRINHA;1° DOSE;7939
TORRE DE PEDRA;1° DOSE;2362
TIMBURI;1° DOSE;2275
TIETÊ;1° DOSE;31726
TERRA ROXA;1° DOSE;6605
TEODORO SAMPAIO;1° DOSE;18109
TEJUPÁ;1° DOSE;3623
TAUBATÉ;1° DOSE;249766
TATUÍ;1° DOSE;99976
TARUMÃ;1° DOSE;11901
TARABAI;1° DOSE;5599
TAQUARIVAÍ;1° DOSE;4885
TAQUARITUBA;1° DOSE;21053
TAQUARITINGA;1° DOSE;44249
TAQUARAL;1° DOSE;2268
TAPIRATIBA;1° DOSE;10538
TAPIRAÍ;1° DOSE;6687
TANABI;1° DOSE;21203
TAMBAÚ;1° DOSE;17369
TAIÚVA;1° DOSE;5496
TAIAÇU;1° DOSE;4782
TAGUAÍ;1° DOSE;10518
TACIBA;1° DOSE;4788
TABOÃO DA SERRA;1° DOSE;218232
TABATINGA;1° DOSE;12003
TABAPUÃ;1° DOSE;9640
SUZANO;1° DOSE;232905
SUZANÁPOLIS;1° DOSE;2935
SUMARÉ;1° DOSE;224312
SUD MENNUCCI;1° DOSE;6200
SOROCABA;1° DOSE;566640
SOCORRO;1° DOSE;34114
SILVEIRAS;1° DOSE;5246
SEVERÍNIA;1° DOSE;12365
SETE BARRAS;1° DOSE;10326
SERTÃOZINHO;1° DOSE;101588
SERRANA;1° DOSE;39729
SERRA NEGRA;1° DOSE;24118
SERRA AZUL;1° DOSE;12047
SEBASTIANÓPOLIS DO SUL;1° DOSE;2881
SARUTAIÁ;1° DOSE;3082
SARAPUÍ;1° DOSE;8388
SÃO VICENTE;1° DOSE;273313
SÃO SIMÃO;1° DOSE;11729
SÃO SEBASTIÃO DA GRAMA;1° DOSE;8976
SÃO SEBASTIÃO;1° DOSE;72415
SÃO ROQUE;1° DOSE;71103
SÃO PEDRO DO TURVO;1° DOSE;6054
SÃO PEDRO;1° DOSE;29913
SÃO PAULO;1° DOSE;10527918
SÃO MIGUEL ARCANJO;1° DOSE;26632
SÃO MANUEL;1° DOSE;29669
SÃO LUIZ DO PARAITINGA;1° DOSE;9317
SÃO LOURENÇO DA SERRA;1° DOSE;12274
SÃO JOSÉ DOS CAMPOS;1° DOSE;581725
SÃO JOSÉ DO RIO PRETO;1° DOSE;394357
SÃO JOSÉ DO RIO PARDO;1° DOSE;44988
SÃO JOSÉ DO BARREIRO;1° DOSE;3407
SÃO JOSÉ DA BELA VISTA;1° DOSE;6206
SÃO JOAQUIM DA BARRA;1° DOSE;39584
SÃO JOÃO DO PAU D'ALHO;1° DOSE;1905
SÃO JOÃO DE IRACEMA;1° DOSE;1554
SÃO JOÃO DAS DUAS PONTES;1° DOSE;2133
SÃO JOÃO DA BOA VISTA;1° DOSE;77580
SÃO FRANCISCO;1° DOSE;2384
SÃO CARLOS;1° DOSE;211044
SÃO CAETANO DO SUL;1° DOSE;133050
SÃO BERNARDO DO CAMPO;1° DOSE;653006
SÃO BENTO DO SAPUCAÍ;1° DOSE;9796
SANTOS;1° DOSE;374931
SANTÓPOLIS DO AGUAPEÍ;1° DOSE;3231
SANTO EXPEDITO;1° DOSE;2546
SANTO ANTÔNIO DO PINHAL;1° DOSE;6076
SANTO ANTÔNIO DO JARDIM;1° DOSE;5092
SANTO ANTÔNIO DO ARACANGUÁ;1° DOSE;6414
SANTO ANTÔNIO DE POSSE;1° DOSE;19144
SANTO ANTÔNIO DA ALEGRIA;1° DOSE;6010
SANTO ANDRÉ;1° DOSE;583274
SANTO ANASTÁCIO;1° DOSE;15455
SANTANA DE PARNAÍBA;1° DOSE;119910
SANTANA DA PONTE PENSA;1° DOSE;1326
SANTA SALETE;1° DOSE;1429
SANTA ROSA DE VITERBO;1° DOSE;20155
SANTA RITA DO PASSA QUATRO;1° DOSE;22341
SANTA RITA D'OESTE;1° DOSE;2281
SANTA MERCEDES;1° DOSE;2619
SANTA MARIA DA SERRA;1° DOSE;4567
SANTA LÚCIA;1° DOSE;6127
SANTA ISABEL;1° DOSE;44754
SANTA GERTRUDES;1° DOSE;19416
SANTA FÉ DO SUL;1° DOSE;29431
SANTA ERNESTINA;1° DOSE;4789
SANTA CRUZ DO RIO PARDO;1° DOSE;39356
SANTA CRUZ DAS PALMEIRAS;1° DOSE;24088
SANTA CRUZ DA ESPERANÇA;1° DOSE;1772
SANTA CRUZ DA CONCEIÇÃO;1° DOSE;3687
SANTA CLARA D'OESTE;1° DOSE;2039
SANTA BRANCA;1° DOSE;11254
SANTA BÁRBARA D'OESTE;1° DOSE;148060
SANTA ALBERTINA;1° DOSE;5206
SANTA ADÉLIA;1° DOSE;11746
SANDOVALINA;1° DOSE;3031
SALTO GRANDE;1° DOSE;7166
SALTO DE PIRAPORA;1° DOSE;35494
SALTO;1° DOSE;99560
SALTINHO;1° DOSE;7016
SALMOURÃO;1° DOSE;4016
SALESÓPOLIS;1° DOSE;14320
SALES OLIVEIRA;1° DOSE;9327
SALES;1° DOSE;5248
SAGRES;1° DOSE;1970
SABINO;1° DOSE;4484
RUBINÉIA;1° DOSE;2938
RUBIÁCEA;1° DOSE;2405
ROSEIRA;1° DOSE;8398
ROSANA;1° DOSE;14027
RIVERSUL;1° DOSE;4790
RIOLÂNDIA;1° DOSE;9798
RIO GRANDE DA SERRA;1° DOSE;31376
RIO DAS PEDRAS;1° DOSE;25713
RIO CLARO;1° DOSE;167069
RINÓPOLIS;1° DOSE;7618
RINCÃO;1° DOSE;7673
RIFAINA;1° DOSE;3488
RIBEIRÃO PRETO;1° DOSE;549963
RIBEIRÃO PIRES;1° DOSE;95014
RIBEIRÃO GRANDE;1° DOSE;6503
RIBEIRÃO DOS ÍNDIOS;1° DOSE;1833
RIBEIRÃO DO SUL;1° DOSE;3942
RIBEIRÃO CORRENTE;1° DOSE;3996
RIBEIRÃO BRANCO;1° DOSE;14308
RIBEIRÃO BONITO;1° DOSE;9468
RIBEIRA;1° DOSE;2821
RESTINGA;1° DOSE;5760
REGISTRO;1° DOSE;48669
REGINÓPOLIS;1° DOSE;8201
REGENTE FEIJÓ;1° DOSE;16220
REDENÇÃO DA SERRA;1° DOSE;3406
RANCHARIA;1° DOSE;24202
RAFARD;1° DOSE;7655
QUINTANA;1° DOSE;5410
QUELUZ;1° DOSE;8114
QUEIROZ;1° DOSE;2783
QUATÁ;1° DOSE;10783
QUADRA;1° DOSE;2994
PROMISSÃO;1° DOSE;28568
PRESIDENTE VENCESLAU;1° DOSE;29573
PRESIDENTE PRUDENTE;1° DOSE;190749
PRESIDENTE EPITÁCIO;1° DOSE;31804
PRESIDENTE BERNARDES;1° DOSE;13405
PRESIDENTE ALVES;1° DOSE;3302
PRATÂNIA;1° DOSE;4455
PRAIA GRANDE;1° DOSE;271789
PRADÓPOLIS;1° DOSE;14668
PRACINHA;1° DOSE;2815
POTIRENDABA;1° DOSE;14653
POTIM;1° DOSE;18712
PORTO FERREIRA;1° DOSE;44166
PORTO FELIZ;1° DOSE;43772
PORANGABA;1° DOSE;7981
POPULINA;1° DOSE;3628
PONTES GESTAL;1° DOSE;2094
PONTALINDA;1° DOSE;3333
PONTAL;1° DOSE;32189
PONGAÍ;1° DOSE;2884
POMPÉIA;1° DOSE;17117
POLONI;1° DOSE;5037
POÁ;1° DOSE;91425
PLATINA;1° DOSE;2659
PLANALTO;1° DOSE;3738
PITANGUEIRAS;1° DOSE;27506
PIRATININGA;1° DOSE;11864
PIRASSUNUNGA;1° DOSE;60261
PIRAPOZINHO;1° DOSE;20378
PIRAPORA DO BOM JESUS;1° DOSE;15277
PIRANGI;1° DOSE;9048
PIRAJUÍ;1° DOSE;18252
PIRAJU;1° DOSE;25119
PIRACICABA;1° DOSE;337215
PIRACAIA;1° DOSE;23572
PIQUETE;1° DOSE;10577
PIQUEROBI;1° DOSE;2782
PINHALZINHO;1° DOSE;12766
PINDORAMA;1° DOSE;12177
PINDAMONHANGABA;1° DOSE;130968
PILAR DO SUL;1° DOSE;23716
PIEDADE;1° DOSE;45069
PIACATU;1° DOSE;4623
PERUÍBE;1° DOSE;58496
PEREIRAS;1° DOSE;6583
PEREIRA BARRETO;1° DOSE;20304
PENÁPOLIS;1° DOSE;50775
PEDRO DE TOLEDO;1° DOSE;8176
PEDRINHAS PAULISTA;1° DOSE;2514
PEDREIRA;1° DOSE;37235
PEDREGULHO;1° DOSE;13674
PEDRANÓPOLIS;1° DOSE;2382
PEDRA BELA;1° DOSE;5491
PEDERNEIRAS;1° DOSE;36337
PAULO DE FARIA;1° DOSE;7104
PAULISTÂNIA;1° DOSE;1688
