Município;Dose;Total Doses Aplicadas
PRATÂNIA;2° DOSE;4097
PRAIA GRANDE;2° DOSE;218402
PRADÓPOLIS;2° DOSE;12947
PRACINHA;2° DOSE;2726
POTIRENDABA;2° DOSE;12919
POTIM;2° DOSE;15777
PORTO FERREIRA;2° DOSE;39026
PORTO FELIZ;2° DOSE;40752
PORANGABA;2° DOSE;7239
POPULINA;2° DOSE;3430
PONTES GESTAL;2° DOSE;2025
PONTALINDA;2° DOSE;3108
PONTAL;2° DOSE;28201
PONGAÍ;2° DOSE;2745
POMPÉIA;2° DOSE;15045
POLONI;2° DOSE;4796
POÁ;2° DOSE;74069
PLATINA;2° DOSE;2524
PLANALTO;2° DOSE;3462
PITANGUEIRAS;2° DOSE;23926
PIRATININGA;2° DOSE;10817
PIRASSUNUNGA;2° DOSE;51840
PIRAPOZINHO;2° DOSE;18130
PIRAPORA DO BOM JESUS;2° DOSE;11277
PIRANGI;2° DOSE;8525
PIRAJUÍ;2° DOSE;15540
PIRAJU;2° DOSE;22128
PIRACICABA;2° DOSE;305284
PIRACAIA;2° DOSE;21661
PIQUETE;2° DOSE;9544
PIQUEROBI;2° DOSE;2399
PINHALZINHO;2° DOSE;12091
PINDORAMA;2° DOSE;11311
PINDAMONHANGABA;2° DOSE;111355
PILAR DO SUL;2° DOSE;21703
PIEDADE;2° DOSE;36887
PIACATU;2° DOSE;4255
PERUÍBE;2° DOSE;48671
PEREIRAS;2° DOSE;5862
PEREIRA BARRETO;2° DOSE;18290
PENÁPOLIS;2° DOSE;44574
PEDRO DE TOLEDO;2° DOSE;7159
PEDRINHAS PAULISTA;2° DOSE;2462
PEDREIRA;2° DOSE;32512
PEDREGULHO;2° DOSE;11616
PEDRANÓPOLIS;2° DOSE;2214
PEDRA BELA;2° DOSE;5238
PEDERNEIRAS;2° DOSE;30496
PAULO DE FARIA;2° DOSE;6561
PAULISTÂNIA;2° DOSE;1594
PAULÍNIA;2° DOSE;77299
PAULICÉIA;2° DOSE;5550
PATROCÍNIO PAULISTA;2° DOSE;10914
PARISI;2° DOSE;2054
PARIQUERA-AÇU;2° DOSE;14349
PARDINHO;2° DOSE;4865
PARAPUÃ;2° DOSE;7601
PARANAPUÃ;2° DOSE;3341
PARANAPANEMA;2° DOSE;14243
PARAÍSO;2° DOSE;4529
PARAIBUNA;2° DOSE;13104
PARAGUAÇU PAULISTA;2° DOSE;32233
PANORAMA;2° DOSE;10386
PALMITAL;2° DOSE;16168
PALMEIRA D'OESTE;2° DOSE;7614
PALMARES PAULISTA;2° DOSE;7136
PALESTINA;2° DOSE;8566
PACAEMBU;2° DOSE;12019
OUROESTE;2° DOSE;7750
OURO VERDE;2° DOSE;5595
OURINHOS;2° DOSE;73714
OSVALDO CRUZ;2° DOSE;24990
OSCAR BRESSANE;2° DOSE;2029
OSASCO;2° DOSE;469917
ORLÂNDIA;2° DOSE;28446
ORINDIÚVA;2° DOSE;4928
ORIENTE;2° DOSE;4654
ONDA VERDE;2° DOSE;3610
OLÍMPIA;2° DOSE;40080
ÓLEO;2° DOSE;2354
OCAUÇU;2° DOSE;3497
NUPORANGA;2° DOSE;5397
NOVO HORIZONTE;2° DOSE;29694
NOVAIS;2° DOSE;3070
NOVA ODESSA;2° DOSE;39436
NOVA LUZITÂNIA;2° DOSE;2300
NOVA INDEPENDÊNCIA;2° DOSE;4121
NOVA GUATAPORANGA;2° DOSE;1848
NOVA GRANADA;2° DOSE;15272
NOVA EUROPA;2° DOSE;6976
NOVA CASTILHO;2° DOSE;885
NOVA CANAÃ PAULISTA;2° DOSE;1665
NOVA CAMPINA;2° DOSE;6977
NOVA ALIANÇA;2° DOSE;5401
NIPOÃ;2° DOSE;3526
NHANDEARA;2° DOSE;8045
NEVES PAULISTA;2° DOSE;7297
NAZARÉ PAULISTA;2° DOSE;13038
NATIVIDADE DA SERRA;2° DOSE;4760
NARANDIBA;2° DOSE;4006
NANTES;2° DOSE;2101
MURUTINGA DO SUL;2° DOSE;3130
MOTUCA;2° DOSE;3327
MORUNGABA;2° DOSE;10390
MORRO AGUDO;2° DOSE;20837
MONTEIRO LOBATO;2° DOSE;3110
MONTE MOR;2° DOSE;41526
MONTE CASTELO;2° DOSE;3178
MONTE AZUL PAULISTA;2° DOSE;13921
MONTE APRAZÍVEL;2° DOSE;17100
MONTE ALTO;2° DOSE;37411
MONTE ALEGRE DO SUL;2° DOSE;5896
MONGAGUÁ;2° DOSE;35455
MONÇÕES;2° DOSE;1692
MOMBUCA;2° DOSE;2631
MOGI MIRIM;2° DOSE;68370
MOGI GUAÇU;2° DOSE;108296
MOGI DAS CRUZES;2° DOSE;303348
MOCOCA;2° DOSE;50924
MIRASSOLÂNDIA;2° DOSE;3884
MIRASSOL;2° DOSE;45689
MIRANTE DO PARANAPANEMA;2° DOSE;11686
MIRANDÓPOLIS;2° DOSE;21937
MIRACATU;2° DOSE;13274
MIRA ESTRELA;2° DOSE;2434
MINEIROS DO TIETÊ;2° DOSE;8589
MIGUELÓPOLIS;2° DOSE;14612
MESÓPOLIS;2° DOSE;1611
MERIDIANO;2° DOSE;3191
MENDONÇA;2° DOSE;4785
MAUÁ;2° DOSE;277589
MATÃO;2° DOSE;61227
MARTINÓPOLIS;2° DOSE;19400
MARINÓPOLIS;2° DOSE;1602
MARÍLIA;2° DOSE;163463
MARIÁPOLIS;2° DOSE;2858
MARAPOAMA;2° DOSE;2537
MARACAÍ;2° DOSE;9867
MARABÁ PAULISTA;2° DOSE;3934
MANDURI;2° DOSE;7718
MAIRIPORÃ;2° DOSE;62330
MAIRINQUE;2° DOSE;35141
MAGDA;2° DOSE;2569
MACEDÔNIA;2° DOSE;3104
MACAUBAL;2° DOSE;5850
MACATUBA;2° DOSE;12904
LUTÉCIA;2° DOSE;2086
LUPÉRCIO;2° DOSE;3166
LUIZIÂNIA;2° DOSE;3705
LUÍS ANTÔNIO;2° DOSE;9083
LUCIANÓPOLIS;2° DOSE;2000
LUCÉLIA;2° DOSE;15968
LOUVEIRA;2° DOSE;36249
LOURDES;2° DOSE;1827
LORENA;2° DOSE;58363
LINS;2° DOSE;53569
LINDÓIA;2° DOSE;5458
LIMEIRA;2° DOSE;199023
LENÇÓIS PAULISTA;2° DOSE;47153
LEME;2° DOSE;70745
LAVRINHAS;2° DOSE;4322
LAVÍNIA;2° DOSE;9748
LARANJAL PAULISTA;2° DOSE;20198
LAGOINHA;2° DOSE;4462
JUQUITIBA;2° DOSE;21442
JUQUIÁ;2° DOSE;11872
JUNQUEIRÓPOLIS;2° DOSE;16221
JUNDIAÍ;2° DOSE;314556
JUMIRIM;2° DOSE;2539
JÚLIO MESQUITA;2° DOSE;3393
JOSÉ BONIFÁCIO;2° DOSE;27386
JOÃO RAMALHO;2° DOSE;3263
JOANÓPOLIS;2° DOSE;9744
JERIQUARA;2° DOSE;2594
JAÚ;2° DOSE;96298
JARINU;2° DOSE;22215
JARDINÓPOLIS;2° DOSE;29245
JANDIRA;2° DOSE;72620
JAMBEIRO;2° DOSE;4458
JALES;2° DOSE;36460
JAGUARIÚNA;2° DOSE;43011
JACUPIRANGA;2° DOSE;10689
JACI;2° DOSE;6061
JACAREÍ;2° DOSE;140831
JABOTICABAL;2° DOSE;54240
JABORANDI;2° DOSE;4892
ITUVERAVA;2° DOSE;28839
ITUPEVA;2° DOSE;45928
ITU;2° DOSE;126931
ITOBI;2° DOSE;5116
ITIRAPUÃ;2° DOSE;4462
ITIRAPINA;2° DOSE;13022
ITATINGA;2° DOSE;14458
ITATIBA;2° DOSE;83446
ITARIRI;2° DOSE;10061
ITARARÉ;2° DOSE;34964
ITAQUAQUECETUBA;2° DOSE;211318
ITAPURA;2° DOSE;3095
ITAPUÍ;2° DOSE;9471
ITAPORANGA;2° DOSE;10994
ITÁPOLIS;2° DOSE;29465
ITAPIRAPUÃ PAULISTA;2° DOSE;3383
ITAPIRA;2° DOSE;56800
ITAPEVI;2° DOSE;136142
ITAPEVA;2° DOSE;69771
ITAPETININGA;2° DOSE;113276
ITAPECERICA DA SERRA;2° DOSE;107531
ITAOCA;2° DOSE;2753
ITANHAÉM;2° DOSE;77139
ITAJU;2° DOSE;2625
ITAJOBI;2° DOSE;12866
ITAÍ;2° DOSE;19883
ITABERÁ;2° DOSE;14545
IRAPURU;2° DOSE;6186
IRAPUÃ;2° DOSE;5111
IRACEMÁPOLIS;2° DOSE;16136
IPUÃ;2° DOSE;10839
IPORANGA;2° DOSE;3012
IPIGUÁ;2° DOSE;4186
IPEÚNA;2° DOSE;4497
IPERÓ;2° DOSE;22959
IPAUSSU;2° DOSE;10273
INÚBIA PAULISTA;2° DOSE;3012
INDIAPORÃ;2° DOSE;3229
INDIANA;2° DOSE;3657
INDAIATUBA;2° DOSE;200844
ILHABELA;2° DOSE;28640
ILHA SOLTEIRA;2° DOSE;20328
ILHA COMPRIDA;2° DOSE;9314
IGUAPE;2° DOSE;20775
IGARATÁ;2° DOSE;7993
IGARAPAVA;2° DOSE;19208
IGARAÇU DO TIETÊ;2° DOSE;17270
IEPÊ;2° DOSE;6291
ICÉM;2° DOSE;6098
IBIÚNA;2° DOSE;50104
IBITINGA;2° DOSE;41984
IBIRAREMA;2° DOSE;5163
IBIRÁ;2° DOSE;8759
IBATÉ;2° DOSE;23487
IARAS;2° DOSE;6963
IACRI;2° DOSE;4837
IACANGA;2° DOSE;8752
HORTOLÂNDIA;2° DOSE;157494
HOLAMBRA;2° DOSE;11860
HERCULÂNDIA;2° DOSE;6005
GUZOLÂNDIA;2° DOSE;3549
GUATAPARÁ;2° DOSE;5832
GUARULHOS;2° DOSE;876263
GUARUJÁ;2° DOSE;189349
GUARIBA;2° DOSE;28230
GUAREÍ;2° DOSE;12060
GUARATINGUETÁ;2° DOSE;83821
GUARAREMA;2° DOSE;23481
GUARARAPES;2° DOSE;23487
GUARANTÃ;2° DOSE;4539
GUARANI D'OESTE;2° DOSE;1661
GUARACI;2° DOSE;7665
GUARAÇAÍ;2° DOSE;6182
GUARÁ;2° DOSE;14344
GUAPIARA;2° DOSE;12299
GUAPIAÇU;2° DOSE;14884
GUAÍRA;2° DOSE;30102
GUAIMBÊ;2° DOSE;4055
GUAIÇARA;2° DOSE;8115
GLICÉRIO;2° DOSE;3287
GETULINA;2° DOSE;8024
GENERAL SALGADO;2° DOSE;7857
GAVIÃO PEIXOTO;2° DOSE;3615
GASTÃO VIDIGAL;2° DOSE;2744
GARÇA;2° DOSE;30926
GÁLIA;2° DOSE;5282
GABRIEL MONTEIRO;2° DOSE;2189
FRANCO DA ROCHA;2° DOSE;101960
FRANCISCO MORATO;2° DOSE;109664
FRANCA;2° DOSE;238670
FLORÍNEA;2° DOSE;3763
FLÓRIDA PAULISTA;2° DOSE;9755
FLOREAL;2° DOSE;2420
FLORA RICA;2° DOSE;1287
FERRAZ DE VASCONCELOS;2° DOSE;107286
FERNÃO;2° DOSE;1382
FERNANDÓPOLIS;2° DOSE;54064
FERNANDO PRESTES;2° DOSE;4848
FARTURA;2° DOSE;11742
EUCLIDES DA CUNHA PAULISTA;2° DOSE;5479
ESTRELA DO NORTE;2° DOSE;2197
ESTRELA D'OESTE;2° DOSE;6714
ESTIVA GERBI;2° DOSE;7158
ESPÍRITO SANTO DO TURVO;2° DOSE;3515
ESPÍRITO SANTO DO PINHAL;2° DOSE;30541
ENGENHEIRO COELHO;2° DOSE;13536
EMILIANÓPOLIS;2° DOSE;2517
EMBU-GUAÇU;2° DOSE;44939
EMBU DAS ARTES;2° DOSE;172381
EMBAÚBA;2° DOSE;1805
ELISIÁRIO;2° DOSE;2558
ELIAS FAUSTO;2° DOSE;12984
ELDORADO;2° DOSE;8985
ECHAPORÃ;2° DOSE;4671
DUMONT;2° DOSE;6988
DUARTINA;2° DOSE;10013
DRACENA;2° DOSE;34762
DOURADO;2° DOSE;6900
DOLCINÓPOLIS;2° DOSE;1977
DOIS CÓRREGOS;2° DOSE;18414
DOBRADA;2° DOSE;5744
DIVINOLÂNDIA;2° DOSE;9566
DIRCE REIS;2° DOSE;1451
DIADEMA;2° DOSE;279355
DESCALVADO;2° DOSE;25635
CUNHA;2° DOSE;16301
CUBATÃO;2° DOSE;73587
CRUZEIRO;2° DOSE;55301
CRUZÁLIA;2° DOSE;1770
CRISTAIS PAULISTA;2° DOSE;6238
CRAVINHOS;2° DOSE;24283
COTIA;2° DOSE;160159
COSMORAMA;2° DOSE;6568
COSMÓPOLIS;2° DOSE;39232
CORUMBATAÍ;2° DOSE;2995
CORONEL MACEDO;2° DOSE;3759
COROADOS;2° DOSE;4029
CORDEIRÓPOLIS;2° DOSE;17508
CONCHAS;2° DOSE;11702
CONCHAL;2° DOSE;20025
COLÔMBIA;2° DOSE;5007
COLINA;2° DOSE;12674
CLEMENTINA;2° DOSE;5550
CHAVANTES;2° DOSE;8949
CHARQUEADA;2° DOSE;11822
CESÁRIO LANGE;2° DOSE;13264
CERQUILHO;2° DOSE;35568
CERQUEIRA CÉSAR;2° DOSE;17451
CEDRAL;2° DOSE;7615
CATIGUÁ;2° DOSE;5620
CATANDUVA;2° DOSE;87466
CASTILHO;2° DOSE;14118
CÁSSIA DOS COQUEIROS;2° DOSE;2209
CASA BRANCA;2° DOSE;19350
CARDOSO;2° DOSE;9255
CARAPICUÍBA;2° DOSE;261303
CARAGUATATUBA;2° DOSE;84126
CAPIVARI;2° DOSE;36984
CAPELA DO ALTO;2° DOSE;16547
CAPÃO BONITO;2° DOSE;33167
CANITAR;2° DOSE;3669
CÂNDIDO RODRIGUES;2° DOSE;2403
CÂNDIDO MOTA;2° DOSE;22294
CANAS;2° DOSE;3467
CANANÉIA;2° DOSE;9261
CAMPOS NOVOS PAULISTA;2° DOSE;3613
CAMPOS DO JORDÃO;2° DOSE;38757
CAMPO LIMPO PAULISTA;2° DOSE;53379
CAMPINAS;2° DOSE;828502
CAMPINA DO MONTE ALEGRE;2° DOSE;4878
CAJURU;2° DOSE;17172
CAJOBI;2° DOSE;7200
CAJATI;2° DOSE;20726
CAJAMAR;2° DOSE;65314
CAIUÁ;2° DOSE;5694
CAIEIRAS;2° DOSE;66852
CAIABU;2° DOSE;2911
CAFELÂNDIA;2° DOSE;11838
CACONDE;2° DOSE;13408
CACHOEIRA PAULISTA;2° DOSE;20662
CAÇAPAVA;2° DOSE;66675
CABREÚVA;2° DOSE;36945
CABRÁLIA PAULISTA;2° DOSE;3328
BURITIZAL;2° DOSE;2987
BURITAMA;2° DOSE;12935
BURI;2° DOSE;13228
BROTAS;2° DOSE;18039
BRODOWSKI;2° DOSE;17645
BREJO ALEGRE;2° DOSE;1940
BRAÚNA;2° DOSE;4021
BRAGANÇA PAULISTA;2° DOSE;130976
BOTUCATU;2° DOSE;127724
BOREBI;2° DOSE;1971
BORBOREMA;2° DOSE;11857
BORACÉIA;2° DOSE;3480
BORÁ;2° DOSE;741
BOM SUCESSO DE ITARARÉ;2° DOSE;2764
BOM JESUS DOS PERDÕES;2° DOSE;17200
BOITUVA;2° DOSE;41022
BOFETE;2° DOSE;7679
BOCAINA;2° DOSE;8811
BOA ESPERANÇA DO SUL;2° DOSE;9923
BIRITIBA MIRIM;2° DOSE;20792
BIRIGUI;2° DOSE;83146
BILAC;2° DOSE;5930
BERTIOGA;2° DOSE;43587
BERNARDINO DE CAMPOS;2° DOSE;9596
BENTO DE ABREU;2° DOSE;2007
BEBEDOURO;2° DOSE;56959
BAURU;2° DOSE;266072
BATATAIS;2° DOSE;45639
BASTOS;2° DOSE;16702
BARUERI;2° DOSE;195507
BARRINHA;2° DOSE;20348
BARRETOS;2° DOSE;92276
BARRA DO TURVO;2° DOSE;4869
BARRA DO CHAPÉU;2° DOSE;4124
BARRA BONITA;2° DOSE;28261
BARIRI;2° DOSE;22443
BARBOSA;2° DOSE;4560
BARÃO DE ANTONINA;2° DOSE;2770
BANANAL;2° DOSE;7142
BÁLSAMO;2° DOSE;7335
BALBINOS;2° DOSE;4401
BADY BASSITT;2° DOSE;15250
AVARÉ;2° DOSE;66135
AVANHANDAVA;2° DOSE;8751
AVAÍ;2° DOSE;4010
AURIFLAMA;2° DOSE;10328
ATIBAIA;2° DOSE;106090
ASSIS;2° DOSE;72829
ASPÁSIA;2° DOSE;1505
ARUJÁ;2° DOSE;61158
ARTUR NOGUEIRA;2° DOSE;36940
ARIRANHA;2° DOSE;6317
AREIÓPOLIS;2° DOSE;6775
AREIAS;2° DOSE;2826
AREALVA;2° DOSE;6508
ARCO-ÍRIS;2° DOSE;1621
ARARAS;2° DOSE;96847
ARARAQUARA;2° DOSE;174032
ARAPEÍ;2° DOSE;1975
ARANDU;2° DOSE;4868
ARAMINA;2° DOSE;4160
ARAÇOIABA DA SERRA;2° DOSE;23154
ARAÇATUBA;2° DOSE;139551
ARAÇARIGUAMA;2° DOSE;14418
APIAÍ;2° DOSE;17297
APARECIDA D'OESTE;2° DOSE;3655
APARECIDA;2° DOSE;23959
ANHUMAS;2° DOSE;3159
ANHEMBI;2° DOSE;4479
ANGATUBA;2° DOSE;16377
ANDRADINA;2° DOSE;41918
ANALÂNDIA;2° DOSE;3225
AMPARO;2° DOSE;53292
AMÉRICO DE CAMPOS;2° DOSE;4706
AMÉRICO BRASILIENSE;2° DOSE;24538
AMERICANA;2° DOSE;165170
ALVINLÂNDIA;2° DOSE;2390
ÁLVARO DE CARVALHO;2° DOSE;5065
ÁLVARES MACHADO;2° DOSE;17606
ÁLVARES FLORENCE;2° DOSE;3194
ALUMÍNIO;2° DOSE;12565
ALTO ALEGRE;2° DOSE;3138
ALTINÓPOLIS;2° DOSE;13049
ALTAIR;2° DOSE;2754
ALFREDO MARCONDES;2° DOSE;3706
ALAMBARI;2° DOSE;4143
AGUDOS;2° DOSE;27603
ÁGUAS DE SÃO PEDRO;2° DOSE;3298
ÁGUAS DE SANTA BÁRBARA;2° DOSE;4518
ÁGUAS DE LINDÓIA;2° DOSE;15125
ÁGUAS DA PRATA;2° DOSE;6211
AGUAÍ;2° DOSE;24714
ADOLFO;2° DOSE;3587
ADAMANTINA;2° DOSE;26931
ZACARIAS;1° DOSE;2120
VOTUPORANGA;1° DOSE;80912
VOTORANTIM;1° DOSE;86971
VITÓRIA BRASIL;1° DOSE;1590
VISTA ALEGRE DO ALTO;1° DOSE;6489
VIRADOURO;1° DOSE;14816
VINHEDO;1° DOSE;63046
VERA CRUZ;1° DOSE;8416
VÁRZEA PAULISTA;1° DOSE;91196
VARGEM GRANDE PAULISTA;1° DOSE;39618
VARGEM GRANDE DO SUL;1° DOSE;34096
VARGEM;1° DOSE;8225
VALPARAÍSO;1° DOSE;20323
VALINHOS;1° DOSE;103082
VALENTIM GENTIL;1° DOSE;11321
URUPÊS;1° DOSE;11384
URU;1° DOSE;1152
URÂNIA;1° DOSE;7329
UNIÃO PAULISTA;1° DOSE;1395
UCHOA;1° DOSE;8081
UBIRAJARA;1° DOSE;4399
UBATUBA;1° DOSE;78880
UBARANA;1° DOSE;4503
TURMALINA;1° DOSE;1711
TURIÚBA;1° DOSE;1612
TUPI PAULISTA;1° DOSE;14023
TUPÃ;1° DOSE;53755
TUIUTI;1° DOSE;5455
TRÊS FRONTEIRAS;1° DOSE;5365
TREMEMBÉ;1° DOSE;41019
TRABIJU;1° DOSE;1474
TORRINHA;1° DOSE;7971
TORRE DE PEDRA;1° DOSE;2362
TIMBURI;1° DOSE;2278
TIETÊ;1° DOSE;31726
TERRA ROXA;1° DOSE;6610
TEODORO SAMPAIO;1° DOSE;18153
TEJUPÁ;1° DOSE;3627
TAUBATÉ;1° DOSE;250878
TATUÍ;1° DOSE;100152
TARUMÃ;1° DOSE;11933
TARABAI;1° DOSE;5606
TAQUARIVAÍ;1° DOSE;4890
TAQUARITUBA;1° DOSE;21074
TAQUARITINGA;1° DOSE;44316
TAQUARAL;1° DOSE;2268
TAPIRATIBA;1° DOSE;10544
TAPIRAÍ;1° DOSE;6752
TANABI;1° DOSE;21234
TAMBAÚ;1° DOSE;17394
TAIÚVA;1° DOSE;5541
TAIAÇU;1° DOSE;4789
TAGUAÍ;1° DOSE;10544
TACIBA;1° DOSE;4807
TABOÃO DA SERRA;1° DOSE;218610
TABATINGA;1° DOSE;12004
TABAPUÃ;1° DOSE;9652
SUZANO;1° DOSE;233903
SUZANÁPOLIS;1° DOSE;2936
SUMARÉ;1° DOSE;225308
SUD MENNUCCI;1° DOSE;6206
SOROCABA;1° DOSE;572361
SOCORRO;1° DOSE;34198
SILVEIRAS;1° DOSE;5254
SEVERÍNIA;1° DOSE;12383
SETE BARRAS;1° DOSE;10388
SERTÃOZINHO;1° DOSE;101734
SERRANA;1° DOSE;39802
SERRA NEGRA;1° DOSE;24156
SERRA AZUL;1° DOSE;12061
SEBASTIANÓPOLIS DO SUL;1° DOSE;2884
SARUTAIÁ;1° DOSE;3082
SARAPUÍ;1° DOSE;8404
SÃO VICENTE;1° DOSE;274084
SÃO SIMÃO;1° DOSE;11736
SÃO SEBASTIÃO DA GRAMA;1° DOSE;9003
SÃO SEBASTIÃO;1° DOSE;72650
SÃO ROQUE;1° DOSE;71344
SÃO PEDRO DO TURVO;1° DOSE;6071
SÃO PEDRO;1° DOSE;30036
SÃO PAULO;1° DOSE;10548228
SÃO MIGUEL ARCANJO;1° DOSE;26690
SÃO MANUEL;1° DOSE;29741
SÃO LUIZ DO PARAITINGA;1° DOSE;9342
SÃO LOURENÇO DA SERRA;1° DOSE;12295
SÃO JOSÉ DOS CAMPOS;1° DOSE;583637
SÃO JOSÉ DO RIO PRETO;1° DOSE;395619
SÃO JOSÉ DO RIO PARDO;1° DOSE;45069
SÃO JOSÉ DO BARREIRO;1° DOSE;3409
SÃO JOSÉ DA BELA VISTA;1° DOSE;6207
SÃO JOAQUIM DA BARRA;1° DOSE;39617
SÃO JOÃO DO PAU D'ALHO;1° DOSE;1909
SÃO JOÃO DE IRACEMA;1° DOSE;1556
SÃO JOÃO DAS DUAS PONTES;1° DOSE;2135
SÃO JOÃO DA BOA VISTA;1° DOSE;77733
SÃO FRANCISCO;1° DOSE;2390
SÃO CARLOS;1° DOSE;211395
SÃO CAETANO DO SUL;1° DOSE;133204
SÃO BERNARDO DO CAMPO;1° DOSE;654199
SÃO BENTO DO SAPUCAÍ;1° DOSE;9898
SANTOS;1° DOSE;375727
SANTÓPOLIS DO AGUAPEÍ;1° DOSE;3232
SANTO EXPEDITO;1° DOSE;2551
SANTO ANTÔNIO DO PINHAL;1° DOSE;6093
SANTO ANTÔNIO DO JARDIM;1° DOSE;5114
SANTO ANTÔNIO DO ARACANGUÁ;1° DOSE;6426
SANTO ANTÔNIO DE POSSE;1° DOSE;19181
SANTO ANTÔNIO DA ALEGRIA;1° DOSE;6034
SANTO ANDRÉ;1° DOSE;583823
SANTO ANASTÁCIO;1° DOSE;15470
SANTANA DE PARNAÍBA;1° DOSE;120339
SANTANA DA PONTE PENSA;1° DOSE;1340
SANTA SALETE;1° DOSE;1429
SANTA ROSA DE VITERBO;1° DOSE;20171
SANTA RITA DO PASSA QUATRO;1° DOSE;22368
SANTA RITA D'OESTE;1° DOSE;2284
SANTA MERCEDES;1° DOSE;2624
SANTA MARIA DA SERRA;1° DOSE;4573
SANTA LÚCIA;1° DOSE;6131
SANTA ISABEL;1° DOSE;44828
SANTA GERTRUDES;1° DOSE;19446
SANTA FÉ DO SUL;1° DOSE;29476
SANTA ERNESTINA;1° DOSE;4825
SANTA CRUZ DO RIO PARDO;1° DOSE;39399
SANTA CRUZ DAS PALMEIRAS;1° DOSE;24133
SANTA CRUZ DA ESPERANÇA;1° DOSE;1776
SANTA CRUZ DA CONCEIÇÃO;1° DOSE;3687
SANTA CLARA D'OESTE;1° DOSE;2046
SANTA BRANCA;1° DOSE;11274
SANTA BÁRBARA D'OESTE;1° DOSE;148305
SANTA ALBERTINA;1° DOSE;5209
SANTA ADÉLIA;1° DOSE;11768
SANDOVALINA;1° DOSE;3057
SALTO GRANDE;1° DOSE;7173
SALTO DE PIRAPORA;1° DOSE;35549
SALTO;1° DOSE;99714
SALTINHO;1° DOSE;7055
SALMOURÃO;1° DOSE;4020
SALESÓPOLIS;1° DOSE;14346
SALES OLIVEIRA;1° DOSE;9333
SALES;1° DOSE;5250
SAGRES;1° DOSE;1990
SABINO;1° DOSE;4492
RUBINÉIA;1° DOSE;2943
RUBIÁCEA;1° DOSE;2411
ROSEIRA;1° DOSE;8440
ROSANA;1° DOSE;14069
RIVERSUL;1° DOSE;4807
RIOLÂNDIA;1° DOSE;9859
RIO GRANDE DA SERRA;1° DOSE;31533
RIO DAS PEDRAS;1° DOSE;25777
RIO CLARO;1° DOSE;167531
RINÓPOLIS;1° DOSE;7640
RINCÃO;1° DOSE;7693
RIFAINA;1° DOSE;3509
RIBEIRÃO PRETO;1° DOSE;550693
RIBEIRÃO PIRES;1° DOSE;95174
RIBEIRÃO GRANDE;1° DOSE;6529
RIBEIRÃO DOS ÍNDIOS;1° DOSE;1834
RIBEIRÃO DO SUL;1° DOSE;3945
RIBEIRÃO CORRENTE;1° DOSE;4023
RIBEIRÃO BRANCO;1° DOSE;14476
RIBEIRÃO BONITO;1° DOSE;9485
RIBEIRA;1° DOSE;2830
RESTINGA;1° DOSE;5766
REGISTRO;1° DOSE;48950
REGINÓPOLIS;1° DOSE;8201
REGENTE FEIJÓ;1° DOSE;16228
REDENÇÃO DA SERRA;1° DOSE;3406
RANCHARIA;1° DOSE;24219
RAFARD;1° DOSE;7671
QUINTANA;1° DOSE;5434
QUELUZ;1° DOSE;8124
QUEIROZ;1° DOSE;2786
QUATÁ;1° DOSE;10813
QUADRA;1° DOSE;3020
PROMISSÃO;1° DOSE;28613
PRESIDENTE VENCESLAU;1° DOSE;29612
PRESIDENTE PRUDENTE;1° DOSE;191169
PRESIDENTE EPITÁCIO;1° DOSE;31852
PRESIDENTE BERNARDES;1° DOSE;13422
PRESIDENTE ALVES;1° DOSE;3304
PRATÂNIA;1° DOSE;4501
PRAIA GRANDE;1° DOSE;272209
PRADÓPOLIS;1° DOSE;14689
PRACINHA;1° DOSE;2815
POTIRENDABA;1° DOSE;14707
POTIM;1° DOSE;18738
PORTO FERREIRA;1° DOSE;44291
PORTO FELIZ;1° DOSE;44129
PORANGABA;1° DOSE;8013
POPULINA;1° DOSE;3630
PONTES GESTAL;1° DOSE;2101
PONTALINDA;1° DOSE;3343
PONTAL;1° DOSE;32267
PONGAÍ;1° DOSE;2891
POMPÉIA;1° DOSE;17142
POLONI;1° DOSE;5051
POÁ;1° DOSE;91571
PLATINA;1° DOSE;2660
PLANALTO;1° DOSE;3739
PITANGUEIRAS;1° DOSE;27560
PIRATININGA;1° DOSE;11886
PIRASSUNUNGA;1° DOSE;60405
PIRAPOZINHO;1° DOSE;20408
PIRAPORA DO BOM JESUS;1° DOSE;15307
PIRANGI;1° DOSE;9054
PIRAJUÍ;1° DOSE;18772
PIRAJU;1° DOSE;25143
PIRACICABA;1° DOSE;338475
PIRACAIA;1° DOSE;23651
PIQUETE;1° DOSE;10595
PIQUEROBI;1° DOSE;2783
PINHALZINHO;1° DOSE;12784
PINDORAMA;1° DOSE;12199
PINDAMONHANGABA;1° DOSE;131300
PILAR DO SUL;1° DOSE;23776
PIEDADE;1° DOSE;45149
PIACATU;1° DOSE;4632
PERUÍBE;1° DOSE;58800
PEREIRAS;1° DOSE;6603
PEREIRA BARRETO;1° DOSE;20337
PENÁPOLIS;1° DOSE;50884
PEDRO DE TOLEDO;1° DOSE;8200
PEDRINHAS PAULISTA;1° DOSE;2516
PEDREIRA;1° DOSE;37306
PEDREGULHO;1° DOSE;13718
PEDRANÓPOLIS;1° DOSE;2386
PEDRA BELA;1° DOSE;5508
PEDERNEIRAS;1° DOSE;36413
PAULO DE FARIA;1° DOSE;7132
