Município;Dose;Total Doses Aplicadas
POÁ;2° DOSE;60171
PLATINA;2° DOSE;2074
PLANALTO;2° DOSE;2820
PITANGUEIRAS;2° DOSE;18619
PIRATININGA;2° DOSE;9018
PIRASSUNUNGA;2° DOSE;44384
PIRAPOZINHO;2° DOSE;14575
PIRAPORA DO BOM JESUS;2° DOSE;8191
PIRANGI;2° DOSE;7170
PIRAJUÍ;2° DOSE;10616
PIRAJU;2° DOSE;18107
PIRACICABA;2° DOSE;243185
PIRACAIA;2° DOSE;16887
PIQUETE;2° DOSE;7875
PIQUEROBI;2° DOSE;1827
PINHALZINHO;2° DOSE;9517
PINDORAMA;2° DOSE;9515
PINDAMONHANGABA;2° DOSE;90982
PILAR DO SUL;2° DOSE;17406
PIEDADE;2° DOSE;29287
PIACATU;2° DOSE;3641
PERUÍBE;2° DOSE;38243
PEREIRAS;2° DOSE;4663
PEREIRA BARRETO;2° DOSE;15272
PENÁPOLIS;2° DOSE;37806
PEDRO DE TOLEDO;2° DOSE;5618
PEDRINHAS PAULISTA;2° DOSE;2098
PEDREIRA;2° DOSE;26171
PEDREGULHO;2° DOSE;9677
PEDRANÓPOLIS;2° DOSE;1812
PEDRA BELA;2° DOSE;4131
PEDERNEIRAS;2° DOSE;25121
PAULO DE FARIA;2° DOSE;5029
PAULISTÂNIA;2° DOSE;1265
PAULÍNIA;2° DOSE;60223
PAULICÉIA;2° DOSE;4291
PATROCÍNIO PAULISTA;2° DOSE;8650
PARISI;2° DOSE;1661
PARIQUERA-AÇU;2° DOSE;11679
PARDINHO;2° DOSE;3706
PARAPUÃ;2° DOSE;6493
PARANAPUÃ;2° DOSE;2733
PARANAPANEMA;2° DOSE;11587
PARAÍSO;2° DOSE;3790
PARAIBUNA;2° DOSE;10188
PARAGUAÇU PAULISTA;2° DOSE;27111
PANORAMA;2° DOSE;8468
PALMITAL;2° DOSE;13399
PALMEIRA D'OESTE;2° DOSE;6206
PALMARES PAULISTA;2° DOSE;5630
PALESTINA;2° DOSE;6875
PACAEMBU;2° DOSE;6720
OUROESTE;2° DOSE;6680
OURO VERDE;2° DOSE;4268
OURINHOS;2° DOSE;59499
OSVALDO CRUZ;2° DOSE;20721
OSCAR BRESSANE;2° DOSE;1763
OSASCO;2° DOSE;367162
ORLÂNDIA;2° DOSE;22416
ORINDIÚVA;2° DOSE;3935
ORIENTE;2° DOSE;3768
ONDA VERDE;2° DOSE;2811
OLÍMPIA;2° DOSE;34615
ÓLEO;2° DOSE;1662
OCAUÇU;2° DOSE;2888
NUPORANGA;2° DOSE;4339
NOVO HORIZONTE;2° DOSE;25110
NOVAIS;2° DOSE;2451
NOVA ODESSA;2° DOSE;30488
NOVA LUZITÂNIA;2° DOSE;1747
NOVA INDEPENDÊNCIA;2° DOSE;2634
NOVA GUATAPORANGA;2° DOSE;1570
NOVA GRANADA;2° DOSE;12679
NOVA EUROPA;2° DOSE;5904
NOVA CASTILHO;2° DOSE;762
NOVA CANAÃ PAULISTA;2° DOSE;1449
NOVA CAMPINA;2° DOSE;5293
NOVA ALIANÇA;2° DOSE;4411
NIPOÃ;2° DOSE;2798
NHANDEARA;2° DOSE;6708
NEVES PAULISTA;2° DOSE;6341
NAZARÉ PAULISTA;2° DOSE;10715
NATIVIDADE DA SERRA;2° DOSE;3900
NARANDIBA;2° DOSE;3125
NANTES;2° DOSE;1696
MURUTINGA DO SUL;2° DOSE;2679
MOTUCA;2° DOSE;2701
MORUNGABA;2° DOSE;7607
MORRO AGUDO;2° DOSE;16946
MONTEIRO LOBATO;2° DOSE;2605
MONTE MOR;2° DOSE;32586
MONTE CASTELO;2° DOSE;2721
MONTE AZUL PAULISTA;2° DOSE;10964
MONTE APRAZÍVEL;2° DOSE;14647
MONTE ALTO;2° DOSE;30974
MONTE ALEGRE DO SUL;2° DOSE;4885
MONGAGUÁ;2° DOSE;30607
MONÇÕES;2° DOSE;1446
MOMBUCA;2° DOSE;1897
MOGI MIRIM;2° DOSE;57324
MOGI GUAÇU;2° DOSE;80385
MOGI DAS CRUZES;2° DOSE;241422
MOCOCA;2° DOSE;42598
MIRASSOLÂNDIA;2° DOSE;3109
MIRASSOL;2° DOSE;37597
MIRANTE DO PARANAPANEMA;2° DOSE;9742
MIRANDÓPOLIS;2° DOSE;17287
MIRACATU;2° DOSE;11056
MIRA ESTRELA;2° DOSE;2112
MINEIROS DO TIETÊ;2° DOSE;7223
MIGUELÓPOLIS;2° DOSE;12228
MESÓPOLIS;2° DOSE;1322
MERIDIANO;2° DOSE;2656
MENDONÇA;2° DOSE;3763
MAUÁ;2° DOSE;221858
MATÃO;2° DOSE;50788
MARTINÓPOLIS;2° DOSE;16689
MARINÓPOLIS;2° DOSE;1391
MARÍLIA;2° DOSE;133722
MARIÁPOLIS;2° DOSE;2337
MARAPOAMA;2° DOSE;2046
MARACAÍ;2° DOSE;8003
MARABÁ PAULISTA;2° DOSE;3006
MANDURI;2° DOSE;6176
MAIRIPORÃ;2° DOSE;47642
MAIRINQUE;2° DOSE;27768
MAGDA;2° DOSE;2132
MACEDÔNIA;2° DOSE;2616
MACAUBAL;2° DOSE;4761
MACATUBA;2° DOSE;10304
LUTÉCIA;2° DOSE;1754
LUPÉRCIO;2° DOSE;2302
LUIZIÂNIA;2° DOSE;3205
LUÍS ANTÔNIO;2° DOSE;7101
LUCIANÓPOLIS;2° DOSE;1585
LUCÉLIA;2° DOSE;12324
LOUVEIRA;2° DOSE;26684
LOURDES;2° DOSE;1475
LORENA;2° DOSE;46127
LINS;2° DOSE;46225
LINDÓIA;2° DOSE;4513
LIMEIRA;2° DOSE;150640
LENÇÓIS PAULISTA;2° DOSE;37337
LEME;2° DOSE;57999
LAVRINHAS;2° DOSE;3359
LAVÍNIA;2° DOSE;7606
LARANJAL PAULISTA;2° DOSE;17023
LAGOINHA;2° DOSE;3670
JUQUITIBA;2° DOSE;16948
JUQUIÁ;2° DOSE;9241
JUNQUEIRÓPOLIS;2° DOSE;13411
JUNDIAÍ;2° DOSE;257082
JUMIRIM;2° DOSE;2033
JÚLIO MESQUITA;2° DOSE;2705
JOSÉ BONIFÁCIO;2° DOSE;22342
JOÃO RAMALHO;2° DOSE;2515
JOANÓPOLIS;2° DOSE;7820
JERIQUARA;2° DOSE;1949
JAÚ;2° DOSE;74705
JARINU;2° DOSE;18338
JARDINÓPOLIS;2° DOSE;23749
JANDIRA;2° DOSE;55198
JAMBEIRO;2° DOSE;3600
JALES;2° DOSE;30028
JAGUARIÚNA;2° DOSE;34658
JACUPIRANGA;2° DOSE;8851
JACI;2° DOSE;4514
JACAREÍ;2° DOSE;117417
JABOTICABAL;2° DOSE;44402
JABORANDI;2° DOSE;3916
ITUVERAVA;2° DOSE;24266
ITUPEVA;2° DOSE;32813
ITU;2° DOSE;103410
ITOBI;2° DOSE;3955
ITIRAPUÃ;2° DOSE;3589
ITIRAPINA;2° DOSE;8923
ITATINGA;2° DOSE;11082
ITATIBA;2° DOSE;68157
ITARIRI;2° DOSE;7914
ITARARÉ;2° DOSE;29193
ITAQUAQUECETUBA;2° DOSE;153752
ITAPURA;2° DOSE;2585
ITAPUÍ;2° DOSE;7764
ITAPORANGA;2° DOSE;8811
ITÁPOLIS;2° DOSE;23573
ITAPIRAPUÃ PAULISTA;2° DOSE;2508
ITAPIRA;2° DOSE;45597
ITAPEVI;2° DOSE;103711
ITAPEVA;2° DOSE;53671
ITAPETININGA;2° DOSE;92639
ITAPECERICA DA SERRA;2° DOSE;86343
ITAOCA;2° DOSE;2335
ITANHAÉM;2° DOSE;61607
ITAJU;2° DOSE;1925
ITAJOBI;2° DOSE;10418
ITAÍ;2° DOSE;15809
ITABERÁ;2° DOSE;11638
IRAPURU;2° DOSE;5025
IRAPUÃ;2° DOSE;4291
IRACEMÁPOLIS;2° DOSE;12197
IPUÃ;2° DOSE;9023
IPORANGA;2° DOSE;2443
IPIGUÁ;2° DOSE;3415
IPEÚNA;2° DOSE;3612
IPERÓ;2° DOSE;17564
IPAUSSU;2° DOSE;8328
INÚBIA PAULISTA;2° DOSE;2444
INDIAPORÃ;2° DOSE;2800
INDIANA;2° DOSE;3155
INDAIATUBA;2° DOSE;155348
ILHABELA;2° DOSE;20052
ILHA SOLTEIRA;2° DOSE;17224
ILHA COMPRIDA;2° DOSE;6883
IGUAPE;2° DOSE;17387
IGARATÁ;2° DOSE;5913
IGARAPAVA;2° DOSE;16045
IGARAÇU DO TIETÊ;2° DOSE;14421
IEPÊ;2° DOSE;5384
ICÉM;2° DOSE;4258
IBIÚNA;2° DOSE;28035
IBITINGA;2° DOSE;34419
IBIRAREMA;2° DOSE;4081
IBIRÁ;2° DOSE;7376
IBATÉ;2° DOSE;19290
IARAS;2° DOSE;5199
IACRI;2° DOSE;4018
IACANGA;2° DOSE;6792
HORTOLÂNDIA;2° DOSE;117381
HOLAMBRA;2° DOSE;9338
HERCULÂNDIA;2° DOSE;4545
GUZOLÂNDIA;2° DOSE;3009
GUATAPARÁ;2° DOSE;4461
GUARULHOS;2° DOSE;711367
GUARUJÁ;2° DOSE;150992
GUARIBA;2° DOSE;20505
GUAREÍ;2° DOSE;9233
GUARATINGUETÁ;2° DOSE;72603
GUARAREMA;2° DOSE;18845
GUARARAPES;2° DOSE;19353
GUARANTÃ;2° DOSE;3304
GUARANI D'OESTE;2° DOSE;1427
GUARACI;2° DOSE;5793
GUARAÇAÍ;2° DOSE;5141
GUARÁ;2° DOSE;11658
GUAPIARA;2° DOSE;9987
GUAPIAÇU;2° DOSE;11697
GUAÍRA;2° DOSE;23508
GUAIMBÊ;2° DOSE;3179
GUAIÇARA;2° DOSE;6522
GLICÉRIO;2° DOSE;2701
GETULINA;2° DOSE;6207
GENERAL SALGADO;2° DOSE;6980
GAVIÃO PEIXOTO;2° DOSE;2962
GASTÃO VIDIGAL;2° DOSE;2288
GARÇA;2° DOSE;24054
GÁLIA;2° DOSE;4284
GABRIEL MONTEIRO;2° DOSE;1893
FRANCO DA ROCHA;2° DOSE;84962
FRANCISCO MORATO;2° DOSE;88132
FRANCA;2° DOSE;198741
FLORÍNEA;2° DOSE;2030
FLÓRIDA PAULISTA;2° DOSE;7798
FLOREAL;2° DOSE;2158
FLORA RICA;2° DOSE;1151
FERRAZ DE VASCONCELOS;2° DOSE;87609
FERNÃO;2° DOSE;1100
FERNANDÓPOLIS;2° DOSE;46504
FERNANDO PRESTES;2° DOSE;3845
FARTURA;2° DOSE;8726
EUCLIDES DA CUNHA PAULISTA;2° DOSE;4265
ESTRELA DO NORTE;2° DOSE;1867
ESTRELA D'OESTE;2° DOSE;5619
ESTIVA GERBI;2° DOSE;5618
ESPÍRITO SANTO DO TURVO;2° DOSE;2763
ESPÍRITO SANTO DO PINHAL;2° DOSE;25556
ENGENHEIRO COELHO;2° DOSE;9984
EMILIANÓPOLIS;2° DOSE;2107
EMBU-GUAÇU;2° DOSE;33354
EMBU DAS ARTES;2° DOSE;128536
EMBAÚBA;2° DOSE;1523
ELISIÁRIO;2° DOSE;2087
ELIAS FAUSTO;2° DOSE;9548
ELDORADO;2° DOSE;7215
ECHAPORÃ;2° DOSE;3816
DUMONT;2° DOSE;5585
DUARTINA;2° DOSE;8321
DRACENA;2° DOSE;27798
DOURADO;2° DOSE;5648
DOLCINÓPOLIS;2° DOSE;1680
DOIS CÓRREGOS;2° DOSE;15142
DOBRADA;2° DOSE;4599
DIVINOLÂNDIA;2° DOSE;8014
DIRCE REIS;2° DOSE;1191
DIADEMA;2° DOSE;229522
DESCALVADO;2° DOSE;21695
CUNHA;2° DOSE;13555
CUBATÃO;2° DOSE;63945
CRUZEIRO;2° DOSE;46877
CRUZÁLIA;2° DOSE;1535
CRISTAIS PAULISTA;2° DOSE;5100
CRAVINHOS;2° DOSE;18642
COTIA;2° DOSE;125203
COSMORAMA;2° DOSE;5083
COSMÓPOLIS;2° DOSE;31181
CORUMBATAÍ;2° DOSE;2241
CORONEL MACEDO;2° DOSE;3131
COROADOS;2° DOSE;3454
CORDEIRÓPOLIS;2° DOSE;13337
CONCHAS;2° DOSE;9869
CONCHAL;2° DOSE;14690
COLÔMBIA;2° DOSE;4115
COLINA;2° DOSE;9703
CLEMENTINA;2° DOSE;4565
CHAVANTES;2° DOSE;7241
CHARQUEADA;2° DOSE;9458
CESÁRIO LANGE;2° DOSE;10571
CERQUILHO;2° DOSE;29019
CERQUEIRA CÉSAR;2° DOSE;12734
CEDRAL;2° DOSE;6181
CATIGUÁ;2° DOSE;4698
CATANDUVA;2° DOSE;76147
CASTILHO;2° DOSE;10931
CÁSSIA DOS COQUEIROS;2° DOSE;1775
CASA BRANCA;2° DOSE;16415
CARDOSO;2° DOSE;7754
CARAPICUÍBA;2° DOSE;205136
CARAGUATATUBA;2° DOSE;68161
CAPIVARI;2° DOSE;29946
CAPELA DO ALTO;2° DOSE;11648
CAPÃO BONITO;2° DOSE;26905
CANITAR;2° DOSE;2756
CÂNDIDO RODRIGUES;2° DOSE;2016
CÂNDIDO MOTA;2° DOSE;18317
CANAS;2° DOSE;2720
CANANÉIA;2° DOSE;7153
CAMPOS NOVOS PAULISTA;2° DOSE;2835
CAMPOS DO JORDÃO;2° DOSE;27615
CAMPO LIMPO PAULISTA;2° DOSE;39914
CAMPINAS;2° DOSE;687002
CAMPINA DO MONTE ALEGRE;2° DOSE;3773
CAJURU;2° DOSE;13959
CAJOBI;2° DOSE;5967
CAJATI;2° DOSE;15322
CAJAMAR;2° DOSE;44488
CAIUÁ;2° DOSE;3736
CAIEIRAS;2° DOSE;53929
CAIABU;2° DOSE;2418
CAFELÂNDIA;2° DOSE;9926
CACONDE;2° DOSE;11127
CACHOEIRA PAULISTA;2° DOSE;15286
CAÇAPAVA;2° DOSE;50375
CABREÚVA;2° DOSE;27062
CABRÁLIA PAULISTA;2° DOSE;2651
BURITIZAL;2° DOSE;2275
BURITAMA;2° DOSE;10807
BURI;2° DOSE;10795
BROTAS;2° DOSE;14482
BRODOWSKI;2° DOSE;14688
BREJO ALEGRE;2° DOSE;1598
BRAÚNA;2° DOSE;3307
BRAGANÇA PAULISTA;2° DOSE;110218
BOTUCATU;2° DOSE;119346
BOREBI;2° DOSE;1481
BORBOREMA;2° DOSE;10179
BORACÉIA;2° DOSE;2876
BORÁ;2° DOSE;645
BOM SUCESSO DE ITARARÉ;2° DOSE;2144
BOM JESUS DOS PERDÕES;2° DOSE;13470
BOITUVA;2° DOSE;31266
BOFETE;2° DOSE;5854
BOCAINA;2° DOSE;7380
BOA ESPERANÇA DO SUL;2° DOSE;8316
BIRITIBA MIRIM;2° DOSE;16696
BIRIGUI;2° DOSE;67350
BILAC;2° DOSE;5032
BERTIOGA;2° DOSE;35548
BERNARDINO DE CAMPOS;2° DOSE;6785
BENTO DE ABREU;2° DOSE;1594
BEBEDOURO;2° DOSE;44239
BAURU;2° DOSE;223575
BATATAIS;2° DOSE;36424
BASTOS;2° DOSE;13658
BARUERI;2° DOSE;154243
BARRINHA;2° DOSE;15756
BARRETOS;2° DOSE;76119
BARRA DO TURVO;2° DOSE;3841
BARRA DO CHAPÉU;2° DOSE;3161
BARRA BONITA;2° DOSE;23699
BARIRI;2° DOSE;19451
BARBOSA;2° DOSE;3672
BARÃO DE ANTONINA;2° DOSE;2223
BANANAL;2° DOSE;5712
BÁLSAMO;2° DOSE;5851
BALBINOS;2° DOSE;4041
BADY BASSITT;2° DOSE;11526
AVARÉ;2° DOSE;56268
AVANHANDAVA;2° DOSE;7147
AVAÍ;2° DOSE;3332
AURIFLAMA;2° DOSE;8301
ATIBAIA;2° DOSE;80230
ASSIS;2° DOSE;61425
ASPÁSIA;2° DOSE;1311
ARUJÁ;2° DOSE;49465
ARTUR NOGUEIRA;2° DOSE;30025
ARIRANHA;2° DOSE;5209
AREIÓPOLIS;2° DOSE;5594
AREIAS;2° DOSE;2213
AREALVA;2° DOSE;5501
ARCO-ÍRIS;2° DOSE;1324
ARARAS;2° DOSE;76535
ARARAQUARA;2° DOSE;148586
ARAPEÍ;2° DOSE;1640
ARANDU;2° DOSE;4102
ARAMINA;2° DOSE;3483
ARAÇOIABA DA SERRA;2° DOSE;18658
ARAÇATUBA;2° DOSE;118274
ARAÇARIGUAMA;2° DOSE;10540
APIAÍ;2° DOSE;14427
APARECIDA D'OESTE;2° DOSE;3030
APARECIDA;2° DOSE;18773
ANHUMAS;2° DOSE;2657
ANHEMBI;2° DOSE;3612
ANGATUBA;2° DOSE;13990
ANDRADINA;2° DOSE;35340
ANALÂNDIA;2° DOSE;2564
AMPARO;2° DOSE;45354
AMÉRICO DE CAMPOS;2° DOSE;3734
AMÉRICO BRASILIENSE;2° DOSE;20085
AMERICANA;2° DOSE;142193
ALVINLÂNDIA;2° DOSE;1821
ÁLVARO DE CARVALHO;2° DOSE;2917
ÁLVARES MACHADO;2° DOSE;14255
ÁLVARES FLORENCE;2° DOSE;2680
ALUMÍNIO;2° DOSE;7639
ALTO ALEGRE;2° DOSE;2669
ALTINÓPOLIS;2° DOSE;10468
ALTAIR;2° DOSE;2009
ALFREDO MARCONDES;2° DOSE;3017
ALAMBARI;2° DOSE;3426
AGUDOS;2° DOSE;22440
ÁGUAS DE SÃO PEDRO;2° DOSE;2676
ÁGUAS DE SANTA BÁRBARA;2° DOSE;3890
ÁGUAS DE LINDÓIA;2° DOSE;12324
ÁGUAS DA PRATA;2° DOSE;4979
AGUAÍ;2° DOSE;20171
ADOLFO;2° DOSE;2922
ADAMANTINA;2° DOSE;22230
ZACARIAS;1° DOSE;2106
VOTUPORANGA;1° DOSE;79927
VOTORANTIM;1° DOSE;84699
VITÓRIA BRASIL;1° DOSE;1548
VISTA ALEGRE DO ALTO;1° DOSE;6376
VIRADOURO;1° DOSE;14659
VINHEDO;1° DOSE;61608
VERA CRUZ;1° DOSE;8349
VÁRZEA PAULISTA;1° DOSE;87432
VARGEM GRANDE PAULISTA;1° DOSE;38541
VARGEM GRANDE DO SUL;1° DOSE;33707
VARGEM;1° DOSE;8036
VALPARAÍSO;1° DOSE;20084
VALINHOS;1° DOSE;101280
VALENTIM GENTIL;1° DOSE;10987
URUPÊS;1° DOSE;11247
URU;1° DOSE;1150
URÂNIA;1° DOSE;7253
UNIÃO PAULISTA;1° DOSE;1383
UCHOA;1° DOSE;7932
UBIRAJARA;1° DOSE;4260
UBATUBA;1° DOSE;75832
UBARANA;1° DOSE;4467
TURMALINA;1° DOSE;1704
TURIÚBA;1° DOSE;1604
TUPI PAULISTA;1° DOSE;13917
TUPÃ;1° DOSE;53523
TUIUTI;1° DOSE;5352
TRÊS FRONTEIRAS;1° DOSE;5290
TREMEMBÉ;1° DOSE;40446
TRABIJU;1° DOSE;1434
TORRINHA;1° DOSE;7878
TORRE DE PEDRA;1° DOSE;2327
TIMBURI;1° DOSE;2262
TIETÊ;1° DOSE;31520
TERRA ROXA;1° DOSE;6551
TEODORO SAMPAIO;1° DOSE;17956
TEJUPÁ;1° DOSE;3579
TAUBATÉ;1° DOSE;239123
TATUÍ;1° DOSE;98581
TARUMÃ;1° DOSE;11826
TARABAI;1° DOSE;5545
TAQUARIVAÍ;1° DOSE;4742
TAQUARITUBA;1° DOSE;20866
TAQUARITINGA;1° DOSE;43991
TAQUARAL;1° DOSE;2257
TAPIRATIBA;1° DOSE;10479
TAPIRAÍ;1° DOSE;6601
TANABI;1° DOSE;20936
TAMBAÚ;1° DOSE;17231
TAIÚVA;1° DOSE;5446
TAIAÇU;1° DOSE;4757
TAGUAÍ;1° DOSE;10414
TACIBA;1° DOSE;4633
TABOÃO DA SERRA;1° DOSE;214946
TABATINGA;1° DOSE;11901
TABAPUÃ;1° DOSE;9533
SUZANO;1° DOSE;222972
SUZANÁPOLIS;1° DOSE;2907
SUMARÉ;1° DOSE;218379
SUD MENNUCCI;1° DOSE;6131
SOROCABA;1° DOSE;527775
SOCORRO;1° DOSE;33814
SILVEIRAS;1° DOSE;5207
SEVERÍNIA;1° DOSE;12193
SETE BARRAS;1° DOSE;9853
SERTÃOZINHO;1° DOSE;100576
SERRANA;1° DOSE;38701
SERRA NEGRA;1° DOSE;23912
SERRA AZUL;1° DOSE;11939
SEBASTIANÓPOLIS DO SUL;1° DOSE;2862
SARUTAIÁ;1° DOSE;3030
SARAPUÍ;1° DOSE;8214
SÃO VICENTE;1° DOSE;268166
SÃO SIMÃO;1° DOSE;11640
SÃO SEBASTIÃO DA GRAMA;1° DOSE;8869
SÃO SEBASTIÃO;1° DOSE;69669
SÃO ROQUE;1° DOSE;68695
SÃO PEDRO DO TURVO;1° DOSE;5974
SÃO PEDRO;1° DOSE;27361
SÃO PAULO;1° DOSE;10383351
SÃO MIGUEL ARCANJO;1° DOSE;26030
SÃO MANUEL;1° DOSE;29452
SÃO LUIZ DO PARAITINGA;1° DOSE;9211
SÃO LOURENÇO DA SERRA;1° DOSE;12062
SÃO JOSÉ DOS CAMPOS;1° DOSE;571013
SÃO JOSÉ DO RIO PRETO;1° DOSE;383692
SÃO JOSÉ DO RIO PARDO;1° DOSE;44600
SÃO JOSÉ DO BARREIRO;1° DOSE;3355
SÃO JOSÉ DA BELA VISTA;1° DOSE;6100
SÃO JOAQUIM DA BARRA;1° DOSE;39296
SÃO JOÃO DO PAU D'ALHO;1° DOSE;1853
SÃO JOÃO DE IRACEMA;1° DOSE;1534
SÃO JOÃO DAS DUAS PONTES;1° DOSE;2081
SÃO JOÃO DA BOA VISTA;1° DOSE;75820
SÃO FRANCISCO;1° DOSE;2376
SÃO CARLOS;1° DOSE;208807
SÃO CAETANO DO SUL;1° DOSE;131268
SÃO BERNARDO DO CAMPO;1° DOSE;645217
SÃO BENTO DO SAPUCAÍ;1° DOSE;9574
SANTOS;1° DOSE;370356
SANTÓPOLIS DO AGUAPEÍ;1° DOSE;3216
SANTO EXPEDITO;1° DOSE;2514
SANTO ANTÔNIO DO PINHAL;1° DOSE;5648
SANTO ANTÔNIO DO JARDIM;1° DOSE;5002
SANTO ANTÔNIO DO ARACANGUÁ;1° DOSE;6319
SANTO ANTÔNIO DE POSSE;1° DOSE;18848
SANTO ANTÔNIO DA ALEGRIA;1° DOSE;5861
SANTO ANDRÉ;1° DOSE;569850
SANTO ANASTÁCIO;1° DOSE;15361
SANTANA DE PARNAÍBA;1° DOSE;117310
SANTANA DA PONTE PENSA;1° DOSE;1309
SANTA SALETE;1° DOSE;1405
SANTA ROSA DE VITERBO;1° DOSE;20044
SANTA RITA DO PASSA QUATRO;1° DOSE;22167
SANTA RITA D'OESTE;1° DOSE;2257
SANTA MERCEDES;1° DOSE;2601
SANTA MARIA DA SERRA;1° DOSE;4496
SANTA LÚCIA;1° DOSE;6088
SANTA ISABEL;1° DOSE;43599
SANTA GERTRUDES;1° DOSE;19143
SANTA FÉ DO SUL;1° DOSE;29168
SANTA ERNESTINA;1° DOSE;4668
SANTA CRUZ DO RIO PARDO;1° DOSE;38985
SANTA CRUZ DAS PALMEIRAS;1° DOSE;23721
SANTA CRUZ DA ESPERANÇA;1° DOSE;1731
SANTA CRUZ DA CONCEIÇÃO;1° DOSE;3650
SANTA CLARA D'OESTE;1° DOSE;1964
SANTA BRANCA;1° DOSE;11135
SANTA BÁRBARA D'OESTE;1° DOSE;146288
SANTA ALBERTINA;1° DOSE;5121
SANTA ADÉLIA;1° DOSE;11679
SANDOVALINA;1° DOSE;2991
SALTO GRANDE;1° DOSE;7111
SALTO DE PIRAPORA;1° DOSE;34962
SALTO;1° DOSE;97646
SALTINHO;1° DOSE;6850
SALMOURÃO;1° DOSE;3987
SALESÓPOLIS;1° DOSE;14141
SALES OLIVEIRA;1° DOSE;9243
SALES;1° DOSE;5203
SAGRES;1° DOSE;1943
SABINO;1° DOSE;4425
RUBINÉIA;1° DOSE;2905
RUBIÁCEA;1° DOSE;2374
ROSEIRA;1° DOSE;8315
ROSANA;1° DOSE;13919
RIVERSUL;1° DOSE;4696
RIOLÂNDIA;1° DOSE;9569
RIO GRANDE DA SERRA;1° DOSE;29195
RIO DAS PEDRAS;1° DOSE;25230
RIO CLARO;1° DOSE;163237
RINÓPOLIS;1° DOSE;7547
RINCÃO;1° DOSE;7622
RIFAINA;1° DOSE;3352
RIBEIRÃO PRETO;1° DOSE;538827
RIBEIRÃO PIRES;1° DOSE;94088
RIBEIRÃO GRANDE;1° DOSE;6378
RIBEIRÃO DOS ÍNDIOS;1° DOSE;1827
RIBEIRÃO DO SUL;1° DOSE;3800
RIBEIRÃO CORRENTE;1° DOSE;3918
RIBEIRÃO BRANCO;1° DOSE;13972
RIBEIRÃO BONITO;1° DOSE;9394
RIBEIRA;1° DOSE;2793
RESTINGA;1° DOSE;5707
REGISTRO;1° DOSE;46822
REGINÓPOLIS;1° DOSE;8171
REGENTE FEIJÓ;1° DOSE;16077
REDENÇÃO DA SERRA;1° DOSE;3266
RANCHARIA;1° DOSE;24034
RAFARD;1° DOSE;7570
QUINTANA;1° DOSE;5284
QUELUZ;1° DOSE;8008
QUEIROZ;1° DOSE;2696
QUATÁ;1° DOSE;10613
QUADRA;1° DOSE;2976
PROMISSÃO;1° DOSE;28312
PRESIDENTE VENCESLAU;1° DOSE;29410
PRESIDENTE PRUDENTE;1° DOSE;188636
PRESIDENTE EPITÁCIO;1° DOSE;31455
PRESIDENTE BERNARDES;1° DOSE;13346
PRESIDENTE ALVES;1° DOSE;3252
PRATÂNIA;1° DOSE;4202
PRAIA GRANDE;1° DOSE;267657
PRADÓPOLIS;1° DOSE;14507
PRACINHA;1° DOSE;2812
POTIRENDABA;1° DOSE;14391
POTIM;1° DOSE;18414
PORTO FERREIRA;1° DOSE;43591
PORTO FELIZ;1° DOSE;43094
PORANGABA;1° DOSE;7937
POPULINA;1° DOSE;3592
PONTES GESTAL;1° DOSE;2082
PONTALINDA;1° DOSE;3300
PONTAL;1° DOSE;31882
PONGAÍ;1° DOSE;2830
POMPÉIA;1° DOSE;16740
POLONI;1° DOSE;4963
POÁ;1° DOSE;89406
PLATINA;1° DOSE;2640
PLANALTO;1° DOSE;3682
PITANGUEIRAS;1° DOSE;27117
PIRATININGA;1° DOSE;11726
PIRASSUNUNGA;1° DOSE;59692
PIRAPOZINHO;1° DOSE;20153
PIRAPORA DO BOM JESUS;1° DOSE;15010
PIRANGI;1° DOSE;8989
PIRAJUÍ;1° DOSE;17630
PIRAJU;1° DOSE;24873
PIRACICABA;1° DOSE;325574
PIRACAIA;1° DOSE;23292
PIQUETE;1° DOSE;10497
PIQUEROBI;1° DOSE;2776
PINHALZINHO;1° DOSE;12506
PINDORAMA;1° DOSE;12058
PINDAMONHANGABA;1° DOSE;129349
PILAR DO SUL;1° DOSE;23508
PIEDADE;1° DOSE;43106
PIACATU;1° DOSE;4583
PERUÍBE;1° DOSE;55394
PEREIRAS;1° DOSE;6471
PEREIRA BARRETO;1° DOSE;20196
PENÁPOLIS;1° DOSE;50359
PEDRO DE TOLEDO;1° DOSE;7886
PEDRINHAS PAULISTA;1° DOSE;2509
PEDREIRA;1° DOSE;36627
PEDREGULHO;1° DOSE;13528
PEDRANÓPOLIS;1° DOSE;2336
PEDRA BELA;1° DOSE;5369
PEDERNEIRAS;1° DOSE;35817
PAULO DE FARIA;1° DOSE;6982
PAULISTÂNIA;1° DOSE;1622
PAULÍNIA;1° DOSE;83689
PAULICÉIA;1° DOSE;5914
PATROCÍNIO PAULISTA;1° DOSE;11604
PARISI;1° DOSE;2072
PARIQUERA-AÇU;1° DOSE;15785
PARDINHO;1° DOSE;5537
PARAPUÃ;1° DOSE;8561
PARANAPUÃ;1° DOSE;3412
PARANAPANEMA;1° DOSE;15723
PARAÍSO;1° DOSE;4857
PARAIBUNA;1° DOSE;14155
PARAGUAÇU PAULISTA;1° DOSE;34564
PANORAMA;1° DOSE;11458
PALMITAL;1° DOSE;17552
