Município;Dose;Total Doses Aplicadas
POTIRENDABA;2° DOSE;11736
POTIM;2° DOSE;14241
PORTO FERREIRA;2° DOSE;34884
PORTO FELIZ;2° DOSE;35672
PORANGABA;2° DOSE;6345
POPULINA;2° DOSE;3170
PONTES GESTAL;2° DOSE;1831
PONTALINDA;2° DOSE;2808
PONTAL;2° DOSE;25019
PONGAÍ;2° DOSE;2531
POMPÉIA;2° DOSE;12908
POLONI;2° DOSE;4413
POÁ;2° DOSE;67248
PLATINA;2° DOSE;2349
PLANALTO;2° DOSE;3140
PITANGUEIRAS;2° DOSE;22029
PIRATININGA;2° DOSE;9915
PIRASSUNUNGA;2° DOSE;47432
PIRAPOZINHO;2° DOSE;16424
PIRAPORA DO BOM JESUS;2° DOSE;9926
PIRANGI;2° DOSE;7884
PIRAJUÍ;2° DOSE;12885
PIRAJU;2° DOSE;20032
PIRACICABA;2° DOSE;278372
PIRACAIA;2° DOSE;19045
PIQUETE;2° DOSE;8551
PIQUEROBI;2° DOSE;2136
PINHALZINHO;2° DOSE;10997
PINDORAMA;2° DOSE;10659
PINDAMONHANGABA;2° DOSE;102412
PILAR DO SUL;2° DOSE;20108
PIEDADE;2° DOSE;32378
PIACATU;2° DOSE;3913
PERUÍBE;2° DOSE;44408
PEREIRAS;2° DOSE;5312
PEREIRA BARRETO;2° DOSE;16794
PENÁPOLIS;2° DOSE;40906
PEDRO DE TOLEDO;2° DOSE;6518
PEDRINHAS PAULISTA;2° DOSE;2304
PEDREIRA;2° DOSE;30192
PEDREGULHO;2° DOSE;10593
PEDRANÓPOLIS;2° DOSE;1969
PEDRA BELA;2° DOSE;4669
PEDERNEIRAS;2° DOSE;28090
PAULO DE FARIA;2° DOSE;5793
PAULISTÂNIA;2° DOSE;1433
PAULÍNIA;2° DOSE;69329
PAULICÉIA;2° DOSE;4879
PATROCÍNIO PAULISTA;2° DOSE;9964
PARISI;2° DOSE;1936
PARIQUERA-AÇU;2° DOSE;13309
PARDINHO;2° DOSE;4260
PARAPUÃ;2° DOSE;7126
PARANAPUÃ;2° DOSE;3044
PARANAPANEMA;2° DOSE;13123
PARAÍSO;2° DOSE;4124
PARAIBUNA;2° DOSE;11903
PARAGUAÇU PAULISTA;2° DOSE;29685
PANORAMA;2° DOSE;9320
PALMITAL;2° DOSE;15164
PALMEIRA D'OESTE;2° DOSE;6857
PALMARES PAULISTA;2° DOSE;6363
PALESTINA;2° DOSE;8029
PACAEMBU;2° DOSE;8638
OUROESTE;2° DOSE;7132
OURO VERDE;2° DOSE;5082
OURINHOS;2° DOSE;66734
OSVALDO CRUZ;2° DOSE;23133
OSCAR BRESSANE;2° DOSE;1884
OSASCO;2° DOSE;424651
ORLÂNDIA;2° DOSE;26267
ORINDIÚVA;2° DOSE;4476
ORIENTE;2° DOSE;4367
ONDA VERDE;2° DOSE;3243
OLÍMPIA;2° DOSE;37657
ÓLEO;2° DOSE;1903
OCAUÇU;2° DOSE;3325
NUPORANGA;2° DOSE;4976
NOVO HORIZONTE;2° DOSE;27573
NOVAIS;2° DOSE;2794
NOVA ODESSA;2° DOSE;35760
NOVA LUZITÂNIA;2° DOSE;2121
NOVA INDEPENDÊNCIA;2° DOSE;2943
NOVA GUATAPORANGA;2° DOSE;1686
NOVA GRANADA;2° DOSE;13971
NOVA EUROPA;2° DOSE;6355
NOVA CASTILHO;2° DOSE;835
NOVA CANAÃ PAULISTA;2° DOSE;1547
NOVA CAMPINA;2° DOSE;6355
NOVA ALIANÇA;2° DOSE;4903
NIPOÃ;2° DOSE;3110
NHANDEARA;2° DOSE;7249
NEVES PAULISTA;2° DOSE;6839
NAZARÉ PAULISTA;2° DOSE;11885
NATIVIDADE DA SERRA;2° DOSE;4341
NARANDIBA;2° DOSE;3514
NANTES;2° DOSE;1956
MURUTINGA DO SUL;2° DOSE;2788
MOTUCA;2° DOSE;3063
MORUNGABA;2° DOSE;8722
MORRO AGUDO;2° DOSE;18404
MONTEIRO LOBATO;2° DOSE;2994
MONTE MOR;2° DOSE;37258
MONTE CASTELO;2° DOSE;3101
MONTE AZUL PAULISTA;2° DOSE;13045
MONTE APRAZÍVEL;2° DOSE;15985
MONTE ALTO;2° DOSE;34366
MONTE ALEGRE DO SUL;2° DOSE;5553
MONGAGUÁ;2° DOSE;32669
MONÇÕES;2° DOSE;1565
MOMBUCA;2° DOSE;2280
MOGI MIRIM;2° DOSE;62778
MOGI GUAÇU;2° DOSE;97549
MOGI DAS CRUZES;2° DOSE;274201
MOCOCA;2° DOSE;46340
MIRASSOLÂNDIA;2° DOSE;3430
MIRASSOL;2° DOSE;43677
MIRANTE DO PARANAPANEMA;2° DOSE;10696
MIRANDÓPOLIS;2° DOSE;19378
MIRACATU;2° DOSE;12087
MIRA ESTRELA;2° DOSE;2292
MINEIROS DO TIETÊ;2° DOSE;7980
MIGUELÓPOLIS;2° DOSE;13565
MESÓPOLIS;2° DOSE;1446
MERIDIANO;2° DOSE;2849
MENDONÇA;2° DOSE;4235
MAUÁ;2° DOSE;251993
MATÃO;2° DOSE;56918
MARTINÓPOLIS;2° DOSE;18105
MARINÓPOLIS;2° DOSE;1480
MARÍLIA;2° DOSE;152885
MARIÁPOLIS;2° DOSE;2668
MARAPOAMA;2° DOSE;2336
MARACAÍ;2° DOSE;8925
MARABÁ PAULISTA;2° DOSE;3704
MANDURI;2° DOSE;6934
MAIRIPORÃ;2° DOSE;57109
MAIRINQUE;2° DOSE;31366
MAGDA;2° DOSE;2366
MACEDÔNIA;2° DOSE;2870
MACAUBAL;2° DOSE;5219
MACATUBA;2° DOSE;11371
LUTÉCIA;2° DOSE;1882
LUPÉRCIO;2° DOSE;2890
LUIZIÂNIA;2° DOSE;3481
LUÍS ANTÔNIO;2° DOSE;8386
LUCIANÓPOLIS;2° DOSE;1802
LUCÉLIA;2° DOSE;14553
LOUVEIRA;2° DOSE;31825
LOURDES;2° DOSE;1698
LORENA;2° DOSE;52903
LINS;2° DOSE;50046
LINDÓIA;2° DOSE;4795
LIMEIRA;2° DOSE;172141
LENÇÓIS PAULISTA;2° DOSE;43363
LEME;2° DOSE;64652
LAVRINHAS;2° DOSE;3891
LAVÍNIA;2° DOSE;9096
LARANJAL PAULISTA;2° DOSE;18780
LAGOINHA;2° DOSE;3926
JUQUITIBA;2° DOSE;19345
JUQUIÁ;2° DOSE;10930
JUNQUEIRÓPOLIS;2° DOSE;14687
JUNDIAÍ;2° DOSE;286816
JUMIRIM;2° DOSE;2289
JÚLIO MESQUITA;2° DOSE;3082
JOSÉ BONIFÁCIO;2° DOSE;25423
JOÃO RAMALHO;2° DOSE;2948
JOANÓPOLIS;2° DOSE;8834
JERIQUARA;2° DOSE;2285
JAÚ;2° DOSE;88349
JARINU;2° DOSE;20982
JARDINÓPOLIS;2° DOSE;27067
JANDIRA;2° DOSE;61780
JAMBEIRO;2° DOSE;4173
JALES;2° DOSE;33335
JAGUARIÚNA;2° DOSE;39677
JACUPIRANGA;2° DOSE;9796
JACI;2° DOSE;5520
JACAREÍ;2° DOSE;128856
JABOTICABAL;2° DOSE;48054
JABORANDI;2° DOSE;4418
ITUVERAVA;2° DOSE;26472
ITUPEVA;2° DOSE;40005
ITU;2° DOSE;115782
ITOBI;2° DOSE;4463
ITIRAPUÃ;2° DOSE;4019
ITIRAPINA;2° DOSE;10422
ITATINGA;2° DOSE;12609
ITATIBA;2° DOSE;77605
ITARIRI;2° DOSE;9013
ITARARÉ;2° DOSE;32009
ITAQUAQUECETUBA;2° DOSE;185080
ITAPURA;2° DOSE;2905
ITAPUÍ;2° DOSE;8474
ITAPORANGA;2° DOSE;9986
ITÁPOLIS;2° DOSE;26894
ITAPIRAPUÃ PAULISTA;2° DOSE;2882
ITAPIRA;2° DOSE;51187
ITAPEVI;2° DOSE;124776
ITAPEVA;2° DOSE;62699
ITAPETININGA;2° DOSE;103689
ITAPECERICA DA SERRA;2° DOSE;96358
ITAOCA;2° DOSE;2538
ITANHAÉM;2° DOSE;69434
ITAJU;2° DOSE;2261
ITAJOBI;2° DOSE;11858
ITAÍ;2° DOSE;17922
ITABERÁ;2° DOSE;13404
IRAPURU;2° DOSE;5469
IRAPUÃ;2° DOSE;4676
IRACEMÁPOLIS;2° DOSE;14803
IPUÃ;2° DOSE;9934
IPORANGA;2° DOSE;2578
IPIGUÁ;2° DOSE;3805
IPEÚNA;2° DOSE;4203
IPERÓ;2° DOSE;21038
IPAUSSU;2° DOSE;9146
INÚBIA PAULISTA;2° DOSE;2753
INDIAPORÃ;2° DOSE;3017
INDIANA;2° DOSE;3549
INDAIATUBA;2° DOSE;180793
ILHABELA;2° DOSE;24890
ILHA SOLTEIRA;2° DOSE;18845
ILHA COMPRIDA;2° DOSE;8533
IGUAPE;2° DOSE;19338
IGARATÁ;2° DOSE;6879
IGARAPAVA;2° DOSE;17770
IGARAÇU DO TIETÊ;2° DOSE;15858
IEPÊ;2° DOSE;5889
ICÉM;2° DOSE;5229
IBIÚNA;2° DOSE;38027
IBITINGA;2° DOSE;38668
IBIRAREMA;2° DOSE;4759
IBIRÁ;2° DOSE;8088
IBATÉ;2° DOSE;21391
IARAS;2° DOSE;6509
IACRI;2° DOSE;4534
IACANGA;2° DOSE;7640
HORTOLÂNDIA;2° DOSE;141811
HOLAMBRA;2° DOSE;10371
HERCULÂNDIA;2° DOSE;5427
GUZOLÂNDIA;2° DOSE;3220
GUATAPARÁ;2° DOSE;5047
GUARULHOS;2° DOSE;794035
GUARUJÁ;2° DOSE;172821
GUARIBA;2° DOSE;24536
GUAREÍ;2° DOSE;11471
GUARATINGUETÁ;2° DOSE;79403
GUARAREMA;2° DOSE;21308
GUARARAPES;2° DOSE;21309
GUARANTÃ;2° DOSE;3989
GUARANI D'OESTE;2° DOSE;1528
GUARACI;2° DOSE;6703
GUARAÇAÍ;2° DOSE;5570
GUARÁ;2° DOSE;13021
GUAPIARA;2° DOSE;11121
GUAPIAÇU;2° DOSE;13524
GUAÍRA;2° DOSE;27037
GUAIMBÊ;2° DOSE;3702
GUAIÇARA;2° DOSE;7363
GLICÉRIO;2° DOSE;3035
GETULINA;2° DOSE;7417
GENERAL SALGADO;2° DOSE;7326
GAVIÃO PEIXOTO;2° DOSE;3286
GASTÃO VIDIGAL;2° DOSE;2529
GARÇA;2° DOSE;28416
GÁLIA;2° DOSE;4732
GABRIEL MONTEIRO;2° DOSE;2074
FRANCO DA ROCHA;2° DOSE;95658
FRANCISCO MORATO;2° DOSE;99204
FRANCA;2° DOSE;219128
FLORÍNEA;2° DOSE;2234
FLÓRIDA PAULISTA;2° DOSE;9025
FLOREAL;2° DOSE;2287
FLORA RICA;2° DOSE;1233
FERRAZ DE VASCONCELOS;2° DOSE;99429
FERNÃO;2° DOSE;1229
FERNANDÓPOLIS;2° DOSE;50727
FERNANDO PRESTES;2° DOSE;4335
FARTURA;2° DOSE;10584
EUCLIDES DA CUNHA PAULISTA;2° DOSE;4760
ESTRELA DO NORTE;2° DOSE;2061
ESTRELA D'OESTE;2° DOSE;6122
ESTIVA GERBI;2° DOSE;6631
ESPÍRITO SANTO DO TURVO;2° DOSE;3243
ESPÍRITO SANTO DO PINHAL;2° DOSE;28276
ENGENHEIRO COELHO;2° DOSE;11905
EMILIANÓPOLIS;2° DOSE;2311
EMBU-GUAÇU;2° DOSE;41342
EMBU DAS ARTES;2° DOSE;153208
EMBAÚBA;2° DOSE;1669
ELISIÁRIO;2° DOSE;2333
ELIAS FAUSTO;2° DOSE;12055
ELDORADO;2° DOSE;8234
ECHAPORÃ;2° DOSE;4055
DUMONT;2° DOSE;6379
DUARTINA;2° DOSE;9087
DRACENA;2° DOSE;31504
DOURADO;2° DOSE;6493
DOLCINÓPOLIS;2° DOSE;1864
DOIS CÓRREGOS;2° DOSE;16548
DOBRADA;2° DOSE;5143
DIVINOLÂNDIA;2° DOSE;8577
DIRCE REIS;2° DOSE;1373
DIADEMA;2° DOSE;257569
DESCALVADO;2° DOSE;24701
CUNHA;2° DOSE;14729
CUBATÃO;2° DOSE;69204
CRUZEIRO;2° DOSE;52075
CRUZÁLIA;2° DOSE;1631
CRISTAIS PAULISTA;2° DOSE;5802
CRAVINHOS;2° DOSE;21966
COTIA;2° DOSE;145021
COSMORAMA;2° DOSE;5965
COSMÓPOLIS;2° DOSE;36541
CORUMBATAÍ;2° DOSE;2582
CORONEL MACEDO;2° DOSE;3405
COROADOS;2° DOSE;3765
CORDEIRÓPOLIS;2° DOSE;16151
CONCHAS;2° DOSE;10926
CONCHAL;2° DOSE;17530
COLÔMBIA;2° DOSE;4476
COLINA;2° DOSE;11426
CLEMENTINA;2° DOSE;5080
CHAVANTES;2° DOSE;7999
CHARQUEADA;2° DOSE;10732
CESÁRIO LANGE;2° DOSE;11910
CERQUILHO;2° DOSE;33200
CERQUEIRA CÉSAR;2° DOSE;14271
CEDRAL;2° DOSE;6988
CATIGUÁ;2° DOSE;5252
CATANDUVA;2° DOSE;82260
CASTILHO;2° DOSE;12655
CÁSSIA DOS COQUEIROS;2° DOSE;2063
CASA BRANCA;2° DOSE;17971
CARDOSO;2° DOSE;8491
CARAPICUÍBA;2° DOSE;235154
CARAGUATATUBA;2° DOSE;75571
CAPIVARI;2° DOSE;33430
CAPELA DO ALTO;2° DOSE;13351
CAPÃO BONITO;2° DOSE;29780
CANITAR;2° DOSE;3228
CÂNDIDO RODRIGUES;2° DOSE;2225
CÂNDIDO MOTA;2° DOSE;20763
CANAS;2° DOSE;3082
CANANÉIA;2° DOSE;8019
CAMPOS NOVOS PAULISTA;2° DOSE;3279
CAMPOS DO JORDÃO;2° DOSE;34809
CAMPO LIMPO PAULISTA;2° DOSE;48290
CAMPINAS;2° DOSE;773725
CAMPINA DO MONTE ALEGRE;2° DOSE;4332
CAJURU;2° DOSE;15404
CAJOBI;2° DOSE;6772
CAJATI;2° DOSE;18204
CAJAMAR;2° DOSE;57249
CAIUÁ;2° DOSE;4052
CAIEIRAS;2° DOSE;61559
CAIABU;2° DOSE;2651
CAFELÂNDIA;2° DOSE;10956
CACONDE;2° DOSE;12085
CACHOEIRA PAULISTA;2° DOSE;18192
CAÇAPAVA;2° DOSE;59717
CABREÚVA;2° DOSE;32604
CABRÁLIA PAULISTA;2° DOSE;3005
BURITIZAL;2° DOSE;2692
BURITAMA;2° DOSE;11978
BURI;2° DOSE;11970
BROTAS;2° DOSE;16095
BRODOWSKI;2° DOSE;16412
BREJO ALEGRE;2° DOSE;1763
BRAÚNA;2° DOSE;3668
BRAGANÇA PAULISTA;2° DOSE;121728
BOTUCATU;2° DOSE;122319
BOREBI;2° DOSE;1762
BORBOREMA;2° DOSE;10935
BORACÉIA;2° DOSE;3166
BORÁ;2° DOSE;715
BOM SUCESSO DE ITARARÉ;2° DOSE;2472
BOM JESUS DOS PERDÕES;2° DOSE;15420
BOITUVA;2° DOSE;37390
BOFETE;2° DOSE;6911
BOCAINA;2° DOSE;8263
BOA ESPERANÇA DO SUL;2° DOSE;9183
BIRITIBA MIRIM;2° DOSE;18768
BIRIGUI;2° DOSE;76662
BILAC;2° DOSE;5519
BERTIOGA;2° DOSE;39711
BERNARDINO DE CAMPOS;2° DOSE;8034
BENTO DE ABREU;2° DOSE;1859
BEBEDOURO;2° DOSE;51048
BAURU;2° DOSE;243514
BATATAIS;2° DOSE;41894
BASTOS;2° DOSE;15034
BARUERI;2° DOSE;175492
BARRINHA;2° DOSE;18026
BARRETOS;2° DOSE;83467
BARRA DO TURVO;2° DOSE;4490
BARRA DO CHAPÉU;2° DOSE;3728
BARRA BONITA;2° DOSE;25699
BARIRI;2° DOSE;21158
BARBOSA;2° DOSE;4253
BARÃO DE ANTONINA;2° DOSE;2507
BANANAL;2° DOSE;6551
BÁLSAMO;2° DOSE;6791
BALBINOS;2° DOSE;4289
BADY BASSITT;2° DOSE;13183
AVARÉ;2° DOSE;60670
AVANHANDAVA;2° DOSE;8051
AVAÍ;2° DOSE;3643
AURIFLAMA;2° DOSE;9492
ATIBAIA;2° DOSE;93027
ASSIS;2° DOSE;66946
ASPÁSIA;2° DOSE;1412
ARUJÁ;2° DOSE;56548
ARTUR NOGUEIRA;2° DOSE;33904
ARIRANHA;2° DOSE;5748
AREIÓPOLIS;2° DOSE;6265
AREIAS;2° DOSE;2468
AREALVA;2° DOSE;6030
ARCO-ÍRIS;2° DOSE;1457
ARARAS;2° DOSE;86815
ARARAQUARA;2° DOSE;161858
ARAPEÍ;2° DOSE;1756
ARANDU;2° DOSE;4489
ARAMINA;2° DOSE;3773
ARAÇOIABA DA SERRA;2° DOSE;21128
ARAÇATUBA;2° DOSE;131040
ARAÇARIGUAMA;2° DOSE;12770
APIAÍ;2° DOSE;15602
APARECIDA D'OESTE;2° DOSE;3330
APARECIDA;2° DOSE;21488
ANHUMAS;2° DOSE;2826
ANHEMBI;2° DOSE;4031
ANGATUBA;2° DOSE;15052
ANDRADINA;2° DOSE;38130
ANALÂNDIA;2° DOSE;2814
AMPARO;2° DOSE;49556
AMÉRICO DE CAMPOS;2° DOSE;4340
AMÉRICO BRASILIENSE;2° DOSE;22541
AMERICANA;2° DOSE;156045
ALVINLÂNDIA;2° DOSE;1961
ÁLVARO DE CARVALHO;2° DOSE;3967
ÁLVARES MACHADO;2° DOSE;16009
ÁLVARES FLORENCE;2° DOSE;2934
ALUMÍNIO;2° DOSE;10971
ALTO ALEGRE;2° DOSE;2941
ALTINÓPOLIS;2° DOSE;11928
ALTAIR;2° DOSE;2365
ALFREDO MARCONDES;2° DOSE;3308
ALAMBARI;2° DOSE;3772
AGUDOS;2° DOSE;24917
ÁGUAS DE SÃO PEDRO;2° DOSE;2960
ÁGUAS DE SANTA BÁRBARA;2° DOSE;4355
ÁGUAS DE LINDÓIA;2° DOSE;13737
ÁGUAS DA PRATA;2° DOSE;5577
AGUAÍ;2° DOSE;23227
ADOLFO;2° DOSE;3217
ADAMANTINA;2° DOSE;24311
ZACARIAS;1° DOSE;2111
VOTUPORANGA;1° DOSE;80447
VOTORANTIM;1° DOSE;85886
VITÓRIA BRASIL;1° DOSE;1583
VISTA ALEGRE DO ALTO;1° DOSE;6410
VIRADOURO;1° DOSE;14660
VINHEDO;1° DOSE;62179
VERA CRUZ;1° DOSE;8400
VÁRZEA PAULISTA;1° DOSE;90046
VARGEM GRANDE PAULISTA;1° DOSE;39319
VARGEM GRANDE DO SUL;1° DOSE;33947
VARGEM;1° DOSE;8164
VALPARAÍSO;1° DOSE;20209
VALINHOS;1° DOSE;102284
VALENTIM GENTIL;1° DOSE;11103
URUPÊS;1° DOSE;11288
URU;1° DOSE;1150
URÂNIA;1° DOSE;7292
UNIÃO PAULISTA;1° DOSE;1390
UCHOA;1° DOSE;8074
UBIRAJARA;1° DOSE;4353
UBATUBA;1° DOSE;77846
UBARANA;1° DOSE;4480
TURMALINA;1° DOSE;1705
TURIÚBA;1° DOSE;1610
TUPI PAULISTA;1° DOSE;13967
TUPÃ;1° DOSE;53692
TUIUTI;1° DOSE;5389
TRÊS FRONTEIRAS;1° DOSE;5318
TREMEMBÉ;1° DOSE;40769
TRABIJU;1° DOSE;1434
TORRINHA;1° DOSE;7937
TORRE DE PEDRA;1° DOSE;2359
TIMBURI;1° DOSE;2273
TIETÊ;1° DOSE;31653
TERRA ROXA;1° DOSE;6592
TEODORO SAMPAIO;1° DOSE;18052
TEJUPÁ;1° DOSE;3600
TAUBATÉ;1° DOSE;248150
TATUÍ;1° DOSE;99589
TARUMÃ;1° DOSE;11885
TARABAI;1° DOSE;5582
TAQUARIVAÍ;1° DOSE;4801
TAQUARITUBA;1° DOSE;20948
TAQUARITINGA;1° DOSE;44142
TAQUARAL;1° DOSE;2265
TAPIRATIBA;1° DOSE;10498
TAPIRAÍ;1° DOSE;6680
TANABI;1° DOSE;21099
TAMBAÚ;1° DOSE;17305
TAIÚVA;1° DOSE;5464
TAIAÇU;1° DOSE;4772
TAGUAÍ;1° DOSE;10474
TACIBA;1° DOSE;4647
TABOÃO DA SERRA;1° DOSE;217286
TABATINGA;1° DOSE;11979
TABAPUÃ;1° DOSE;9601
SUZANO;1° DOSE;229695
SUZANÁPOLIS;1° DOSE;2928
SUMARÉ;1° DOSE;222555
SUD MENNUCCI;1° DOSE;6173
SOROCABA;1° DOSE;555777
SOCORRO;1° DOSE;33970
SILVEIRAS;1° DOSE;5227
SEVERÍNIA;1° DOSE;12311
SETE BARRAS;1° DOSE;10193
SERTÃOZINHO;1° DOSE;101243
SERRANA;1° DOSE;39606
SERRA NEGRA;1° DOSE;24007
SERRA AZUL;1° DOSE;11991
SEBASTIANÓPOLIS DO SUL;1° DOSE;2873
SARUTAIÁ;1° DOSE;3032
SARAPUÍ;1° DOSE;8343
SÃO VICENTE;1° DOSE;271818
SÃO SIMÃO;1° DOSE;11702
SÃO SEBASTIÃO DA GRAMA;1° DOSE;8939
SÃO SEBASTIÃO;1° DOSE;71854
SÃO ROQUE;1° DOSE;70496
SÃO PEDRO DO TURVO;1° DOSE;6024
SÃO PEDRO;1° DOSE;29673
SÃO PAULO;1° DOSE;10484528
SÃO MIGUEL ARCANJO;1° DOSE;26524
SÃO MANUEL;1° DOSE;29601
SÃO LUIZ DO PARAITINGA;1° DOSE;9239
SÃO LOURENÇO DA SERRA;1° DOSE;12127
SÃO JOSÉ DOS CAMPOS;1° DOSE;578726
SÃO JOSÉ DO RIO PRETO;1° DOSE;387276
SÃO JOSÉ DO RIO PARDO;1° DOSE;44817
SÃO JOSÉ DO BARREIRO;1° DOSE;3387
SÃO JOSÉ DA BELA VISTA;1° DOSE;6150
SÃO JOAQUIM DA BARRA;1° DOSE;39485
SÃO JOÃO DO PAU D'ALHO;1° DOSE;1859
SÃO JOÃO DE IRACEMA;1° DOSE;1537
SÃO JOÃO DAS DUAS PONTES;1° DOSE;2091
SÃO JOÃO DA BOA VISTA;1° DOSE;77089
SÃO FRANCISCO;1° DOSE;2384
SÃO CARLOS;1° DOSE;210382
SÃO CAETANO DO SUL;1° DOSE;132462
SÃO BERNARDO DO CAMPO;1° DOSE;650384
SÃO BENTO DO SAPUCAÍ;1° DOSE;9745
SANTOS;1° DOSE;373461
SANTÓPOLIS DO AGUAPEÍ;1° DOSE;3225
SANTO EXPEDITO;1° DOSE;2522
SANTO ANTÔNIO DO PINHAL;1° DOSE;5785
SANTO ANTÔNIO DO JARDIM;1° DOSE;5054
SANTO ANTÔNIO DO ARACANGUÁ;1° DOSE;6368
SANTO ANTÔNIO DE POSSE;1° DOSE;19061
SANTO ANTÔNIO DA ALEGRIA;1° DOSE;5887
SANTO ANDRÉ;1° DOSE;581565
SANTO ANASTÁCIO;1° DOSE;15430
SANTANA DE PARNAÍBA;1° DOSE;119173
SANTANA DA PONTE PENSA;1° DOSE;1325
SANTA SALETE;1° DOSE;1406
SANTA ROSA DE VITERBO;1° DOSE;20125
SANTA RITA DO PASSA QUATRO;1° DOSE;22286
SANTA RITA D'OESTE;1° DOSE;2261
SANTA MERCEDES;1° DOSE;2616
SANTA MARIA DA SERRA;1° DOSE;4542
SANTA LÚCIA;1° DOSE;6116
SANTA ISABEL;1° DOSE;44563
SANTA GERTRUDES;1° DOSE;19307
SANTA FÉ DO SUL;1° DOSE;29350
SANTA ERNESTINA;1° DOSE;4676
SANTA CRUZ DO RIO PARDO;1° DOSE;39186
SANTA CRUZ DAS PALMEIRAS;1° DOSE;23983
SANTA CRUZ DA ESPERANÇA;1° DOSE;1736
SANTA CRUZ DA CONCEIÇÃO;1° DOSE;3670
SANTA CLARA D'OESTE;1° DOSE;1994
SANTA BRANCA;1° DOSE;11211
SANTA BÁRBARA D'OESTE;1° DOSE;147514
SANTA ALBERTINA;1° DOSE;5150
SANTA ADÉLIA;1° DOSE;11699
SANDOVALINA;1° DOSE;3024
SALTO GRANDE;1° DOSE;7146
SALTO DE PIRAPORA;1° DOSE;35346
SALTO;1° DOSE;99069
SALTINHO;1° DOSE;7015
SALMOURÃO;1° DOSE;4012
SALESÓPOLIS;1° DOSE;14253
SALES OLIVEIRA;1° DOSE;9307
SALES;1° DOSE;5228
SAGRES;1° DOSE;1955
SABINO;1° DOSE;4473
RUBINÉIA;1° DOSE;2932
RUBIÁCEA;1° DOSE;2395
ROSEIRA;1° DOSE;8364
ROSANA;1° DOSE;14002
RIVERSUL;1° DOSE;4705
RIOLÂNDIA;1° DOSE;9676
RIO GRANDE DA SERRA;1° DOSE;30967
RIO DAS PEDRAS;1° DOSE;25585
RIO CLARO;1° DOSE;166049
RINÓPOLIS;1° DOSE;7593
RINCÃO;1° DOSE;7653
RIFAINA;1° DOSE;3412
RIBEIRÃO PRETO;1° DOSE;544180
RIBEIRÃO PIRES;1° DOSE;94576
RIBEIRÃO GRANDE;1° DOSE;6416
RIBEIRÃO DOS ÍNDIOS;1° DOSE;1827
RIBEIRÃO DO SUL;1° DOSE;3915
RIBEIRÃO CORRENTE;1° DOSE;3925
RIBEIRÃO BRANCO;1° DOSE;14283
RIBEIRÃO BONITO;1° DOSE;9455
RIBEIRA;1° DOSE;2810
RESTINGA;1° DOSE;5753
REGISTRO;1° DOSE;47539
REGINÓPOLIS;1° DOSE;8190
REGENTE FEIJÓ;1° DOSE;16159
REDENÇÃO DA SERRA;1° DOSE;3271
RANCHARIA;1° DOSE;24142
RAFARD;1° DOSE;7632
QUINTANA;1° DOSE;5349
QUELUZ;1° DOSE;8091
QUEIROZ;1° DOSE;2714
QUATÁ;1° DOSE;10746
QUADRA;1° DOSE;2979
PROMISSÃO;1° DOSE;28479
PRESIDENTE VENCESLAU;1° DOSE;29539
PRESIDENTE PRUDENTE;1° DOSE;189906
PRESIDENTE EPITÁCIO;1° DOSE;31705
PRESIDENTE BERNARDES;1° DOSE;13385
PRESIDENTE ALVES;1° DOSE;3277
PRATÂNIA;1° DOSE;4349
PRAIA GRANDE;1° DOSE;270166
PRADÓPOLIS;1° DOSE;14615
PRACINHA;1° DOSE;2813
POTIRENDABA;1° DOSE;14588
POTIM;1° DOSE;18612
PORTO FERREIRA;1° DOSE;43981
PORTO FELIZ;1° DOSE;43406
PORANGABA;1° DOSE;7980
POPULINA;1° DOSE;3615
PONTES GESTAL;1° DOSE;2088
PONTALINDA;1° DOSE;3323
PONTAL;1° DOSE;32086
PONGAÍ;1° DOSE;2850
POMPÉIA;1° DOSE;17065
POLONI;1° DOSE;4979
POÁ;1° DOSE;90944
PLATINA;1° DOSE;2654
PLANALTO;1° DOSE;3728
PITANGUEIRAS;1° DOSE;27353
PIRATININGA;1° DOSE;11819
PIRASSUNUNGA;1° DOSE;59985
PIRAPOZINHO;1° DOSE;20248
PIRAPORA DO BOM JESUS;1° DOSE;15192
PIRANGI;1° DOSE;9037
PIRAJUÍ;1° DOSE;17986
PIRAJU;1° DOSE;25052
PIRACICABA;1° DOSE;329957
PIRACAIA;1° DOSE;23392
PIQUETE;1° DOSE;10538
PIQUEROBI;1° DOSE;2780
PINHALZINHO;1° DOSE;12593
PINDORAMA;1° DOSE;12146
PINDAMONHANGABA;1° DOSE;130244
PILAR DO SUL;1° DOSE;23602
PIEDADE;1° DOSE;44290
PIACATU;1° DOSE;4616
PERUÍBE;1° DOSE;57239
PEREIRAS;1° DOSE;6554
PEREIRA BARRETO;1° DOSE;20264
PENÁPOLIS;1° DOSE;50647
PEDRO DE TOLEDO;1° DOSE;8056
PEDRINHAS PAULISTA;1° DOSE;2514
PEDREIRA;1° DOSE;37082
PEDREGULHO;1° DOSE;13622
PEDRANÓPOLIS;1° DOSE;2351
PEDRA BELA;1° DOSE;5404
PEDERNEIRAS;1° DOSE;36172
PAULO DE FARIA;1° DOSE;7085
PAULISTÂNIA;1° DOSE;1623
PAULÍNIA;1° DOSE;85321
PAULICÉIA;1° DOSE;5972
PATROCÍNIO PAULISTA;1° DOSE;11698
